,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
397,4,3:11.0,Offensive rebound by Team,,72,73
398,4,2:50.0,M. Chalmers misses 3-pt jump shot from 26 ft,,72,73
399,4,2:48.0,,Defensive rebound by W. Green,72,73
400,4,2:37.0,,V. Oladipo misses 2-pt jump shot from 5 ft,72,73
401,4,2:33.0,,Offensive rebound by N. Vučević,72,73
402,4,2:33.0,,N. Vučević makes 2-pt tip-in from 1 ft,72,75
403,4,2:21.0,G. Dragić makes 2-pt layup from 1 ft,,74,75
404,4,2:04.0,,Shooting foul by D. Wade (drawn by V. Oladipo),74,75
405,4,2:04.0,,V. Oladipo makes free throw 1 of 2,74,76
406,4,2:04.0,,V. Oladipo makes free throw 2 of 2,74,77
407,4,1:39.0,Turnover by Team (shot clock),,74,77
408,4,1:28.0,,Shooting foul by L. Deng (drawn by T. Harris),74,77
409,4,1:28.0,,T. Harris makes free throw 1 of 2,74,78
410,4,1:28.0,,T. Harris makes free throw 2 of 2,74,79
411,4,1:12.0,D. Wade misses 3-pt jump shot from 23 ft,,74,79
412,4,1:11.0,,Defensive rebound by V. Oladipo,74,79
413,4,0:50.0,,W. Green misses 2-pt jump shot from 18 ft,74,79
414,4,0:48.0,,Offensive rebound by W. Green,74,79
415,4,0:48.0,,W. Green makes 2-pt layup from 2 ft,74,81
416,4,0:48.0,Miami full timeout,,74,81
417,4,0:48.0,H. Walker enters the game for H. Whiteside,,74,81
418,4,0:44.0,Shooting foul by W. Green (drawn by D. Wade),,74,81
419,4,0:44.0,D. Wade makes free throw 1 of 2,,75,81
420,4,0:44.0,,D. Dedmon enters the game for E. Payton,75,81
421,4,0:44.0,D. Wade misses free throw 2 of 2,,75,81
422,4,0:44.0,,Defensive rebound by D. Dedmon,75,81
423,4,0:44.0,,Orlando full timeout,75,81
424,4,0:44.0,,E. Fournier enters the game for D. Dedmon,75,81
425,4,0:42.0,,Personal foul by M. Chalmers (drawn by N. Vučević),75,81
426,4,0:42.0,,N. Vučević makes free throw 1 of 2,75,82
427,4,0:42.0,H. Whiteside enters the game for H. Walker,,75,82
428,4,0:42.0,,E. Payton enters the game for E. Fournier,75,82
429,4,0:42.0,,N. Vučević makes free throw 2 of 2,75,83
430,4,0:42.0,Miami full timeout,,75,83
431,4,0:42.0,H. Walker enters the game for H. Whiteside,,75,83
432,4,0:37.0,Shooting foul by W. Green (drawn by M. Chalmers),,75,83
433,4,0:37.0,,D. Dedmon enters the game for E. Payton,75,83
434,4,0:37.0,M. Chalmers misses free throw 1 of 3,,75,83
435,4,0:37.0,Offensive rebound by Team,,75,83
436,4,0:37.0,M. Chalmers makes free throw 2 of 3,,76,83
437,4,0:37.0,M. Chalmers makes free throw 3 of 3,,77,83
438,4,0:37.0,,Orlando full timeout,77,83
439,4,0:37.0,,E. Fournier enters the game for D. Dedmon,77,83
440,4,0:37.0,,Personal take foul by L. Deng (drawn by N. Vučević),77,83
441,4,0:37.0,,N. Vučević misses free throw 1 of 2,77,83
442,4,0:37.0,,Offensive rebound by Team,77,83
443,4,0:37.0,,E. Payton enters the game for E. Fournier,77,83
444,4,0:37.0,,N. Vučević makes free throw 2 of 2,77,84
445,4,0:30.0,D. Wade makes 2-pt jump shot from 6 ft,,79,84
446,4,0:25.0,,Turnover by N. Vučević (lost ball),79,84
447,4,0:22.0,H. Walker makes 3-pt jump shot from 25 ft (assist by L. Deng),,82,84
448,4,0:22.0,,Orlando full timeout,82,84
449,4,0:22.0,,E. Fournier enters the game for E. Payton,82,84
450,4,0:22.0,,Personal take foul by M. Chalmers (drawn by V. Oladipo),82,84
451,4,0:22.0,,V. Oladipo misses free throw 1 of 2,82,84
452,4,0:22.0,,Offensive rebound by Team,82,84
453,4,0:22.0,,E. Payton enters the game for E. Fournier,82,84
454,4,0:22.0,,V. Oladipo makes free throw 2 of 2,82,85
455,4,0:02.0,H. Walker makes 3-pt jump shot from 26 ft (assist by D. Wade),,85,85
456,4,0:02.0,,Turnover by V. Oladipo (bad pass; steal by L. Deng),85,85
457,1OT,4:51.0,M. Chalmers misses 3-pt jump shot from 27 ft,,85,85
458,1OT,4:48.0,Offensive rebound by Team,,85,85
459,1OT,4:43.0,Turnover by Team (shot clock),,85,85
460,1OT,4:37.0,,N. Vučević misses 2-pt layup from 2 ft,85,85
461,1OT,4:36.0,Defensive rebound by H. Whiteside,,85,85
462,1OT,4:08.0,L. Deng misses 3-pt jump shot from 25 ft,,85,85
463,1OT,4:08.0,,Defensive rebound by V. Oladipo,85,85
464,1OT,3:48.0,,E. Payton misses 2-pt layup from 2 ft (block by H. Whiteside),85,85
465,1OT,3:44.0,Defensive rebound by L. Deng,,85,85
466,1OT,3:29.0,G. Dragić misses 2-pt layup at rim,,85,85
467,1OT,3:27.0,Offensive rebound by Team,,85,85
468,1OT,3:26.0,D. Wade enters the game for M. Chalmers,,85,85
469,1OT,3:26.0,D. Wade misses 2-pt jump shot from 20 ft,,85,85
470,1OT,3:21.0,Offensive rebound by Team,,85,85
471,1OT,3:17.0,,Loose ball foul by V. Oladipo (drawn by H. Whiteside),85,85
472,1OT,3:15.0,H. Walker misses 3-pt jump shot from 25 ft,,85,85
473,1OT,3:11.0,,Defensive rebound by N. Vučević,85,85
474,1OT,3:11.0,,Personal foul by H. Whiteside (drawn by N. Vučević),85,85
475,1OT,2:59.0,,Shooting foul by D. Wade (drawn by N. Vučević),85,85
476,1OT,2:59.0,,N. Vučević misses free throw 1 of 2,85,85
477,1OT,2:59.0,,Offensive rebound by Team,85,85
478,1OT,2:59.0,,N. Vučević makes free throw 2 of 2,85,86
479,1OT,2:49.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Wade),,87,86
480,1OT,2:33.0,,W. Green misses 3-pt jump shot from 23 ft,87,86
481,1OT,2:32.0,Defensive rebound by L. Deng,,87,86
482,1OT,2:25.0,D. Wade makes 2-pt layup from 1 ft (assist by L. Deng),,89,86
483,1OT,2:25.0,,Orlando full timeout,89,86
484,1OT,2:09.0,,N. Vučević makes 2-pt hook shot from 4 ft,89,88
485,1OT,1:45.0,H. Walker misses 3-pt jump shot from 25 ft,,89,88
486,1OT,1:44.0,,Defensive rebound by N. Vučević,89,88
487,1OT,1:29.0,,N. Vučević misses 2-pt jump shot from 18 ft,89,88
488,1OT,1:29.0,Defensive rebound by H. Whiteside,,89,88
489,1OT,1:08.0,Turnover by D. Wade (bad pass),,89,88
490,1OT,0:53.0,,N. Vučević misses 2-pt hook shot from 6 ft,89,88
491,1OT,0:51.0,Defensive rebound by H. Whiteside,,89,88
492,1OT,0:39.0,Personal foul by E. Payton (drawn by G. Dragić),,89,88
493,1OT,0:30.0,D. Wade misses 3-pt jump shot from 26 ft,,89,88
494,1OT,0:28.0,,Defensive rebound by T. Harris,89,88
495,1OT,0:28.0,,Orlando full timeout,89,88
496,1OT,0:28.0,,E. Fournier enters the game for E. Payton,89,88
497,1OT,0:19.0,,Turnover by N. Vučević (lost ball; steal by H. Walker),89,88
498,1OT,0:17.0,Personal take foul by W. Green (drawn by D. Wade),,89,88
499,1OT,0:17.0,D. Wade makes free throw 1 of 2,,90,88
500,1OT,0:17.0,D. Wade makes free throw 2 of 2,,91,88
501,1OT,0:17.0,,Orlando full timeout,91,88
502,1OT,0:17.0,U. Haslem enters the game for H. Whiteside,,91,88
503,1OT,0:17.0,,D. Dedmon enters the game for T. Harris,91,88
504,1OT,0:11.0,,N. Vučević makes 2-pt layup from 1 ft,91,90
505,1OT,0:07.0,Personal take foul by N. Vučević (drawn by G. Dragić),,91,90
506,1OT,0:07.0,G. Dragić makes free throw 1 of 2,,92,90
507,1OT,0:07.0,,T. Harris enters the game for D. Dedmon,92,90
508,1OT,0:07.0,G. Dragić makes free throw 2 of 2,,93,90
509,1OT,0:02.0,,V. Oladipo misses 3-pt jump shot from 26 ft,93,90
510,1OT,0:01.0,Defensive rebound by H. Walker,,93,90
