,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
382,4,1:00.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by H. Barnes),,106,96
383,4,0:45.0,,A. Davis makes 2-pt jump shot from 6 ft (assist by R. Anderson),106,98
384,4,0:39.0,Personal take foul by E. Gordon (drawn by S. Curry),,106,98
385,4,0:39.0,Personal take foul by E. Gordon (drawn by S. Curry),,106,98
386,4,0:39.0,S. Curry makes free throw 1 of 2,,107,98
387,4,0:39.0,S. Curry makes free throw 2 of 2,,108,98
388,4,0:39.0,,New Orleans full timeout,108,98
389,4,0:39.0,,N. Cole enters the game for D. Cunningham,108,98
390,4,0:29.0,,T. Evans misses 3-pt jump shot from 25 ft,108,98
391,4,0:26.0,,Offensive rebound by E. Gordon,108,98
392,4,0:22.0,,A. Davis misses 3-pt jump shot from 24 ft,108,98
393,4,0:22.0,Defensive rebound by S. Curry,,108,98
394,4,0:21.0,Personal take foul by T. Evans (drawn by S. Curry),,108,98
395,4,0:21.0,S. Curry misses free throw 1 of 2,,108,98
396,4,0:21.0,Offensive rebound by Team,,108,98
397,4,0:21.0,S. Curry makes free throw 2 of 2,,109,98
398,4,0:15.0,,N. Cole misses 3-pt jump shot from 26 ft,109,98
399,4,0:14.0,Defensive rebound by K. Thompson,,109,98
