,QUARTER,TIME_REMAINING,MIAMI_ACTION,BOSTON_ACTION,MIAMI_SCORE,BOSTON_SCORE
393,4,5:05.0,L. Deng makes 2-pt layup at rim (assist by G. Dragić),,88,77
394,4,5:05.0,Shooting foul by J. Crowder (drawn by L. Deng),,88,77
395,4,5:05.0,L. Deng misses free throw 1 of 1,,88,77
396,4,5:04.0,,Defensive rebound by J. Jerebko,88,77
397,4,4:46.0,,L. Datome makes 3-pt jump shot from 25 ft (assist by P. Pressey),88,80
398,4,4:33.0,Personal block foul by J. Crowder (drawn by M. Chalmers),,88,80
399,4,4:22.0,L. Deng misses 2-pt jump shot from 21 ft,,88,80
400,4,4:20.0,,Defensive rebound by P. Pressey,88,80
401,4,4:01.0,,J. Jerebko misses 3-pt jump shot from 25 ft,88,80
402,4,4:01.0,Defensive rebound by Team,,88,80
403,4,4:01.0,,Loose ball foul by L. Datome (drawn by L. Deng),88,80
404,4,4:01.0,,Technical foul by J. Crowder,88,80
405,4,4:01.0,Technical foul by M. Chalmers,,88,80
406,4,4:01.0,Offensive foul by M. Chalmers (drawn by M. Smart),,88,80
407,4,4:01.0,Turnover by M. Chalmers (offensive foul),,88,80
408,4,3:50.0,,M. Smart misses 3-pt jump shot from 25 ft,88,80
409,4,3:47.0,Defensive rebound by Team,,88,80
410,4,3:24.0,M. Chalmers misses 3-pt jump shot from 24 ft,,88,80
411,4,3:23.0,,Defensive rebound by J. Crowder,88,80
412,4,3:19.0,,Shooting foul by L. Deng (drawn by P. Pressey),88,80
413,4,3:19.0,,P. Pressey makes free throw 1 of 2,88,81
414,4,3:19.0,T. Johnson enters the game for H. Walker,,88,81
415,4,3:19.0,,P. Pressey misses free throw 2 of 2,88,81
416,4,3:19.0,Defensive rebound by L. Deng,,88,81
417,4,2:55.0,M. Beasley misses 3-pt jump shot from 25 ft,,88,81
418,4,2:55.0,Offensive rebound by Team,,88,81
419,4,2:55.0,Turnover by Team (shot clock),,88,81
420,4,2:55.0,,Boston full timeout,88,81
421,4,2:44.0,,J. Crowder misses 2-pt layup from 1 ft,88,81
422,4,2:43.0,,Offensive rebound by J. Crowder,88,81
423,4,2:34.0,,M. Smart misses 2-pt jump shot from 6 ft,88,81
424,4,2:33.0,Defensive rebound by L. Deng,,88,81
425,4,2:11.0,M. Beasley misses 2-pt jump shot from 15 ft,,88,81
426,4,2:10.0,Offensive rebound by T. Johnson,,88,81
427,4,2:09.0,Personal foul by J. Jerebko (drawn by T. Johnson),,88,81
428,4,2:09.0,T. Johnson makes free throw 1 of 2,,89,81
429,4,2:09.0,U. Haslem enters the game for M. Beasley,,89,81
430,4,2:09.0,T. Johnson misses free throw 2 of 2,,89,81
431,4,2:08.0,,Defensive rebound by L. Datome,89,81
432,4,1:59.0,,P. Pressey makes 2-pt layup at rim,89,83
433,4,1:47.0,T. Johnson misses 2-pt jump shot from 5 ft (block by P. Pressey),,89,83
434,4,1:46.0,Offensive rebound by Team,,89,83
435,4,1:34.0,G. Dragić misses 2-pt jump shot from 9 ft,,89,83
436,4,1:33.0,,Defensive rebound by J. Jerebko,89,83
437,4,1:15.0,,J. Crowder misses 3-pt jump shot from 25 ft,89,83
438,4,1:14.0,Defensive rebound by L. Deng,,89,83
439,4,1:06.0,,B. Bass enters the game for L. Datome,89,83
440,4,0:50.0,L. Deng misses 3-pt jump shot from 25 ft,,89,83
441,4,0:49.0,,Defensive rebound by J. Jerebko,89,83
442,4,0:40.0,,M. Smart misses 3-pt jump shot from 26 ft,89,83
443,4,0:39.0,,Offensive rebound by M. Smart,89,83
444,4,0:37.0,,Turnover by Team (back court),89,83
445,4,0:30.0,Personal foul by M. Smart (drawn by G. Dragić),,89,83
446,4,0:30.0,G. Dragić makes free throw 1 of 2,,90,83
447,4,0:30.0,G. Dragić misses free throw 2 of 2,,90,83
448,4,0:30.0,,Defensive rebound by J. Jerebko,90,83
449,4,0:30.0,,Boston full timeout,90,83
450,4,0:30.0,,L. Datome enters the game for B. Bass,90,83
451,4,0:26.0,,P. Pressey misses 2-pt layup from 2 ft (block by T. Johnson),90,83
452,4,0:26.0,,Offensive rebound by Team,90,83
453,4,0:22.0,,Shooting foul by G. Dragić (drawn by M. Smart),90,83
454,4,0:22.0,,M. Smart misses free throw 1 of 2,90,83
455,4,0:22.0,,Offensive rebound by Team,90,83
456,4,0:22.0,,A. Bradley enters the game for L. Datome,90,83
457,4,0:22.0,,M. Smart makes free throw 2 of 2,90,84
458,4,0:19.0,Personal take foul by J. Jerebko (drawn by U. Haslem),,90,84
459,4,0:19.0,U. Haslem misses free throw 1 of 2,,90,84
460,4,0:19.0,Offensive rebound by Team,,90,84
461,4,0:19.0,,L. Datome enters the game for M. Smart,90,84
462,4,0:19.0,U. Haslem makes free throw 2 of 2,,91,84
463,4,0:14.0,,P. Pressey makes 2-pt layup from 1 ft,91,86
464,4,0:13.0,Personal take foul by J. Jerebko (drawn by L. Deng),,91,86
465,4,0:13.0,L. Deng makes free throw 1 of 2,,92,86
466,4,0:13.0,,E. Turner enters the game for J. Jerebko,92,86
467,4,0:13.0,,M. Smart enters the game for P. Pressey,92,86
468,4,0:13.0,,K. Olynyk enters the game for L. Datome,92,86
469,4,0:13.0,,B. Bass enters the game for J. Crowder,92,86
470,4,0:13.0,L. Deng makes free throw 2 of 2,,93,86
471,4,0:06.0,,A. Bradley misses 3-pt jump shot from 25 ft,93,86
472,4,0:05.0,Defensive rebound by G. Dragić,,93,86
