,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
385,4,8:32.0,A. Morrow makes 2-pt jump shot from 21 ft (assist by R. Jackson),,111,97
386,4,8:20.0,Violation by N. Collison (kicked ball),,111,97
387,4,8:20.0,,W. Chandler enters the game for D. Gallinari,111,97
388,4,8:13.0,,D. Arthur misses 3-pt jump shot from 24 ft,111,97
389,4,8:12.0,Defensive rebound by M. McGary,,111,97
390,4,7:56.0,M. McGary makes 2-pt hook shot from 3 ft (assist by N. Collison),,113,97
391,4,7:35.0,,A. Afflalo misses 3-pt jump shot from 24 ft,113,97
392,4,7:33.0,Defensive rebound by R. Jackson,,113,97
393,4,7:30.0,D. Waiters makes 2-pt layup at rim (assist by R. Jackson),,115,97
394,4,7:30.0,,Denver full timeout,115,97
395,4,7:30.0,,R. Foye enters the game for A. Afflalo,115,97
396,4,7:30.0,,J. Nurkić enters the game for J. Hickson,115,97
397,4,7:30.0,,K. Faried enters the game for D. Arthur,115,97
398,4,7:05.0,,T. Lawson makes 3-pt jump shot from 27 ft (assist by J. Nurkić),115,100
399,4,6:47.0,D. Waiters misses 2-pt jump shot from 18 ft,,115,100
400,4,6:45.0,,Defensive rebound by J. Nurkić,115,100
401,4,6:30.0,,K. Faried misses 2-pt hook shot from 6 ft,115,100
402,4,6:29.0,,Offensive rebound by J. Nurkić,115,100
403,4,6:26.0,,J. Nurkić makes 2-pt hook shot from 5 ft,115,102
404,4,6:14.0,Personal foul by K. Faried (drawn by R. Jackson),,115,102
405,4,6:14.0,S. Ibaka enters the game for N. Collison,,115,102
406,4,6:14.0,R. Westbrook enters the game for D. Waiters,,115,102
407,4,6:06.0,A. Morrow misses 2-pt jump shot from 20 ft,,115,102
408,4,6:05.0,,Defensive rebound by J. Nurkić,115,102
409,4,5:53.0,,K. Faried makes 2-pt layup from 1 ft (assist by T. Lawson),115,104
410,4,5:43.0,Offensive foul by R. Jackson (drawn by T. Lawson),,115,104
411,4,5:43.0,Turnover by R. Jackson (offensive foul),,115,104
412,4,5:43.0,K. Durant enters the game for R. Jackson,,115,104
413,4,5:29.0,,T. Lawson makes 2-pt jump shot from 12 ft,115,106
414,4,5:19.0,Personal foul by R. Foye (drawn by K. Durant),,115,106
415,4,5:12.0,Personal foul by J. Nurkić (drawn by R. Westbrook),,115,106
416,4,5:12.0,R. Westbrook misses free throw 1 of 2,,115,106
417,4,5:12.0,Offensive rebound by Team,,115,106
418,4,5:12.0,R. Westbrook makes free throw 2 of 2,,116,106
419,4,5:05.0,,K. Faried misses 2-pt jump shot from 4 ft (block by M. McGary),116,106
420,4,4:59.0,,Offensive rebound by J. Nurkić,116,106
421,4,4:56.0,,J. Nurkić misses 2-pt jump shot from 4 ft,116,106
422,4,4:54.0,Defensive rebound by S. Ibaka,,116,106
423,4,4:45.0,M. McGary makes 2-pt layup from 1 ft (assist by R. Westbrook),,118,106
424,4,4:35.0,,R. Foye makes 3-pt jump shot from 26 ft (assist by T. Lawson),118,109
425,4,4:16.0,K. Durant makes 2-pt jump shot from 11 ft (assist by R. Westbrook),,120,109
426,4,4:06.0,,Offensive foul by J. Nurkić (drawn by M. McGary),120,109
427,4,4:06.0,,Turnover by J. Nurkić (offensive foul),120,109
428,4,4:05.0,A. Roberson enters the game for A. Morrow,,120,109
429,4,3:47.0,R. Westbrook makes 2-pt jump shot from 14 ft,,122,109
430,4,3:36.0,,Turnover by K. Faried (bad pass),122,109
431,4,3:16.0,Turnover by A. Roberson (traveling),,122,109
432,4,3:00.0,,Personal foul by A. Roberson (drawn by K. Faried),122,109
433,4,2:54.0,,T. Lawson makes 3-pt jump shot from 24 ft,122,112
434,4,2:51.0,Oklahoma City full timeout,,122,112
435,4,2:51.0,Official timeout,,122,112
436,4,2:32.0,R. Westbrook makes 2-pt jump shot from 15 ft,,124,112
437,4,2:12.0,,Inbound foul by A. Roberson,124,112
438,4,2:12.0,,R. Foye makes free throw 1 of 2,124,113
439,4,2:12.0,,R. Foye makes free throw 2 of 2,124,114
440,4,1:50.0,K. Durant misses 3-pt jump shot from 28 ft,,124,114
441,4,1:48.0,,Defensive rebound by K. Faried,124,114
442,4,1:40.0,,Turnover by J. Nurkić (lost ball),124,114
443,4,1:16.0,Shooting foul by J. Nurkić (drawn by K. Durant),,124,114
444,4,1:16.0,,D. Arthur enters the game for J. Nurkić,124,114
445,4,1:16.0,K. Durant misses free throw 1 of 2,,124,114
446,4,1:16.0,Offensive rebound by Team,,124,114
447,4,1:16.0,R. Jackson enters the game for R. Westbrook,,124,114
448,4,1:16.0,N. Collison enters the game for S. Ibaka,,124,114
449,4,1:16.0,,E. Green enters the game for T. Lawson,124,114
450,4,1:16.0,,G. Harris enters the game for R. Foye,124,114
451,4,1:16.0,,D. Gallinari enters the game for W. Chandler,124,114
452,4,1:16.0,K. Durant misses free throw 2 of 2,,124,114
453,4,1:15.0,Offensive rebound by M. McGary,,124,114
454,4,0:55.0,K. Durant misses 2-pt jump shot from 16 ft,,124,114
455,4,0:53.0,,Defensive rebound by K. Faried,124,114
456,4,0:31.0,,D. Arthur misses 2-pt jump shot from 16 ft,124,114
457,4,0:30.0,Defensive rebound by M. McGary,,124,114
458,4,0:07.0,Turnover by Team (shot clock),,124,114
459,4,0:03.0,,E. Green misses 3-pt jump shot from 25 ft,124,114
460,4,0:00.0,,Offensive rebound by K. Faried,124,114
