,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,NEW YORK_ACTION,BROOKLYN_SCORE,NEW YORK_SCORE
382,4,7:07.0,J. Jack misses 3-pt jump shot from 23 ft,,83,74
383,4,7:06.0,,Defensive rebound by A. Stoudemire,83,74
384,4,6:54.0,,S. Larkin misses 3-pt jump shot from 24 ft,83,74
385,4,6:53.0,,Offensive rebound by A. Stoudemire,83,74
386,4,6:53.0,,A. Stoudemire makes 2-pt layup at rim,83,76
387,4,6:33.0,Turnover by J. Jack (lost ball; steal by C. Anthony),,83,76
388,4,6:24.0,,C. Anthony misses 2-pt layup from 2 ft (block by B. Lopez),83,76
389,4,6:23.0,,Offensive rebound by C. Anthony,83,76
390,4,6:21.0,,C. Anthony misses 2-pt layup from 2 ft,83,76
391,4,6:20.0,,Offensive rebound by Team,83,76
392,4,6:20.0,,C. Aldrich enters the game for T. Wear,83,76
393,4,6:13.0,,P. Prigioni makes 3-pt jump shot from 26 ft (assist by S. Larkin),83,79
394,4,6:12.0,Brooklyn full timeout,,83,79
395,4,6:12.0,B. Bogdanović enters the game for J. Jack,,83,79
396,4,5:53.0,K. Garnett makes 2-pt jump shot from 12 ft,,85,79
397,4,5:34.0,,A. Stoudemire misses 2-pt hook shot from 4 ft,85,79
398,4,5:33.0,Defensive rebound by K. Garnett,,85,79
399,4,5:20.0,J. Johnson makes 2-pt jump shot from 5 ft (assist by D. Williams),,87,79
400,4,5:07.0,,C. Anthony misses 2-pt jump shot from 20 ft,87,79
401,4,5:06.0,Defensive rebound by J. Johnson,,87,79
402,4,4:58.0,Def 3 sec tech foul by C. Aldrich,,87,79
403,4,4:58.0,D. Williams misses technical free throw,,87,79
404,4,4:58.0,Offensive rebound by Team,,87,79
405,4,4:58.0,,J. Calderón enters the game for P. Prigioni,87,79
406,4,4:50.0,K. Garnett misses 2-pt jump shot from 20 ft,,87,79
407,4,4:49.0,,Defensive rebound by C. Anthony,87,79
408,4,4:36.0,,Turnover by S. Larkin (bad pass; steal by J. Johnson),87,79
409,4,4:29.0,J. Johnson makes 2-pt layup at rim,,89,79
410,4,4:28.0,,New York full timeout,89,79
411,4,4:09.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by C. Anthony),89,82
412,4,3:53.0,B. Lopez makes 2-pt jump shot from 20 ft (assist by D. Williams),,91,82
413,4,3:27.0,,C. Aldrich makes 2-pt jump shot from 13 ft (assist by C. Anthony),91,84
414,4,3:13.0,B. Lopez misses 2-pt jump shot from 22 ft,,91,84
415,4,3:12.0,,Defensive rebound by A. Stoudemire,91,84
416,4,3:06.0,,Personal foul by K. Garnett (drawn by A. Stoudemire),91,84
417,4,3:06.0,,I. Shumpert enters the game for S. Larkin,91,84
418,4,2:54.0,,A. Stoudemire makes 2-pt layup from 1 ft,91,86
419,4,2:54.0,,Shooting foul by B. Lopez (drawn by A. Stoudemire),91,86
420,4,2:54.0,,A. Stoudemire misses free throw 1 of 1,91,86
421,4,2:53.0,,Offensive rebound by C. Aldrich,91,86
422,4,2:39.0,,I. Shumpert misses 3-pt jump shot from 23 ft,91,86
423,4,2:38.0,,Offensive rebound by A. Stoudemire,91,86
424,4,2:25.0,,Shooting foul by B. Lopez (drawn by A. Stoudemire),91,86
425,4,2:25.0,,A. Stoudemire makes free throw 1 of 2,91,87
426,4,2:25.0,,A. Stoudemire makes free throw 2 of 2,91,88
427,4,2:14.0,Turnover by K. Garnett (traveling),,91,88
428,4,1:58.0,,C. Anthony misses 2-pt jump shot from 19 ft,91,88
429,4,1:57.0,Defensive rebound by B. Lopez,,91,88
430,4,1:55.0,Brooklyn full timeout,,91,88
431,4,1:42.0,D. Williams makes 3-pt jump shot from 22 ft (assist by J. Johnson),,94,88
432,4,1:19.0,,J. Calderón makes 3-pt jump shot from 25 ft (assist by I. Shumpert),94,91
433,4,1:11.0,Personal foul by C. Anthony (drawn by J. Johnson),,94,91
434,4,0:58.0,Turnover by J. Johnson (bad pass; steal by J. Calderón),,94,91
435,4,0:51.0,,C. Aldrich misses 2-pt layup from 2 ft (block by B. Lopez),94,91
436,4,0:49.0,,Offensive rebound by C. Aldrich,94,91
437,4,0:48.0,,C. Anthony misses 3-pt jump shot from 25 ft,94,91
438,4,0:47.0,Defensive rebound by J. Johnson,,94,91
439,4,0:46.0,Personal foul by I. Shumpert (drawn by J. Johnson),,94,91
440,4,0:46.0,J. Johnson makes free throw 1 of 2,,95,91
441,4,0:46.0,J. Johnson makes free throw 2 of 2,,96,91
442,4,0:46.0,,New York full timeout,96,91
443,4,0:46.0,,S. Larkin enters the game for C. Aldrich,96,91
444,4,0:46.0,A. Anderson enters the game for B. Lopez,,96,91
445,4,0:41.0,,J. Calderón makes 2-pt jump shot from 14 ft,96,93
446,4,0:18.0,K. Garnett misses 2-pt layup from 1 ft,,96,93
447,4,0:16.0,,Defensive rebound by C. Anthony,96,93
448,4,0:09.0,,C. Anthony misses 3-pt jump shot from 24 ft,96,93
449,4,0:08.0,Defensive rebound by D. Williams,,96,93
450,4,0:05.0,Personal foul by S. Larkin (drawn by J. Johnson),,96,93
451,4,0:05.0,J. Johnson makes free throw 1 of 2,,97,93
452,4,0:05.0,J. Johnson makes free throw 2 of 2,,98,93
453,4,0:05.0,,New York full timeout,98,93
454,4,0:03.0,,C. Anthony misses 3-pt jump shot from 27 ft,98,93
455,4,0:01.0,Defensive rebound by J. Johnson,,98,93
