,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
386,4,6:53.0,D. Waiters misses 2-pt jump shot from 17 ft,,82,71
387,4,6:52.0,,Defensive rebound by J. Maxiell,82,71
388,4,6:40.0,,G. Neal misses 2-pt layup from 1 ft,82,71
389,4,6:39.0,Defensive rebound by M. Dellavedova,,82,71
390,4,6:23.0,K. Irving misses 2-pt layup at rim (block by J. Maxiell),,82,71
391,4,6:23.0,,Defensive rebound by Team,82,71
392,4,6:23.0,,B. Biyombo enters the game for J. Maxiell,82,71
393,4,6:12.0,Offensive charge foul by M. Kidd-Gilchrist (drawn by K. Love),,82,71
394,4,6:12.0,,Turnover by M. Kidd-Gilchrist (offensive foul),82,71
395,4,6:12.0,,G. Henderson enters the game for G. Neal,82,71
396,4,5:59.0,K. Love misses 2-pt jump shot from 5 ft,,82,71
397,4,5:58.0,,Defensive rebound by G. Henderson,82,71
398,4,5:53.0,,K. Walker makes 2-pt layup from 1 ft,82,73
399,4,5:53.0,,Shooting foul by K. Love (drawn by K. Walker),82,73
400,4,5:53.0,,M. Williams enters the game for P. Hairston,82,73
401,4,5:53.0,,K. Walker misses free throw 1 of 1,82,73
402,4,5:51.0,Defensive rebound by T. Thompson,,82,73
403,4,5:36.0,K. Irving makes 2-pt jump shot from 15 ft,,84,73
404,4,5:22.0,,Personal foul by K. Irving (drawn by K. Walker),84,73
405,4,5:11.0,,M. Williams makes 3-pt jump shot from 23 ft (assist by K. Walker),84,76
406,4,4:47.0,D. Waiters misses 3-pt jump shot from 26 ft,,84,76
407,4,4:46.0,,Defensive rebound by B. Biyombo,84,76
408,4,4:33.0,,Shooting foul by M. Dellavedova (drawn by M. Kidd-Gilchrist),84,76
409,4,4:33.0,,M. Kidd-Gilchrist misses free throw 1 of 2,84,76
410,4,4:33.0,,Offensive rebound by Team,84,76
411,4,4:33.0,,M. Kidd-Gilchrist makes free throw 2 of 2,84,77
412,4,4:10.0,K. Irving misses 2-pt jump shot from 17 ft,,84,77
413,4,4:10.0,,Defensive rebound by G. Henderson,84,77
414,4,3:54.0,,G. Henderson misses 2-pt jump shot from 9 ft,84,77
415,4,3:50.0,Defensive rebound by M. Dellavedova,,84,77
416,4,3:43.0,Cleveland full timeout,,84,77
417,4,3:32.0,Turnover by T. Thompson (offensive foul),,84,77
418,4,3:32.0,Offensive foul by T. Thompson (drawn by G. Henderson),,84,77
419,4,3:21.0,,G. Henderson misses 2-pt jump shot from 12 ft,84,77
420,4,3:19.0,,Offensive rebound by M. Kidd-Gilchrist,84,77
421,4,3:15.0,,M. Williams misses 3-pt jump shot from 24 ft,84,77
422,4,3:14.0,Defensive rebound by D. Waiters,,84,77
423,4,2:58.0,K. Irving misses 2-pt jump shot from 7 ft,,84,77
424,4,2:58.0,,Defensive rebound by Team,84,77
425,4,2:58.0,Loose ball foul by T. Thompson (drawn by B. Biyombo),,84,77
426,4,2:58.0,,B. Biyombo makes free throw 1 of 2,84,78
427,4,2:58.0,,G. Neal enters the game for M. Kidd-Gilchrist,84,78
428,4,2:58.0,,B. Biyombo makes free throw 2 of 2,84,79
429,4,2:40.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,84,79
430,4,2:39.0,Offensive rebound by M. Dellavedova,,84,79
431,4,2:27.0,K. Irving misses 2-pt jump shot from 6 ft (block by K. Walker),,84,79
432,4,2:27.0,Offensive rebound by Team,,84,79
433,4,2:20.0,D. Waiters misses 3-pt jump shot from 24 ft,,84,79
434,4,2:19.0,Offensive rebound by K. Irving,,84,79
435,4,2:19.0,Shooting foul by G. Neal (drawn by K. Irving),,84,79
436,4,2:19.0,K. Irving makes free throw 1 of 2,,85,79
437,4,2:19.0,K. Irving makes free throw 2 of 2,,86,79
438,4,2:06.0,,Shooting block foul by K. Love (drawn by M. Williams),86,79
439,4,2:06.0,,M. Williams makes free throw 1 of 2,86,80
440,4,2:06.0,,M. Williams makes free throw 2 of 2,86,81
441,4,1:46.0,K. Irving misses 2-pt jump shot from 4 ft,,86,81
442,4,1:46.0,,Defensive rebound by Team,86,81
443,4,1:35.0,,G. Neal misses 2-pt jump shot from 9 ft,86,81
444,4,1:33.0,,Offensive rebound by B. Biyombo,86,81
445,4,1:29.0,,K. Walker misses 3-pt jump shot from 25 ft,86,81
446,4,1:28.0,,Offensive rebound by G. Henderson,86,81
447,4,1:22.0,,G. Henderson makes 2-pt layup at rim,86,83
448,4,1:02.0,D. Waiters misses 2-pt jump shot from 7 ft,,86,83
449,4,1:01.0,,Defensive rebound by M. Williams,86,83
450,4,0:50.0,,G. Henderson misses 3-pt jump shot from 23 ft,86,83
451,4,0:48.0,Defensive rebound by M. Dellavedova,,86,83
452,4,0:28.0,K. Irving misses 2-pt jump shot from 7 ft (block by K. Walker),,86,83
453,4,0:28.0,Offensive rebound by Team,,86,83
454,4,0:28.0,Cleveland full timeout,,86,83
455,4,0:23.0,K. Love makes 2-pt jump shot from 16 ft,,88,83
456,4,0:23.0,,Charlotte full timeout,88,83
457,4,0:23.0,S. Marion enters the game for K. Love,,88,83
458,4,0:23.0,,C. Zeller enters the game for B. Biyombo,88,83
459,4,0:19.0,,K. Walker misses 2-pt layup at rim,88,83
460,4,0:16.0,,Offensive rebound by C. Zeller,88,83
461,4,0:15.0,,G. Henderson makes 2-pt dunk at rim (assist by C. Zeller),88,85
462,4,0:15.0,Cleveland full timeout,,88,85
463,4,0:15.0,K. Love enters the game for S. Marion,,88,85
464,4,0:15.0,,M. Kidd-Gilchrist enters the game for G. Neal,88,85
465,4,0:13.0,Personal take foul by G. Henderson (drawn by D. Waiters),,88,85
466,4,0:11.0,Personal foul by M. Kidd-Gilchrist (drawn by K. Irving),,88,85
467,4,0:11.0,K. Irving makes free throw 1 of 2,,89,85
468,4,0:11.0,S. Marion enters the game for K. Love,,89,85
469,4,0:11.0,K. Irving makes free throw 2 of 2,,90,85
470,4,0:11.0,,Charlotte full timeout,90,85
471,4,0:11.0,,G. Neal enters the game for M. Kidd-Gilchrist,90,85
472,4,0:09.0,,G. Neal misses 3-pt jump shot from 26 ft,90,85
473,4,0:07.0,,Offensive rebound by G. Henderson,90,85
474,4,0:04.0,,K. Walker misses 3-pt jump shot from 23 ft,90,85
475,4,0:03.0,,Offensive rebound by Team,90,85
476,4,0:03.0,Loose ball foul by M. Dellavedova (drawn by M. Williams),,90,85
477,4,0:03.0,,M. Williams makes free throw 1 of 2,90,86
478,4,0:03.0,,M. Kidd-Gilchrist enters the game for G. Neal,90,86
479,4,0:03.0,,M. Williams makes free throw 2 of 2,90,87
480,4,0:03.0,Cleveland full timeout,,90,87
481,4,0:03.0,K. Love enters the game for S. Marion,,90,87
482,4,0:02.0,Personal take foul by C. Zeller (drawn by K. Irving),,90,87
483,4,0:02.0,K. Irving misses free throw 1 of 2,,90,87
484,4,0:02.0,Offensive rebound by Team,,90,87
485,4,0:02.0,K. Irving makes free throw 2 of 2,,91,87
486,4,0:02.0,,Charlotte full timeout,91,87
487,4,0:02.0,,G. Neal enters the game for M. Kidd-Gilchrist,91,87
488,4,0:02.0,S. Marion enters the game for K. Love,,91,87
489,4,0:00.0,,G. Neal misses 3-pt jump shot from 26 ft,91,87
490,4,0:00.0,,Offensive rebound by Team,91,87
