,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
386,4,7:47.0,,Offensive foul by C. Frye (drawn by T. Hansbrough),91,84
387,4,7:47.0,,Turnover by C. Frye (offensive foul),91,84
388,4,7:31.0,J. Johnson makes 2-pt dunk at rim,,93,84
389,4,7:31.0,,Orlando full timeout,93,84
390,4,7:31.0,K. Lowry enters the game for L. Williams,,93,84
391,4,7:31.0,D. DeRozan enters the game for G. Vásquez,,93,84
392,4,7:31.0,,E. Fournier enters the game for C. Frye,93,84
393,4,7:31.0,,N. Vučević enters the game for D. Dedmon,93,84
394,4,7:31.0,,T. Harris enters the game for M. Harkless,93,84
395,4,7:21.0,,Personal foul by T. Hansbrough (drawn by B. Gordon),93,84
396,4,7:18.0,,E. Fournier misses 3-pt jump shot from 26 ft,93,84
397,4,7:17.0,Defensive rebound by P. Patterson,,93,84
398,4,6:59.0,P. Patterson misses 3-pt jump shot from 23 ft,,93,84
399,4,6:58.0,,Defensive rebound by N. Vučević,93,84
400,4,6:58.0,,Personal foul by K. Lowry (drawn by N. Vučević),93,84
401,4,6:36.0,,B. Gordon misses 2-pt jump shot from 4 ft,93,84
402,4,6:34.0,Defensive rebound by T. Hansbrough,,93,84
403,4,6:26.0,Personal foul by L. Ridnour (drawn by D. DeRozan),,93,84
404,4,6:26.0,,E. Payton enters the game for L. Ridnour,93,84
405,4,6:26.0,,M. Harkless enters the game for B. Gordon,93,84
406,4,6:15.0,D. DeRozan misses 2-pt jump shot from 17 ft,,93,84
407,4,6:14.0,,Defensive rebound by E. Payton,93,84
408,4,6:06.0,,Shooting foul by T. Hansbrough (drawn by E. Payton),93,84
409,4,6:06.0,,E. Payton misses free throw 1 of 2,93,84
410,4,6:06.0,,Offensive rebound by Team,93,84
411,4,6:06.0,J. Valančiūnas enters the game for T. Hansbrough,,93,84
412,4,6:06.0,T. Ross enters the game for P. Patterson,,93,84
413,4,6:06.0,,E. Payton makes free throw 2 of 2,93,85
414,4,5:48.0,Turnover by T. Ross (bad pass; steal by T. Harris),,93,85
415,4,5:43.0,,E. Fournier makes 2-pt layup at rim,93,87
416,4,5:23.0,K. Lowry misses 2-pt jump shot from 4 ft,,93,87
417,4,5:21.0,,Defensive rebound by E. Fournier,93,87
418,4,5:19.0,,Shooting block foul by J. Johnson (drawn by E. Fournier),93,87
419,4,5:19.0,,E. Fournier misses free throw 1 of 2,93,87
420,4,5:19.0,,Offensive rebound by Team,93,87
421,4,5:19.0,A. Johnson enters the game for J. Johnson,,93,87
422,4,5:19.0,,C. Frye enters the game for M. Harkless,93,87
423,4,5:19.0,,E. Fournier makes free throw 2 of 2,93,88
424,4,5:03.0,D. DeRozan misses 2-pt layup from 1 ft,,93,88
425,4,5:03.0,,Defensive rebound by Team,93,88
426,4,5:03.0,Loose ball foul by J. Valančiūnas (drawn by C. Frye),,93,88
427,4,5:03.0,,C. Frye makes free throw 1 of 2,93,89
428,4,5:03.0,,C. Frye misses free throw 2 of 2,93,89
429,4,5:02.0,Defensive rebound by J. Valančiūnas,,93,89
430,4,4:43.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by N. Vučević),,93,89
431,4,4:42.0,Offensive rebound by J. Valančiūnas,,93,89
432,4,4:42.0,Shooting foul by N. Vučević (drawn by J. Valančiūnas),,93,89
433,4,4:42.0,J. Valančiūnas makes free throw 1 of 2,,94,89
434,4,4:42.0,J. Valančiūnas makes free throw 2 of 2,,95,89
435,4,4:32.0,,Personal foul by K. Lowry (drawn by E. Payton),95,89
436,4,4:32.0,,E. Payton makes free throw 1 of 2,95,90
437,4,4:32.0,,E. Payton misses free throw 2 of 2,95,90
438,4,4:31.0,Defensive rebound by J. Valančiūnas,,95,90
439,4,4:17.0,D. DeRozan misses 2-pt jump shot from 19 ft,,95,90
440,4,4:16.0,,Defensive rebound by N. Vučević,95,90
441,4,4:06.0,,E. Payton misses 2-pt jump shot from 17 ft,95,90
442,4,4:04.0,Defensive rebound by K. Lowry,,95,90
443,4,4:03.0,Personal foul by E. Fournier (drawn by D. DeRozan),,95,90
444,4,3:50.0,T. Ross makes 3-pt jump shot from 26 ft (assist by K. Lowry),,98,90
445,4,3:32.0,,N. Vučević misses 2-pt hook shot from 5 ft,98,90
446,4,3:30.0,Defensive rebound by D. DeRozan,,98,90
447,4,3:11.0,D. DeRozan makes 2-pt jump shot from 7 ft (assist by K. Lowry),,100,90
448,4,2:59.0,,E. Fournier misses 3-pt jump shot from 26 ft,100,90
449,4,2:58.0,Defensive rebound by D. DeRozan,,100,90
450,4,2:52.0,Personal foul by T. Harris (drawn by D. DeRozan),,100,90
451,4,2:52.0,Toronto full timeout,,100,90
452,4,2:52.0,D. DeRozan misses free throw 1 of 2,,100,90
453,4,2:52.0,Offensive rebound by Team,,100,90
454,4,2:52.0,D. DeRozan misses free throw 2 of 2,,100,90
455,4,2:50.0,Offensive rebound by A. Johnson,,100,90
456,4,2:50.0,A. Johnson makes 2-pt layup from 1 ft,,102,90
457,4,2:37.0,,Personal foul by T. Ross (drawn by E. Fournier),102,90
458,4,2:37.0,,E. Fournier makes free throw 1 of 2,102,91
459,4,2:37.0,,E. Fournier misses free throw 2 of 2,102,91
460,4,2:35.0,Defensive rebound by A. Johnson,,102,91
461,4,2:16.0,Shooting foul by N. Vučević (drawn by D. DeRozan),,102,91
462,4,2:16.0,D. DeRozan makes free throw 1 of 2,,103,91
463,4,2:16.0,D. DeRozan makes free throw 2 of 2,,104,91
464,4,2:08.0,,E. Payton misses 2-pt jump shot from 20 ft,104,91
465,4,2:06.0,Defensive rebound by T. Ross,,104,91
466,4,2:06.0,Personal take foul by N. Vučević (drawn by T. Ross),,104,91
467,4,2:06.0,,B. Gordon enters the game for N. Vučević,104,91
468,4,2:06.0,T. Ross makes free throw 1 of 2,,105,91
469,4,2:06.0,J. Johnson enters the game for J. Valančiūnas,,105,91
470,4,2:06.0,T. Ross makes free throw 2 of 2,,106,91
471,4,1:50.0,,B. Gordon misses 2-pt layup from 1 ft,106,91
472,4,1:50.0,,Offensive rebound by T. Harris,106,91
473,4,1:50.0,,T. Harris makes 2-pt layup from 1 ft,106,93
474,4,1:33.0,A. Johnson makes 2-pt jump shot from 4 ft (assist by K. Lowry),,108,93
475,4,1:33.0,,Orlando full timeout,108,93
476,4,1:33.0,,D. Dedmon enters the game for T. Harris,108,93
477,4,1:33.0,,D. Marble enters the game for C. Frye,108,93
478,4,1:33.0,,A. Gordon enters the game for E. Fournier,108,93
479,4,1:33.0,,A. Nicholson enters the game for E. Payton,108,93
480,4,1:33.0,,M. Harkless enters the game for B. Gordon,108,93
481,4,1:33.0,G. Vásquez enters the game for D. DeRozan,,108,93
482,4,1:15.0,,D. Marble misses 2-pt layup from 2 ft,108,93
483,4,1:13.0,,Offensive rebound by Team,108,93
484,4,1:06.0,,Turnover by A. Gordon (lost ball),108,93
485,4,1:06.0,L. Fields enters the game for K. Lowry,,108,93
486,4,0:45.0,L. Fields misses 2-pt layup from 1 ft (block by D. Dedmon),,108,93
487,4,0:43.0,,Defensive rebound by D. Dedmon,108,93
488,4,0:40.0,,M. Harkless makes 2-pt layup from 1 ft (assist by D. Dedmon),108,95
489,4,0:40.0,,Shooting foul by G. Vásquez (drawn by M. Harkless),108,95
490,4,0:40.0,,M. Harkless misses free throw 1 of 1,108,95
491,4,0:39.0,Defensive rebound by J. Johnson,,108,95
492,4,0:17.0,T. Ross misses 3-pt jump shot from 22 ft,,108,95
493,4,0:16.0,Offensive rebound by Team,,108,95
494,4,0:16.0,Turnover by Team (shot clock),,108,95
495,4,0:04.0,,A. Gordon misses 2-pt jump shot from 19 ft,108,95
496,4,0:04.0,Defensive rebound by Team,,108,95
