,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MIAMI_ACTION,PORTLAND_SCORE,MIAMI_SCORE
385,4,3:25.0,N. Batum makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,95,98
386,4,2:58.0,,H. Whiteside makes 2-pt hook shot from 3 ft,95,100
387,4,2:58.0,,Shooting foul by L. Aldridge (drawn by H. Whiteside),95,100
388,4,2:58.0,Official timeout,,95,100
389,4,2:58.0,,H. Whiteside misses free throw 1 of 1,95,100
390,4,2:57.0,Defensive rebound by N. Batum,,95,100
391,4,2:42.0,D. Lillard makes 2-pt jump shot from 19 ft,,97,100
392,4,2:26.0,,D. Wade makes 2-pt jump shot from 16 ft,97,102
393,4,2:12.0,A. Afflalo makes 3-pt jump shot from 24 ft,,100,102
394,4,1:50.0,,D. Wade misses 3-pt jump shot from 24 ft,100,102
395,4,1:49.0,Defensive rebound by D. Lillard,,100,102
396,4,1:35.0,L. Aldridge makes 2-pt jump shot from 8 ft,,102,102
397,4,1:16.0,,G. Dragić misses 2-pt jump shot from 12 ft,102,102
398,4,1:15.0,Defensive rebound by L. Aldridge,,102,102
399,4,0:59.0,A. Afflalo misses 3-pt jump shot from 24 ft,,102,102
400,4,0:58.0,Offensive rebound by R. Lopez,,102,102
401,4,0:56.0,R. Lopez misses 2-pt layup from 1 ft (block by H. Whiteside),,102,102
402,4,0:54.0,Offensive rebound by L. Aldridge,,102,102
403,4,0:52.0,L. Aldridge makes 2-pt jump shot from 2 ft,,104,102
404,4,0:52.0,,Miami full timeout,104,102
405,4,0:42.0,,D. Wade makes 2-pt jump shot from 11 ft,104,104
406,4,0:42.0,Portland full timeout,,104,104
407,4,0:35.0,L. Aldridge misses 2-pt jump shot from 11 ft,,104,104
408,4,0:34.0,,Defensive rebound by H. Whiteside,104,104
409,4,0:14.0,,D. Wade makes 2-pt jump shot from 15 ft,104,106
410,4,0:14.0,Portland full timeout,,104,106
411,4,0:14.0,C. McCollum enters the game for R. Lopez,,104,106
412,4,0:14.0,,M. Chalmers enters the game for H. Whiteside,104,106
413,4,0:14.0,Portland full timeout,,104,106
414,4,0:12.0,Turnover by Team (back court),,104,106
415,4,0:10.0,,Personal foul by C. McCollum (drawn by D. Wade),104,106
416,4,0:10.0,,D. Wade makes free throw 1 of 2,104,107
417,4,0:10.0,,D. Wade makes free throw 2 of 2,104,108
418,4,0:02.0,D. Lillard misses 3-pt jump shot from 24 ft,,104,108
419,4,0:01.0,,Defensive rebound by D. Wade,104,108
