,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
386,4,5:30.0,E. Moore misses 3-pt jump shot from 25 ft,,74,82
387,4,5:29.0,,Defensive rebound by C. Watson,74,82
388,4,5:29.0,Loose ball foul by K. Hinrich (drawn by C. Watson),,74,82
389,4,5:29.0,,C. Watson misses free throw 1 of 2,74,82
390,4,5:29.0,,Offensive rebound by Team,74,82
391,4,5:29.0,,G. Hill enters the game for R. Stuckey,74,82
392,4,5:29.0,P. Gasol enters the game for J. Noah,,74,82
393,4,5:29.0,M. Dunleavy enters the game for D. McDermott,,74,82
394,4,5:29.0,T. Snell enters the game for E. Moore,,74,82
395,4,5:29.0,,C. Watson makes free throw 2 of 2,74,83
396,4,5:15.0,Shooting foul by G. Hill (drawn by M. Dunleavy),,74,83
397,4,5:15.0,M. Dunleavy makes free throw 1 of 2,,75,83
398,4,5:15.0,,R. Stuckey enters the game for G. Hill,75,83
399,4,5:15.0,,S. Hill enters the game for C. Watson,75,83
400,4,5:15.0,M. Dunleavy makes free throw 2 of 2,,76,83
401,4,4:54.0,,L. Scola makes 2-pt jump shot from 13 ft,76,85
402,4,4:38.0,K. Hinrich misses 3-pt jump shot from 24 ft,,76,85
403,4,4:37.0,,Defensive rebound by S. Hill,76,85
404,4,4:15.0,,C. Miles misses 3-pt jump shot from 26 ft,76,85
405,4,4:14.0,Defensive rebound by M. Dunleavy,,76,85
406,4,4:03.0,Personal foul by L. Scola (drawn by P. Gasol),,76,85
407,4,4:03.0,A. Brooks enters the game for K. Hinrich,,76,85
408,4,4:03.0,,D. West enters the game for L. Scola,76,85
409,4,4:03.0,,C. Watson enters the game for S. Hill,76,85
410,4,3:56.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,76,85
411,4,3:55.0,,Defensive rebound by D. West,76,85
412,4,3:37.0,,R. Stuckey makes 2-pt jump shot from 19 ft,76,87
413,4,3:22.0,A. Brooks misses 2-pt jump shot from 15 ft,,76,87
414,4,3:21.0,,Defensive rebound by D. West,76,87
415,4,3:05.0,,Turnover by D. West (lost ball; steal by N. Mirotić),76,87
416,4,3:03.0,Shooting foul by D. West (drawn by T. Snell),,76,87
417,4,3:03.0,T. Snell makes free throw 1 of 2,,77,87
418,4,3:03.0,T. Snell makes free throw 2 of 2,,78,87
419,4,3:01.0,,Personal take foul by P. Gasol (drawn by I. Mahinmi),78,87
420,4,3:01.0,,I. Mahinmi misses free throw 1 of 2,78,87
421,4,3:01.0,,Offensive rebound by Team,78,87
422,4,3:01.0,,I. Mahinmi misses free throw 2 of 2,78,87
423,4,2:59.0,,Offensive rebound by C. Miles,78,87
424,4,2:53.0,,Personal take foul by N. Mirotić (drawn by I. Mahinmi),78,87
425,4,2:53.0,Chicago full timeout,,78,87
426,4,2:53.0,,I. Mahinmi makes free throw 1 of 2,78,88
427,4,2:53.0,,I. Mahinmi makes free throw 2 of 2,78,89
428,4,2:40.0,Turnover by M. Dunleavy (traveling),,78,89
429,4,2:40.0,,Personal take foul by P. Gasol (drawn by I. Mahinmi),78,89
430,4,2:40.0,,I. Mahinmi makes free throw 1 of 2,78,90
431,4,2:40.0,,I. Mahinmi misses free throw 2 of 2,78,90
432,4,2:40.0,Defensive rebound by N. Mirotić,,78,90
433,4,2:28.0,P. Gasol makes 2-pt jump shot from 17 ft (assist by A. Brooks),,80,90
434,4,2:28.0,,Indiana full timeout,80,90
435,4,2:28.0,,R. Hibbert enters the game for I. Mahinmi,80,90
436,4,2:16.0,,D. West makes 2-pt layup from 1 ft (assist by C. Watson),80,92
437,4,2:01.0,Turnover by P. Gasol (bad pass),,80,92
438,4,1:46.0,,C. Miles makes 2-pt jump shot from 15 ft (assist by C. Watson),80,94
439,4,1:46.0,Chicago full timeout,,80,94
440,4,1:46.0,,I. Mahinmi enters the game for R. Hibbert,80,94
441,4,1:44.0,Personal block foul by D. West (drawn by N. Mirotić),,80,94
442,4,1:44.0,N. Mirotić makes free throw 1 of 2,,81,94
443,4,1:44.0,N. Mirotić makes free throw 2 of 2,,82,94
444,4,1:21.0,,C. Miles misses 2-pt layup from 2 ft,82,94
445,4,1:20.0,,Offensive rebound by I. Mahinmi,82,94
446,4,1:03.0,,R. Stuckey misses 3-pt jump shot from 25 ft,82,94
447,4,1:01.0,,Offensive rebound by I. Mahinmi,82,94
448,4,1:00.0,,Personal take foul by P. Gasol (drawn by I. Mahinmi),82,94
449,4,1:00.0,,I. Mahinmi makes free throw 1 of 2,82,95
450,4,1:00.0,,I. Mahinmi makes free throw 2 of 2,82,96
451,4,1:00.0,Chicago full timeout,,82,96
452,4,1:00.0,,S. Hill enters the game for R. Stuckey,82,96
453,4,0:53.0,Personal foul by I. Mahinmi (drawn by P. Gasol),,82,96
454,4,0:53.0,P. Gasol makes free throw 1 of 2,,83,96
455,4,0:53.0,,G. Hill enters the game for S. Hill,83,96
456,4,0:53.0,P. Gasol makes free throw 2 of 2,,84,96
457,4,0:53.0,,Indiana full timeout,84,96
458,4,0:53.0,,L. Scola enters the game for I. Mahinmi,84,96
459,4,0:31.0,,D. West makes 2-pt jump shot from 14 ft,84,98
460,4,0:22.0,N. Mirotić misses 3-pt jump shot from 25 ft,,84,98
461,4,0:20.0,,Defensive rebound by L. Scola,84,98
