,QUARTER,TIME_REMAINING,UTAH_ACTION,MEMPHIS_ACTION,UTAH_SCORE,MEMPHIS_SCORE
395,4,2:44.0,,M. Gasol makes free throw 2 of 2,89,78
396,4,2:21.0,G. Hayward misses 3-pt jump shot from 25 ft,,89,78
397,4,2:20.0,,Defensive rebound by M. Conley,89,78
398,4,2:16.0,,N. Calathes makes 2-pt layup at rim (assist by M. Conley),89,80
399,4,1:56.0,,Offensive charge foul by T. Burke (drawn by M. Conley),89,80
400,4,1:56.0,Turnover by T. Burke (offensive foul),,89,80
401,4,1:56.0,D. Exum enters the game for T. Burke,,89,80
402,4,1:47.0,,C. Lee misses 3-pt jump shot from 26 ft,89,80
403,4,1:45.0,Defensive rebound by R. Gobert,,89,80
404,4,1:27.0,D. Exum misses 3-pt jump shot from 24 ft,,89,80
405,4,1:26.0,,Defensive rebound by Team,89,80
406,4,1:12.0,,Turnover by C. Lee (bad pass; steal by D. Exum),89,80
407,4,1:08.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,91,80
408,4,0:59.0,,C. Lee misses 3-pt jump shot from 24 ft,91,80
409,4,0:58.0,Defensive rebound by G. Hayward,,91,80
410,4,0:41.0,R. Gobert makes 2-pt dunk at rim (assist by G. Hayward),,93,80
411,4,0:31.0,,J. Green misses 3-pt jump shot from 26 ft,93,80
412,4,0:29.0,Defensive rebound by G. Hayward,,93,80
413,4,0:07.0,Turnover by Team (shot clock),,93,80
414,4,0:03.0,,C. Lee makes 2-pt layup from 2 ft,93,82
