,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
394,4,5:20.0,,J. Green misses 3-pt jump shot from 22 ft,79,85
395,4,5:19.0,Defensive rebound by R. Westbrook,,79,85
396,4,5:03.0,A. Morrow misses 3-pt jump shot from 25 ft,,79,85
397,4,5:02.0,,Defensive rebound by Z. Randolph,79,85
398,4,4:39.0,,Z. Randolph makes 3-pt jump shot from 25 ft (assist by M. Gasol),79,88
399,4,4:20.0,Turnover by R. Westbrook (bad pass; steal by M. Conley),,79,88
400,4,4:17.0,,M. Conley misses 2-pt layup from 1 ft,79,88
401,4,4:16.0,,Offensive rebound by C. Lee,79,88
402,4,4:16.0,,C. Lee misses 2-pt tip-in from 1 ft,79,88
403,4,4:14.0,Defensive rebound by A. Morrow,,79,88
404,4,4:04.0,A. Morrow makes 2-pt jump shot from 18 ft (assist by D. Waiters),,81,88
405,4,3:41.0,,M. Gasol makes 2-pt jump shot from 11 ft (assist by Z. Randolph),81,90
406,4,3:29.0,Shooting foul by J. Green (drawn by R. Westbrook),,81,90
407,4,3:29.0,R. Westbrook makes free throw 1 of 2,,82,90
408,4,3:29.0,E. Freedom enters the game for K. Singler,,82,90
409,4,3:29.0,R. Westbrook makes free throw 2 of 2,,83,90
410,4,3:14.0,,J. Green makes 2-pt jump shot from 9 ft,83,92
411,4,3:02.0,R. Westbrook misses 2-pt layup from 1 ft (block by J. Green),,83,92
412,4,3:02.0,Offensive rebound by Team,,83,92
413,4,2:54.0,E. Freedom makes 2-pt layup at rim,,85,92
414,4,2:54.0,Shooting foul by Z. Randolph (drawn by E. Freedom),,85,92
415,4,2:54.0,Oklahoma City full timeout,,85,92
416,4,2:54.0,E. Freedom makes free throw 1 of 1,,86,92
417,4,2:31.0,,M. Gasol misses 2-pt jump shot from 18 ft,86,92
418,4,2:30.0,Defensive rebound by E. Freedom,,86,92
419,4,2:14.0,S. Adams makes 2-pt jump shot from 9 ft (assist by R. Westbrook),,88,92
420,4,1:45.0,,C. Lee misses 2-pt jump shot from 12 ft,88,92
421,4,1:44.0,Defensive rebound by E. Freedom,,88,92
422,4,1:34.0,R. Westbrook misses 2-pt jump shot from 6 ft,,88,92
423,4,1:32.0,,Defensive rebound by M. Gasol,88,92
424,4,1:15.0,,M. Gasol makes 2-pt jump shot from 10 ft (assist by M. Conley),88,94
425,4,1:15.0,Oklahoma City full timeout,,88,94
426,4,1:15.0,,N. Calathes enters the game for Z. Randolph,88,94
427,4,1:07.0,D. Waiters misses 3-pt jump shot from 22 ft,,88,94
428,4,1:06.0,,Defensive rebound by J. Green,88,94
429,4,1:05.0,,Memphis full timeout,88,94
430,4,1:05.0,,Z. Randolph enters the game for N. Calathes,88,94
431,4,0:47.0,,M. Gasol misses 2-pt jump shot from 10 ft,88,94
432,4,0:46.0,Defensive rebound by E. Freedom,,88,94
433,4,0:41.0,Shooting foul by J. Green (drawn by R. Westbrook),,88,94
434,4,0:41.0,R. Westbrook misses free throw 1 of 2,,88,94
435,4,0:41.0,Offensive rebound by Team,,88,94
436,4,0:41.0,K. Singler enters the game for E. Freedom,,88,94
437,4,0:41.0,R. Westbrook makes free throw 2 of 2,,89,94
438,4,0:26.0,,C. Lee makes 2-pt layup from 2 ft,89,96
439,4,0:26.0,Oklahoma City full timeout,,89,96
440,4,0:26.0,,N. Calathes enters the game for Z. Randolph,89,96
441,4,0:26.0,E. Freedom enters the game for K. Singler,,89,96
442,4,0:21.0,A. Morrow misses 3-pt jump shot from 26 ft,,89,96
443,4,0:19.0,Offensive rebound by E. Freedom,,89,96
444,4,0:19.0,E. Freedom makes 2-pt tip-in from 1 ft,,91,96
445,4,0:18.0,,Personal take foul by E. Freedom (drawn by M. Conley),91,96
446,4,0:18.0,K. Singler enters the game for E. Freedom,,91,96
447,4,0:18.0,,V. Carter enters the game for N. Calathes,91,96
448,4,0:17.0,,Personal take foul by A. Morrow (drawn by J. Green),91,96
449,4,0:17.0,,J. Green makes free throw 1 of 2,91,97
450,4,0:17.0,E. Freedom enters the game for K. Singler,,91,97
451,4,0:17.0,,N. Calathes enters the game for V. Carter,91,97
452,4,0:17.0,,J. Green makes free throw 2 of 2,91,98
453,4,0:15.0,Personal foul by N. Calathes (drawn by R. Westbrook),,91,98
454,4,0:15.0,,B. Udrih enters the game for N. Calathes,91,98
455,4,0:15.0,K. Singler enters the game for E. Freedom,,91,98
456,4,0:15.0,R. Westbrook makes free throw 1 of 2,,92,98
457,4,0:15.0,R. Westbrook misses free throw 2 of 2,,92,98
458,4,0:15.0,Offensive rebound by R. Westbrook,,92,98
459,4,0:12.0,A. Morrow misses 3-pt jump shot from 25 ft,,92,98
460,4,0:11.0,,Defensive rebound by C. Lee,92,98
461,4,0:11.0,,Personal foul by S. Adams (drawn by C. Lee),92,98
462,4,0:11.0,,C. Lee makes free throw 1 of 2,92,99
463,4,0:11.0,E. Freedom enters the game for K. Singler,,92,99
464,4,0:11.0,,C. Lee makes free throw 2 of 2,92,100
465,4,0:03.0,A. Morrow misses 2-pt jump shot from 11 ft,,92,100
466,4,0:00.0,,Defensive rebound by M. Gasol,92,100
