,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,ORLANDO_ACTION,MILWAUKEE_SCORE,ORLANDO_SCORE
383,4,7:25.0,J. Bayless makes 3-pt jump shot from 24 ft (assist by O. Mayo),,104,75
384,4,7:12.0,,W. Green makes 3-pt jump shot from 26 ft (assist by E. Fournier),104,78
385,4,6:50.0,Personal foul by N. Vučević (drawn by J. Henson),,104,78
386,4,6:50.0,,D. Dedmon enters the game for N. Vučević,104,78
387,4,6:43.0,J. Bayless misses 2-pt jump shot from 19 ft,,104,78
388,4,6:42.0,,Defensive rebound by K. O'Quinn,104,78
389,4,6:27.0,,D. Dedmon makes 2-pt layup at rim (assist by K. O'Quinn),104,80
390,4,6:08.0,O. Mayo misses 3-pt jump shot from 22 ft,,104,80
391,4,6:08.0,Offensive rebound by J. Henson,,104,80
392,4,6:05.0,J. Henson misses 2-pt jump shot from 5 ft (block by D. Dedmon),,104,80
393,4,6:04.0,,Defensive rebound by E. Fournier,104,80
394,4,5:58.0,,E. Fournier makes 2-pt jump shot from 2 ft,104,82
395,4,5:41.0,J. Bayless makes 3-pt jump shot from 25 ft (assist by O. Mayo),,107,82
396,4,5:32.0,,W. Green makes 3-pt jump shot from 24 ft,107,85
397,4,5:23.0,K. Middleton misses 2-pt jump shot from 14 ft (block by D. Dedmon),,107,85
398,4,5:22.0,,Defensive rebound by D. Dedmon,107,85
399,4,5:15.0,,E. Fournier misses 3-pt jump shot from 23 ft,107,85
400,4,5:15.0,Defensive rebound by Team,,107,85
401,4,5:15.0,G. Antetokounmpo enters the game for J. O'Bryant,,107,85
402,4,4:55.0,Personal foul by E. Fournier (drawn by J. Henson),,107,85
403,4,4:55.0,K. Martin enters the game for J. Henson,,107,85
404,4,4:45.0,J. Bayless misses 2-pt jump shot from 19 ft,,107,85
405,4,4:45.0,,Defensive rebound by W. Green,107,85
406,4,4:37.0,,Shooting foul by G. Antetokounmpo (drawn by E. Payton),107,85
407,4,4:37.0,,E. Payton makes free throw 1 of 2,107,86
408,4,4:37.0,B. Knight enters the game for J. Bayless,,107,86
409,4,4:37.0,,E. Payton misses free throw 2 of 2,107,86
410,4,4:35.0,Defensive rebound by G. Antetokounmpo,,107,86
411,4,4:11.0,O. Mayo makes 2-pt jump shot from 16 ft (assist by K. Middleton),,109,86
412,4,4:03.0,,E. Payton makes 2-pt layup at rim,109,88
413,4,3:41.0,O. Mayo misses 3-pt jump shot from 24 ft,,109,88
414,4,3:41.0,,Defensive rebound by K. O'Quinn,109,88
415,4,3:32.0,,Offensive foul by D. Dedmon (drawn by B. Knight),109,88
416,4,3:32.0,,Turnover by D. Dedmon (offensive foul),109,88
417,4,3:20.0,G. Antetokounmpo makes 2-pt jump shot from 18 ft (assist by B. Knight),,111,88
418,4,3:08.0,,E. Fournier misses 2-pt jump shot from 7 ft,111,88
419,4,3:08.0,,Offensive rebound by Team,111,88
420,4,3:05.0,,Personal foul by G. Antetokounmpo (drawn by E. Payton),111,88
421,4,3:05.0,,E. Payton makes free throw 1 of 2,111,89
422,4,3:05.0,,E. Payton makes free throw 2 of 2,111,90
423,4,2:56.0,Turnover by B. Knight (lost ball; steal by E. Payton),,111,90
424,4,2:51.0,,E. Payton makes 2-pt layup from 1 ft,111,92
425,4,2:36.0,K. Middleton makes 2-pt jump shot from 8 ft,,113,92
426,4,2:28.0,,E. Payton makes 2-pt jump shot from 3 ft,113,94
427,4,2:18.0,Offensive foul by K. Middleton (drawn by E. Fournier),,113,94
428,4,2:18.0,Turnover by K. Middleton (offensive foul),,113,94
429,4,2:18.0,Official timeout,,113,94
430,4,2:18.0,,L. Ridnour enters the game for E. Payton,113,94
431,4,2:18.0,J. O'Bryant enters the game for K. Martin,,113,94
432,4,1:59.0,,E. Fournier misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),113,94
433,4,1:58.0,Defensive rebound by O. Mayo,,113,94
434,4,1:47.0,Personal foul by D. Dedmon (drawn by G. Antetokounmpo),,113,94
435,4,1:47.0,,Technical foul by D. Dedmon,113,94
436,4,1:47.0,O. Mayo misses technical free throw,,113,94
437,4,1:47.0,Offensive rebound by Team,,113,94
438,4,1:47.0,G. Antetokounmpo makes free throw 1 of 2,,114,94
439,4,1:47.0,J. Gutiérrez enters the game for K. Middleton,,114,94
440,4,1:47.0,G. Antetokounmpo makes free throw 2 of 2,,115,94
441,4,1:33.0,,W. Green misses 3-pt jump shot from 25 ft,115,94
442,4,1:32.0,Defensive rebound by G. Antetokounmpo,,115,94
443,4,1:19.0,B. Knight misses 2-pt jump shot from 22 ft,,115,94
444,4,1:17.0,,Defensive rebound by D. Dedmon,115,94
445,4,1:09.0,,Shooting foul by J. O'Bryant (drawn by K. O'Quinn),115,94
446,4,1:09.0,,K. O'Quinn misses free throw 1 of 2,115,94
447,4,1:09.0,,Offensive rebound by Team,115,94
448,4,1:09.0,,K. O'Quinn makes free throw 2 of 2,115,95
449,4,0:47.0,J. Gutiérrez misses 2-pt jump shot from 18 ft,,115,95
450,4,0:46.0,,Defensive rebound by K. O'Quinn,115,95
451,4,0:34.0,,W. Green makes 2-pt jump shot from 21 ft,115,97
452,4,0:11.0,J. O'Bryant misses 2-pt layup from 1 ft (block by K. O'Quinn),,115,97
453,4,0:10.0,,Defensive rebound by L. Ridnour,115,97
454,4,0:04.0,,W. Green makes 3-pt jump shot from 24 ft (assist by L. Ridnour),115,100
