,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,DENVER_ACTION,WASHINGTON_SCORE,DENVER_SCORE
383,4,5:35.0,,Defensive rebound by D. Arthur,96,94
384,4,5:29.0,,W. Chandler misses 3-pt jump shot from 24 ft,96,94
385,4,5:25.0,Defensive rebound by K. Humphries,,96,94
386,4,5:12.0,Personal foul by K. Faried (drawn by N. Hilário),,96,94
387,4,5:08.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,98,94
388,4,4:47.0,,W. Chandler misses 3-pt jump shot from 26 ft,98,94
389,4,4:45.0,,Offensive rebound by T. Lawson,98,94
390,4,4:40.0,,T. Lawson makes 3-pt jump shot from 26 ft,98,97
391,4,4:22.0,Turnover by N. Hilário (traveling),,98,97
392,4,4:03.0,,T. Lawson makes 2-pt jump shot from 8 ft,98,99
393,4,3:47.0,Shooting foul by K. Faried (drawn by P. Pierce),,98,99
394,4,3:47.0,P. Pierce misses free throw 1 of 2,,98,99
395,4,3:47.0,Offensive rebound by Team,,98,99
396,4,3:47.0,P. Pierce makes free throw 2 of 2,,99,99
397,4,3:33.0,,T. Lawson makes 2-pt jump shot from 16 ft,99,101
398,4,3:14.0,P. Pierce misses 2-pt jump shot from 10 ft,,99,101
399,4,3:13.0,,Defensive rebound by A. Afflalo,99,101
400,4,3:01.0,,D. Arthur misses 3-pt jump shot from 25 ft,99,101
401,4,3:01.0,Defensive rebound by Team,,99,101
402,4,3:01.0,Washington full timeout,,99,101
403,4,3:01.0,B. Beal enters the game for R. Butler,,99,101
404,4,2:49.0,J. Wall misses 2-pt layup from 1 ft,,99,101
405,4,2:48.0,Offensive rebound by K. Humphries,,99,101
406,4,2:48.0,K. Humphries makes 2-pt tip-in from 2 ft,,101,101
407,4,2:27.0,,D. Arthur makes 2-pt jump shot from 18 ft (assist by T. Lawson),101,103
408,4,2:04.0,N. Hilário misses 2-pt jump shot from 16 ft,,101,103
409,4,2:02.0,,Defensive rebound by K. Faried,101,103
410,4,1:41.0,,D. Arthur misses 2-pt jump shot from 18 ft,101,103
411,4,1:40.0,Defensive rebound by K. Humphries,,101,103
412,4,1:33.0,Turnover by N. Hilário (traveling),,101,103
413,4,1:20.0,,A. Afflalo misses 3-pt jump shot from 22 ft,101,103
414,4,1:19.0,Defensive rebound by N. Hilário,,101,103
415,4,1:19.0,Personal foul by D. Arthur (drawn by N. Hilário),,101,103
416,4,1:10.0,K. Humphries makes 2-pt dunk at rim (assist by J. Wall),,103,103
417,4,0:57.0,,Shooting foul by N. Hilário (drawn by T. Lawson),103,103
418,4,0:57.0,,T. Lawson makes free throw 1 of 2,103,104
419,4,0:57.0,,T. Lawson makes free throw 2 of 2,103,105
420,4,0:40.0,N. Hilário makes 2-pt layup from 1 ft (assist by J. Wall),,105,105
421,4,0:28.0,,T. Lawson misses 2-pt jump shot from 14 ft,105,105
422,4,0:27.0,Defensive rebound by P. Pierce,,105,105
423,4,0:22.0,Washington full timeout,,105,105
424,4,0:22.0,R. Butler enters the game for K. Humphries,,105,105
425,4,0:05.0,Turnover by J. Wall (lost ball; steal by T. Lawson),,105,105
426,4,0:01.0,,Shooting block foul by B. Beal (drawn by K. Faried),105,105
427,4,0:01.0,K. Humphries enters the game for B. Beal,,105,105
428,4,0:01.0,,K. Faried misses free throw 1 of 2,105,105
429,4,0:01.0,,Offensive rebound by Team,105,105
430,4,0:01.0,,K. Faried misses free throw 2 of 2,105,105
431,4,0:01.0,Defensive rebound by N. Hilário,,105,105
432,4,0:01.0,Washington full timeout,,105,105
433,4,0:01.0,A. Miller enters the game for K. Humphries,,105,105
434,4,0:01.0,Washington full timeout,,105,105
435,4,0:00.0,P. Pierce misses 2-pt jump shot from 19 ft (block by K. Faried),,105,105
436,4,0:00.0,Offensive rebound by Team,,105,105
437,1OT,4:41.0,K. Humphries misses 2-pt layup from 2 ft (block by K. Faried),,105,105
438,1OT,4:39.0,Offensive rebound by K. Humphries,,105,105
439,1OT,4:38.0,K. Humphries makes 2-pt layup at rim,,107,105
440,1OT,4:20.0,,A. Afflalo misses 2-pt jump shot from 15 ft (block by P. Pierce),107,105
441,1OT,4:19.0,Defensive rebound by R. Butler,,107,105
442,1OT,4:02.0,P. Pierce misses 2-pt jump shot from 17 ft,,107,105
443,1OT,4:01.0,,Defensive rebound by W. Chandler,107,105
444,1OT,3:53.0,,W. Chandler misses 2-pt jump shot from 7 ft,107,105
445,1OT,3:51.0,,Offensive rebound by W. Chandler,107,105
446,1OT,3:51.0,,W. Chandler misses 2-pt tip-in from 1 ft,107,105
447,1OT,3:51.0,Defensive rebound by Team,,107,105
448,1OT,3:33.0,J. Wall makes 2-pt layup at rim,,109,105
449,1OT,3:24.0,,Turnover by T. Lawson (lost ball; steal by J. Wall),109,105
450,1OT,3:20.0,K. Humphries makes 2-pt layup at rim (assist by J. Wall),,111,105
451,1OT,3:20.0,Shooting foul by D. Arthur (drawn by K. Humphries),,111,105
452,1OT,3:20.0,K. Humphries misses free throw 1 of 1,,111,105
453,1OT,3:19.0,,Defensive rebound by K. Faried,111,105
454,1OT,3:00.0,,W. Chandler misses 2-pt jump shot from 4 ft,111,105
455,1OT,2:59.0,Defensive rebound by K. Humphries,,111,105
456,1OT,2:42.0,J. Wall misses 3-pt jump shot from 25 ft,,111,105
457,1OT,2:41.0,,Defensive rebound by A. Afflalo,111,105
458,1OT,2:35.0,,D. Arthur misses 2-pt jump shot from 18 ft,111,105
459,1OT,2:34.0,,Offensive rebound by K. Faried,111,105
460,1OT,2:34.0,,Shooting foul by K. Humphries (drawn by K. Faried),111,105
461,1OT,2:34.0,,K. Faried misses free throw 1 of 2,111,105
462,1OT,2:34.0,,Offensive rebound by Team,111,105
463,1OT,2:34.0,,K. Faried makes free throw 2 of 2,111,106
464,1OT,2:17.0,Turnover by J. Wall (bad pass),,111,106
465,1OT,2:09.0,,D. Arthur makes 2-pt jump shot from 16 ft (assist by T. Lawson),111,108
466,1OT,1:41.0,K. Humphries misses 2-pt jump shot from 3 ft,,111,108
467,1OT,1:40.0,,Defensive rebound by W. Chandler,111,108
468,1OT,1:28.0,,T. Lawson makes 2-pt jump shot from 18 ft,111,110
469,1OT,1:28.0,Washington full timeout,,111,110
470,1OT,1:09.0,N. Hilário makes 2-pt layup from 2 ft (assist by J. Wall),,113,110
471,1OT,0:56.0,,T. Lawson makes 2-pt jump shot from 3 ft,113,112
472,1OT,0:41.0,J. Wall makes 2-pt layup from 2 ft,,115,112
473,1OT,0:41.0,,Denver full timeout,115,112
474,1OT,0:28.0,,D. Arthur misses 2-pt jump shot from 22 ft,115,112
475,1OT,0:26.0,,Offensive rebound by W. Chandler,115,112
476,1OT,0:24.0,,A. Afflalo misses 3-pt jump shot from 23 ft,115,112
477,1OT,0:22.0,Defensive rebound by N. Hilário,,115,112
478,1OT,0:20.0,Personal take foul by W. Chandler (drawn by J. Wall),,115,112
479,1OT,0:16.0,Washington full timeout,,115,112
480,1OT,0:16.0,A. Miller enters the game for K. Humphries,,115,112
481,1OT,0:10.0,Personal take foul by W. Chandler (drawn by J. Wall),,115,112
482,1OT,0:10.0,J. Wall makes free throw 1 of 2,,116,112
483,1OT,0:10.0,K. Humphries enters the game for A. Miller,,116,112
484,1OT,0:10.0,J. Wall makes free throw 2 of 2,,117,112
485,1OT,0:10.0,,Denver full timeout,117,112
486,1OT,0:10.0,O. Porter enters the game for K. Humphries,,117,112
487,1OT,0:08.0,,D. Arthur misses 2-pt jump shot from 19 ft,117,112
488,1OT,0:08.0,,Offensive rebound by Team,117,112
489,1OT,0:08.0,Loose ball foul by N. Hilário (drawn by K. Faried),,117,112
490,1OT,0:04.0,,W. Chandler makes 3-pt jump shot from 26 ft (assist by K. Faried),117,115
491,1OT,0:03.0,Turnover by P. Pierce (bad pass; steal by T. Lawson),,117,115
492,1OT,0:01.0,,T. Lawson misses 2-pt jump shot from 12 ft,117,115
493,1OT,0:00.0,,Offensive rebound by Team,117,115
