,QUARTER,TIME_REMAINING,DENVER_ACTION,WASHINGTON_ACTION,DENVER_SCORE,WASHINGTON_SCORE
384,4,7:36.0,,Offensive rebound by N. Hilário,79,102
385,4,7:32.0,,K. Séraphin misses 2-pt jump shot from 13 ft,79,102
386,4,7:31.0,Defensive rebound by J. McGee,,79,102
387,4,7:26.0,E. Green misses 2-pt jump shot from 9 ft,,79,102
388,4,7:24.0,Offensive rebound by W. Chandler,,79,102
389,4,7:22.0,Turnover by W. Chandler (lost ball; steal by R. Butler),,79,102
390,4,7:10.0,,O. Porter makes 2-pt dunk at rim (assist by A. Miller),79,104
391,4,6:52.0,T. Lawson misses 2-pt jump shot from 15 ft,,79,104
392,4,6:51.0,,Defensive rebound by R. Butler,79,104
393,4,6:36.0,,K. Séraphin makes 2-pt hook shot from 5 ft,79,106
394,4,6:30.0,G. Harris misses 3-pt jump shot from 25 ft (block by O. Porter),,79,106
395,4,6:26.0,,Defensive rebound by A. Miller,79,106
396,4,6:16.0,,R. Butler makes 2-pt jump shot from 3 ft (assist by A. Miller),79,108
397,4,5:54.0,J. McGee misses 2-pt layup from 1 ft (block by K. Séraphin),,79,108
398,4,5:53.0,,Defensive rebound by O. Porter,79,108
399,4,5:44.0,,K. Séraphin makes 2-pt layup at rim (assist by O. Porter),79,110
400,4,5:39.0,Denver full timeout,,79,110
401,4,5:39.0,A. Gee enters the game for W. Chandler,,79,110
402,4,5:39.0,J. Hickson enters the game for T. Lawson,,79,110
403,4,5:22.0,J. McGee misses 2-pt jump shot from 15 ft,,79,110
404,4,5:21.0,,Defensive rebound by N. Hilário,79,110
405,4,5:03.0,,R. Butler makes 2-pt jump shot from 13 ft,79,112
406,4,4:45.0,E. Green makes 2-pt jump shot from 7 ft,,81,112
407,4,4:19.0,,Turnover by Team (shot clock),81,112
408,4,4:19.0,,D. Blair enters the game for N. Hilário,81,112
409,4,4:19.0,,G. Temple enters the game for A. Miller,81,112
410,4,4:02.0,Turnover by E. Green (bad pass),,81,112
411,4,3:47.0,,R. Butler makes 3-pt jump shot from 26 ft (assist by G. Temple),81,115
412,4,3:23.0,J. Hickson makes 2-pt layup at rim (assist by E. Green),,83,115
413,4,3:18.0,,Turnover by G. Temple (bad pass; steal by G. Harris),83,115
414,4,3:14.0,Shooting foul by K. Séraphin (drawn by J. Hickson),,83,115
415,4,3:14.0,J. Hickson makes free throw 1 of 2,,84,115
416,4,3:14.0,J. Hickson misses free throw 2 of 2,,84,115
417,4,3:12.0,,Defensive rebound by O. Porter,84,115
418,4,2:55.0,,K. Séraphin makes 2-pt jump shot from 15 ft (assist by G. Temple),84,117
419,4,2:42.0,Shooting foul by G. Temple (drawn by A. Gee),,84,117
420,4,2:42.0,,Washington full timeout,84,117
421,4,2:42.0,A. Gee makes free throw 1 of 2,,85,117
422,4,2:42.0,A. Gee misses free throw 2 of 2,,85,117
423,4,2:41.0,Offensive rebound by Team,,85,117
424,4,2:36.0,G. Harris misses 3-pt jump shot from 27 ft,,85,117
425,4,2:34.0,,Defensive rebound by G. Temple,85,117
426,4,2:34.0,,Personal foul by J. McGee (drawn by G. Temple),85,117
427,4,2:15.0,,K. Séraphin misses 2-pt jump shot from 10 ft,85,117
428,4,2:14.0,Defensive rebound by Team,,85,117
429,4,2:14.0,,Loose ball foul by K. Séraphin (drawn by J. McGee),85,117
430,4,2:14.0,J. McGee misses free throw 1 of 2,,85,117
431,4,2:14.0,Offensive rebound by Team,,85,117
432,4,2:14.0,J. McGee misses free throw 2 of 2,,85,117
433,4,2:12.0,,Defensive rebound by D. Blair,85,117
434,4,1:55.0,,R. Butler misses 3-pt jump shot from 25 ft,85,117
435,4,1:54.0,Defensive rebound by J. Hickson,,85,117
436,4,1:39.0,J. Hickson makes 2-pt jump shot from 3 ft (assist by A. Gee),,87,117
437,4,1:25.0,,Turnover by K. Séraphin (traveling),87,117
438,4,1:11.0,J. Hickson misses 2-pt jump shot from 20 ft,,87,117
439,4,1:10.0,,Defensive rebound by R. Butler,87,117
440,4,1:02.0,,D. Blair makes 2-pt dunk at rim (assist by G. Temple),87,119
441,4,0:42.0,A. Gee misses 2-pt layup at rim,,87,119
442,4,0:41.0,Offensive rebound by J. Hickson,,87,119
443,4,0:41.0,J. Hickson misses 2-pt layup from 2 ft,,87,119
444,4,0:41.0,Offensive rebound by A. Gee,,87,119
445,4,0:40.0,A. Gee makes 2-pt layup from 1 ft,,89,119
446,4,0:32.0,,G. Temple misses 2-pt jump shot from 18 ft,89,119
447,4,0:31.0,,Offensive rebound by K. Séraphin,89,119
448,4,0:27.0,,D. Blair misses 2-pt jump shot from 3 ft,89,119
449,4,0:26.0,Defensive rebound by J. McGee,,89,119
450,4,0:24.0,Turnover by J. McGee (bad pass; steal by G. Temple),,89,119
