,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW YORK_ACTION,DENVER_SCORE,NEW YORK_SCORE
78,1,2:36.0,,C. Anthony makes 2-pt jump shot from 19 ft (assist by J. Smith),27,25
79,1,2:19.0,T. Mozgov misses 2-pt hook shot from 6 ft,,27,25
80,1,2:16.0,Offensive rebound by A. Afflalo,,27,25
81,1,2:10.0,T. Lawson makes 2-pt jump shot from 20 ft (assist by W. Chandler),,29,25
82,1,1:55.0,,A. Stoudemire makes 2-pt hook shot from 4 ft,29,27
83,1,1:41.0,Turnover by T. Lawson (offensive foul),,29,27
84,1,1:41.0,Offensive foul by T. Lawson (drawn by P. Prigioni),,29,27
85,1,1:30.0,,A. Stoudemire misses 2-pt layup from 2 ft,29,27
86,1,1:29.0,Defensive rebound by A. Afflalo,,29,27
87,1,1:16.0,T. Lawson misses 2-pt layup from 2 ft,,29,27
88,1,1:15.0,,Defensive rebound by A. Stoudemire,29,27
89,1,0:59.0,,J. Smith makes 2-pt jump shot from 15 ft,29,29
90,1,0:50.0,D. Arthur makes 2-pt jump shot from 20 ft (assist by T. Lawson),,31,29
91,1,0:35.0,,C. Anthony makes 2-pt layup from 3 ft,31,31
92,1,0:26.0,T. Lawson misses 2-pt jump shot from 20 ft,,31,31
93,1,0:25.0,,Defensive rebound by A. Stoudemire,31,31
94,1,0:06.0,,Turnover by J. Smith (lost ball; steal by W. Chandler),31,31
95,1,0:01.0,Turnover by W. Chandler (bad pass),,31,31
96,2,11:37.0,G. Harris misses 2-pt layup from 1 ft,,31,31
97,2,11:34.0,,Defensive rebound by A. Stoudemire,31,31
98,2,11:11.0,,J. Smith misses 2-pt jump shot from 16 ft,31,31
99,2,11:10.0,,Offensive rebound by Team,31,31
100,2,11:10.0,,Turnover by Team (shot clock),31,31
101,2,10:58.0,D. Arthur misses 3-pt jump shot from 24 ft,,31,31
102,2,10:56.0,,Defensive rebound by T. Hardaway,31,31
103,2,10:47.0,,T. Wear makes 2-pt jump shot from 16 ft (assist by T. Hardaway),31,33
104,2,10:22.0,G. Harris misses 3-pt jump shot from 25 ft,,31,33
105,2,10:21.0,Offensive rebound by Team,,31,33
106,2,10:21.0,Turnover by Team (shot clock),,31,33
107,2,10:09.0,,A. Stoudemire misses 2-pt jump shot from 15 ft,31,33
108,2,10:08.0,Defensive rebound by D. Arthur,,31,33
109,2,9:52.0,Shooting foul by A. Stoudemire (drawn by J. McGee),,31,33
110,2,9:52.0,J. McGee misses free throw 1 of 2,,31,33
111,2,9:52.0,Offensive rebound by Team,,31,33
112,2,9:52.0,,Q. Acy enters the game for J. Smith,31,33
113,2,9:52.0,J. McGee makes free throw 2 of 2,,32,33
114,2,9:37.0,,Turnover by P. Prigioni (lost ball),32,33
115,2,9:27.0,N. Robinson misses 2-pt jump shot from 12 ft,,32,33
116,2,9:25.0,,Defensive rebound by Q. Acy,32,33
117,2,9:17.0,,Turnover by T. Wear (bad pass; steal by G. Harris),32,33
118,2,9:11.0,N. Robinson misses 3-pt jump shot from 24 ft,,32,33
119,2,9:10.0,,Defensive rebound by P. Prigioni,32,33
120,2,8:55.0,,A. Stoudemire misses 2-pt jump shot from 18 ft,32,33
121,2,8:54.0,Defensive rebound by D. Arthur,,32,33
122,2,8:44.0,Turnover by N. Robinson (bad pass; steal by Q. Acy),,32,33
123,2,8:40.0,,T. Hardaway makes 2-pt dunk at rim (assist by Q. Acy),32,35
124,2,8:32.0,Shooting foul by A. Stoudemire (drawn by N. Robinson),,32,35
125,2,8:32.0,Official timeout,,32,35
126,2,8:32.0,,S. Dalembert enters the game for A. Stoudemire,32,35
127,2,8:32.0,N. Robinson misses free throw 1 of 2,,32,35
128,2,8:32.0,Offensive rebound by Team,,32,35
129,2,8:32.0,N. Robinson makes free throw 2 of 2,,33,35
130,2,8:14.0,,P. Prigioni misses 2-pt jump shot from 16 ft,33,35
131,2,8:13.0,Defensive rebound by D. Arthur,,33,35
132,2,8:11.0,Turnover by D. Arthur (bad pass),,33,35
133,2,7:56.0,,T. Hardaway makes 2-pt jump shot from 20 ft,33,37
134,2,7:35.0,Personal foul by T. Wear (drawn by D. Gallinari),,33,37
135,2,7:35.0,,C. Anthony enters the game for T. Wear,33,37
136,2,7:29.0,N. Robinson misses 2-pt jump shot from 17 ft,,33,37
137,2,7:27.0,,Defensive rebound by S. Dalembert,33,37
138,2,7:15.0,,C. Anthony misses 2-pt jump shot from 17 ft,33,37
139,2,7:13.0,,Offensive rebound by S. Dalembert,33,37
140,2,6:59.0,,S. Dalembert makes 2-pt jump shot from 12 ft,33,39
141,2,6:44.0,Turnover by N. Robinson (lost ball; steal by P. Prigioni),,33,39
142,2,6:40.0,,Q. Acy misses 2-pt layup from 2 ft,33,39
143,2,6:38.0,Defensive rebound by D. Arthur,,33,39
144,2,6:33.0,Shooting foul by Q. Acy (drawn by J. McGee),,33,39
145,2,6:33.0,J. McGee misses free throw 1 of 2,,33,39
146,2,6:33.0,Offensive rebound by Team,,33,39
147,2,6:33.0,A. Afflalo enters the game for G. Harris,,33,39
148,2,6:33.0,K. Faried enters the game for D. Arthur,,33,39
149,2,6:33.0,T. Lawson enters the game for N. Robinson,,33,39
150,2,6:33.0,J. McGee makes free throw 2 of 2,,34,39
151,2,6:20.0,,P. Prigioni makes 3-pt jump shot from 25 ft (assist by Q. Acy),34,42
152,2,6:18.0,Turnover by T. Lawson (lost ball),,34,42
153,2,6:11.0,,Personal foul by D. Gallinari (drawn by C. Anthony),34,42
154,2,6:11.0,T. Mozgov enters the game for J. McGee,,34,42
155,2,6:08.0,,Personal foul by A. Afflalo (drawn by C. Anthony),34,42
156,2,5:57.0,,Q. Acy misses 2-pt jump shot from 3 ft,34,42
157,2,5:55.0,Defensive rebound by D. Gallinari,,34,42
158,2,5:54.0,Personal foul by P. Prigioni (drawn by D. Gallinari),,34,42
159,2,5:54.0,,New York full timeout,34,42
160,2,5:54.0,,S. Larkin enters the game for Q. Acy,34,42
161,2,5:54.0,,J. Smith enters the game for P. Prigioni,34,42
162,2,5:54.0,,J. Smith enters the game for T. Hardaway,34,42
163,2,5:54.0,D. Gallinari makes free throw 1 of 2,,35,42
164,2,5:54.0,D. Gallinari makes free throw 2 of 2,,36,42
165,2,5:45.0,,Shooting foul by A. Afflalo (drawn by J. Smith),36,42
166,2,5:45.0,,J. Smith makes free throw 1 of 2,36,43
167,2,5:45.0,W. Chandler enters the game for A. Afflalo,,36,43
168,2,5:45.0,,J. Smith misses free throw 2 of 2,36,43
169,2,5:44.0,,Offensive rebound by S. Dalembert,36,43
170,2,5:42.0,,S. Dalembert makes 2-pt hook shot from 4 ft,36,45
171,2,5:24.0,D. Gallinari misses 3-pt jump shot from 25 ft,,36,45
172,2,5:23.0,,Defensive rebound by S. Larkin,36,45
173,2,5:08.0,,C. Anthony makes 2-pt layup from 1 ft,36,47
174,2,4:59.0,Denver full timeout,,36,47
175,2,4:59.0,G. Harris enters the game for D. Gallinari,,36,47
176,2,4:47.0,W. Chandler misses 2-pt jump shot from 5 ft,,36,47
177,2,4:45.0,,Defensive rebound by C. Anthony,36,47
178,2,4:44.0,,Turnover by C. Anthony (bad pass; steal by K. Faried),36,47
179,2,4:43.0,Shooting foul by S. Dalembert (drawn by K. Faried),,36,47
180,2,4:43.0,K. Faried misses free throw 1 of 2,,36,47
181,2,4:43.0,Offensive rebound by Team,,36,47
182,2,4:43.0,K. Faried makes free throw 2 of 2,,37,47
183,2,4:32.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by C. Anthony),37,49
184,2,4:22.0,T. Mozgov misses 2-pt layup from 2 ft,,37,49
185,2,4:20.0,,Defensive rebound by J. Smith,37,49
186,2,4:13.0,,S. Dalembert misses 2-pt jump shot from 17 ft,37,49
187,2,4:12.0,,Offensive rebound by Team,37,49
188,2,4:12.0,Loose ball foul by W. Chandler (drawn by J. Smith),,37,49
189,2,4:07.0,,Turnover by J. Smith (bad pass; steal by G. Harris),37,49
190,2,4:01.0,Turnover by G. Harris (traveling),,37,49
191,2,3:43.0,,Personal foul by W. Chandler (drawn by C. Anthony),37,49
192,2,3:43.0,,C. Anthony makes free throw 1 of 2,37,50
193,2,3:43.0,A. Gee enters the game for W. Chandler,,37,50
194,2,3:43.0,,C. Anthony misses free throw 2 of 2,37,50
195,2,3:42.0,Defensive rebound by T. Mozgov,,37,50
196,2,3:33.0,K. Faried misses 2-pt layup from 1 ft,,37,50
197,2,3:31.0,,Defensive rebound by C. Anthony,37,50
198,2,3:25.0,,C. Anthony makes 3-pt jump shot from 22 ft,37,53
199,2,3:10.0,Turnover by T. Mozgov (lost ball; steal by S. Dalembert),,37,53
200,2,3:03.0,,C. Anthony makes 2-pt jump shot from 19 ft,37,55
201,2,3:02.0,Denver full timeout,,37,55
202,2,3:02.0,J. Hickson enters the game for K. Faried,,37,55
203,2,3:02.0,D. Arthur enters the game for T. Mozgov,,37,55
204,2,2:44.0,A. Gee misses 2-pt jump shot from 15 ft,,37,55
205,2,2:43.0,Offensive rebound by A. Gee,,37,55
206,2,2:41.0,A. Gee misses 2-pt layup from 3 ft,,37,55
207,2,2:40.0,,Defensive rebound by J. Smith,37,55
208,2,2:21.0,,Shooting foul by A. Gee (drawn by C. Anthony),37,55
209,2,2:21.0,,C. Anthony misses free throw 1 of 2,37,55
210,2,2:21.0,,Offensive rebound by Team,37,55
211,2,2:21.0,,A. Stoudemire enters the game for J. Smith,37,55
212,2,2:21.0,,C. Anthony makes free throw 2 of 2,37,56
213,2,2:14.0,T. Lawson misses 2-pt layup from 2 ft,,37,56
214,2,2:13.0,,Defensive rebound by S. Dalembert,37,56
215,2,2:01.0,,New York full timeout,37,56
216,2,2:01.0,,P. Prigioni enters the game for S. Larkin,37,56
217,2,1:54.0,,P. Prigioni makes 2-pt layup from 1 ft (assist by S. Dalembert),37,58
218,2,1:46.0,Shooting foul by P. Prigioni (drawn by T. Lawson),,37,58
219,2,1:46.0,T. Lawson misses free throw 1 of 2,,37,58
220,2,1:46.0,Offensive rebound by Team,,37,58
221,2,1:46.0,T. Lawson misses free throw 2 of 2,,37,58
222,2,1:45.0,,Defensive rebound by J. Smith,37,58
223,2,1:31.0,,Personal foul by G. Harris (drawn by J. Smith),37,58
224,2,1:31.0,,J. Smith makes free throw 1 of 2,37,59
225,2,1:31.0,,Q. Acy enters the game for A. Stoudemire,37,59
226,2,1:31.0,,J. Smith makes free throw 2 of 2,37,60
227,2,1:19.0,D. Arthur misses 3-pt jump shot from 25 ft,,37,60
228,2,1:17.0,,Defensive rebound by Team,37,60
229,2,1:04.0,,S. Dalembert misses 2-pt jump shot from 6 ft,37,60
230,2,1:02.0,,Offensive rebound by Q. Acy,37,60
231,2,0:50.0,,New York full timeout,37,60
232,2,0:41.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by Q. Acy),37,62
233,2,0:34.0,G. Harris misses 2-pt dunk at rim,,37,62
234,2,0:32.0,,Defensive rebound by S. Dalembert,37,62
235,2,0:09.0,,J. Smith misses 3-pt jump shot from 25 ft,37,62
236,2,0:07.0,Defensive rebound by J. Hickson,,37,62
237,2,0:00.0,T. Lawson makes 2-pt layup from 3 ft,,39,62
238,3,11:49.0,Shooting foul by Q. Acy (drawn by T. Mozgov),,39,62
239,3,11:49.0,T. Mozgov makes free throw 1 of 2,,40,62
240,3,11:49.0,T. Mozgov makes free throw 2 of 2,,41,62
241,3,11:35.0,,S. Dalembert misses 2-pt jump shot from 5 ft,41,62
242,3,11:33.0,,Offensive rebound by S. Dalembert,41,62
243,3,11:32.0,,S. Dalembert makes 2-pt layup from 1 ft,41,64
244,3,11:25.0,T. Lawson misses 2-pt layup at rim (block by S. Dalembert),,41,64
245,3,11:24.0,Offensive rebound by K. Faried,,41,64
246,3,11:23.0,K. Faried makes 2-pt layup from 2 ft,,43,64
247,3,10:58.0,,Q. Acy makes 2-pt jump shot from 19 ft (assist by S. Larkin),43,66
248,3,10:50.0,Personal foul by S. Dalembert (drawn by T. Mozgov),,43,66
249,3,10:34.0,A. Afflalo misses 2-pt jump shot from 20 ft,,43,66
250,3,10:32.0,Offensive rebound by T. Mozgov,,43,66
251,3,10:26.0,W. Chandler misses 3-pt jump shot from 24 ft,,43,66
252,3,10:25.0,Offensive rebound by T. Mozgov,,43,66
253,3,10:11.0,T. Lawson makes 2-pt jump shot from 19 ft,,45,66
254,3,9:47.0,,C. Anthony misses 2-pt jump shot from 10 ft,45,66
255,3,9:45.0,Defensive rebound by W. Chandler,,45,66
256,3,9:41.0,Turnover by W. Chandler (bad pass; steal by Q. Acy),,45,66
257,3,9:26.0,,C. Anthony makes 2-pt jump shot from 14 ft,45,68
258,3,9:09.0,K. Faried makes 2-pt hook shot from 7 ft,,47,68
259,3,8:44.0,,Q. Acy makes 2-pt jump shot from 13 ft,47,70
260,3,8:29.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,50,70
261,3,8:01.0,,S. Larkin makes 3-pt jump shot from 24 ft (assist by C. Anthony),50,73
262,3,7:54.0,T. Lawson misses 2-pt jump shot from 5 ft,,50,73
263,3,7:53.0,Offensive rebound by T. Mozgov,,50,73
264,3,7:52.0,T. Mozgov makes 2-pt dunk at rim,,52,73
265,3,7:35.0,,Shooting foul by T. Mozgov (drawn by C. Anthony),52,73
266,3,7:35.0,,C. Anthony makes free throw 1 of 2,52,74
267,3,7:35.0,,C. Anthony makes free throw 2 of 2,52,75
268,3,7:18.0,Turnover by T. Lawson (lost ball; steal by S. Larkin),,52,75
269,3,7:14.0,,S. Larkin makes 2-pt layup from 2 ft,52,77
270,3,7:02.0,A. Afflalo makes 2-pt jump shot from 7 ft,,54,77
271,3,6:39.0,,C. Anthony misses 3-pt jump shot from 26 ft,54,77
272,3,6:38.0,Defensive rebound by T. Mozgov,,54,77
273,3,6:32.0,W. Chandler misses 3-pt jump shot from 25 ft,,54,77
274,3,6:31.0,,Defensive rebound by Q. Acy,54,77
275,3,6:08.0,,S. Dalembert misses 2-pt jump shot from 12 ft,54,77
276,3,6:07.0,Defensive rebound by W. Chandler,,54,77
277,3,5:51.0,A. Afflalo misses 2-pt jump shot from 12 ft (block by J. Smith),,54,77
278,3,5:49.0,,Defensive rebound by J. Smith,54,77
279,3,5:36.0,,C. Anthony makes 2-pt jump shot from 16 ft,54,79
280,3,5:35.0,Denver full timeout,,54,79
281,3,5:16.0,T. Mozgov misses 2-pt jump shot from 17 ft,,54,79
282,3,5:15.0,,Defensive rebound by C. Anthony,54,79
283,3,5:04.0,,J. Smith misses 2-pt jump shot from 17 ft,54,79
284,3,5:02.0,Defensive rebound by K. Faried,,54,79
285,3,4:46.0,Personal foul by S. Larkin (drawn by W. Chandler),,54,79
286,3,4:46.0,J. Hickson enters the game for T. Mozgov,,54,79
287,3,4:33.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by J. Hickson),,57,79
288,3,4:20.0,,Turnover by J. Smith (lost ball),57,79
289,3,4:20.0,,A. Stoudemire enters the game for S. Dalembert,57,79
290,3,4:08.0,W. Chandler makes 2-pt layup from 2 ft,,59,79
291,3,3:45.0,,J. Smith makes 3-pt jump shot from 25 ft,59,82
292,3,3:26.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,62,82
293,3,3:01.0,,Q. Acy makes 2-pt jump shot from 18 ft,62,84
294,3,2:47.0,W. Chandler misses 3-pt jump shot from 24 ft,,62,84
295,3,2:45.0,Offensive rebound by K. Faried,,62,84
296,3,2:39.0,T. Lawson makes 2-pt layup from 1 ft,,64,84
297,3,2:22.0,,S. Larkin misses 2-pt jump shot from 4 ft,64,84
298,3,2:21.0,Defensive rebound by K. Faried,,64,84
299,3,2:17.0,Shooting foul by A. Stoudemire (drawn by T. Lawson),,64,84
300,3,2:17.0,,New York full timeout,64,84
301,3,2:17.0,,T. Hardaway enters the game for Q. Acy,64,84
302,3,2:17.0,,P. Prigioni enters the game for C. Anthony,64,84
303,3,2:17.0,,T. Wear enters the game for S. Larkin,64,84
304,3,2:17.0,,J. Smith enters the game for J. Smith,64,84
305,3,2:17.0,T. Lawson makes free throw 1 of 2,,65,84
306,3,2:17.0,D. Gallinari enters the game for W. Chandler,,65,84
307,3,2:17.0,T. Lawson makes free throw 2 of 2,,66,84
308,3,1:53.0,,A. Stoudemire makes 2-pt layup from 2 ft,66,86
309,3,1:31.0,D. Gallinari misses 3-pt jump shot from 22 ft,,66,86
310,3,1:30.0,,Defensive rebound by A. Stoudemire,66,86
311,3,1:14.0,,T. Hardaway misses 3-pt jump shot from 24 ft,66,86
312,3,1:13.0,Defensive rebound by T. Lawson,,66,86
313,3,1:06.0,K. Faried makes 2-pt layup from 2 ft (assist by T. Lawson),,68,86
314,3,0:45.0,,T. Wear misses 2-pt jump shot from 5 ft,68,86
315,3,0:44.0,Defensive rebound by J. Hickson,,68,86
316,3,0:34.0,D. Gallinari makes 3-pt jump shot from 24 ft (assist by T. Lawson),,71,86
317,3,0:19.0,,P. Prigioni misses 3-pt jump shot from 24 ft,71,86
318,3,0:18.0,Defensive rebound by J. Hickson,,71,86
319,3,0:01.0,T. Lawson makes 3-pt jump shot from 25 ft,,74,86
320,4,11:36.0,,Shooting foul by K. Faried (drawn by T. Hardaway),74,86
321,4,11:36.0,,T. Hardaway makes free throw 1 of 2,74,87
322,4,11:36.0,,T. Hardaway makes free throw 2 of 2,74,88
323,4,11:22.0,T. Lawson misses 2-pt jump shot from 19 ft,,74,88
324,4,11:21.0,,Defensive rebound by P. Prigioni,74,88
325,4,11:00.0,,Turnover by A. Stoudemire (lost ball; steal by J. Hickson),74,88
326,4,10:50.0,D. Gallinari misses 3-pt jump shot from 24 ft,,74,88
327,4,10:49.0,,Defensive rebound by T. Hardaway,74,88
328,4,10:35.0,,J. Smith misses 2-pt jump shot from 17 ft,74,88
329,4,10:33.0,,Offensive rebound by T. Wear,74,88
330,4,10:32.0,,T. Wear misses 2-pt layup from 1 ft,74,88
331,4,10:31.0,Defensive rebound by A. Afflalo,,74,88
332,4,10:22.0,Turnover by T. Lawson (bad pass),,74,88
333,4,10:12.0,,Personal foul by J. Hickson (drawn by A. Stoudemire),74,88
334,4,10:12.0,N. Robinson enters the game for A. Afflalo,,74,88
335,4,10:12.0,,S. Larkin enters the game for T. Wear,74,88
336,4,10:12.0,A. Gee enters the game for T. Lawson,,74,88
337,4,10:04.0,,J. Smith misses 2-pt jump shot from 17 ft,74,88
338,4,10:03.0,,Offensive rebound by A. Stoudemire,74,88
339,4,10:02.0,,Shooting foul by J. Hickson (drawn by A. Stoudemire),74,88
340,4,10:02.0,,A. Stoudemire makes free throw 1 of 2,74,89
341,4,10:02.0,,Q. Acy enters the game for J. Smith,74,89
342,4,10:02.0,D. Arthur enters the game for K. Faried,,74,89
343,4,10:02.0,,A. Stoudemire misses free throw 2 of 2,74,89
344,4,10:01.0,Defensive rebound by J. Hickson,,74,89
345,4,9:48.0,D. Gallinari misses 3-pt jump shot from 24 ft,,74,89
346,4,9:47.0,,Defensive rebound by P. Prigioni,74,89
347,4,9:35.0,,T. Hardaway misses 2-pt jump shot from 21 ft,74,89
348,4,9:34.0,Defensive rebound by N. Robinson,,74,89
349,4,9:30.0,Personal foul by A. Stoudemire (drawn by J. Hickson),,74,89
350,4,9:30.0,,T. Wear enters the game for T. Hardaway,74,89
351,4,9:17.0,D. Arthur makes 3-pt jump shot from 24 ft (assist by N. Robinson),,77,89
352,4,8:59.0,,Turnover by P. Prigioni (bad pass; steal by N. Robinson),77,89
353,4,8:55.0,N. Robinson makes 2-pt layup from 3 ft,,79,89
354,4,8:55.0,Shooting foul by S. Larkin (drawn by N. Robinson),,79,89
355,4,8:55.0,Official timeout,,79,89
356,4,8:55.0,,C. Anthony enters the game for P. Prigioni,79,89
357,4,8:55.0,,J. Smith enters the game for T. Wear,79,89
358,4,8:55.0,N. Robinson makes free throw 1 of 1,,80,89
359,4,8:32.0,,A. Stoudemire makes 2-pt layup from 2 ft,80,91
360,4,8:32.0,,Shooting foul by J. Hickson (drawn by A. Stoudemire),80,91
361,4,8:32.0,,A. Stoudemire makes free throw 1 of 1,80,92
362,4,8:21.0,Shooting foul by J. Smith (drawn by A. Gee),,80,92
363,4,8:21.0,A. Gee misses free throw 1 of 2,,80,92
364,4,8:21.0,Offensive rebound by Team,,80,92
365,4,8:21.0,A. Gee makes free throw 2 of 2,,81,92
366,4,8:02.0,,J. Smith makes 2-pt layup from 3 ft,81,94
367,4,7:46.0,Turnover by D. Arthur (bad pass; steal by C. Anthony),,81,94
368,4,7:28.0,,Personal foul by D. Arthur (drawn by J. Smith),81,94
369,4,7:28.0,,J. Smith makes free throw 1 of 2,81,95
370,4,7:28.0,W. Chandler enters the game for J. Hickson,,81,95
371,4,7:28.0,T. Lawson enters the game for D. Gallinari,,81,95
372,4,7:28.0,,J. Smith makes free throw 2 of 2,81,96
373,4,7:07.0,W. Chandler misses 2-pt jump shot from 15 ft,,81,96
374,4,7:05.0,,Defensive rebound by Team,81,96
375,4,6:51.0,,S. Larkin misses 2-pt jump shot from 8 ft,81,96
376,4,6:50.0,,Offensive rebound by A. Stoudemire,81,96
377,4,6:50.0,,A. Stoudemire misses 2-pt tip-in from 2 ft,81,96
378,4,6:49.0,Defensive rebound by A. Gee,,81,96
379,4,6:48.0,Personal foul by A. Stoudemire (drawn by D. Arthur),,81,96
380,4,6:38.0,N. Robinson misses 3-pt jump shot from 23 ft,,81,96
381,4,6:36.0,,Defensive rebound by C. Anthony,81,96
382,4,6:28.0,,Offensive foul by C. Anthony (drawn by T. Lawson),81,96
383,4,6:28.0,,Turnover by C. Anthony (offensive foul),81,96
384,4,6:28.0,,Technical foul by A. Stoudemire,81,96
385,4,6:28.0,N. Robinson makes technical free throw,,82,96
386,4,6:28.0,,J. Smith enters the game for A. Stoudemire,82,96
387,4,6:17.0,Turnover by D. Arthur (bad pass; steal by Q. Acy),,82,96
