,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
392,4,1:03.0,Offensive rebound by J. Green,,89,86
393,4,0:51.0,Z. Randolph misses 2-pt jump shot from 6 ft,,89,86
394,4,0:51.0,,Defensive rebound by Team,89,86
395,4,0:51.0,Loose ball foul by M. Gasol (drawn by R. Gobert),,89,86
396,4,0:51.0,C. Lee enters the game for N. Calathes,,89,86
397,4,0:39.0,,R. Hood misses 2-pt layup from 2 ft,89,86
398,4,0:37.0,Defensive rebound by Z. Randolph,,89,86
399,4,0:29.0,Memphis full timeout,,89,86
400,4,0:14.0,C. Lee misses 2-pt jump shot from 21 ft,,89,86
401,4,0:14.0,,Defensive rebound by R. Gobert,89,86
402,4,0:07.0,,D. Favors misses 2-pt jump shot from 19 ft,89,86
403,4,0:04.0,,Offensive rebound by G. Hayward,89,86
404,4,0:03.0,,G. Hayward misses 2-pt layup from 1 ft,89,86
405,4,0:03.0,,Offensive rebound by R. Gobert,89,86
406,4,0:03.0,,R. Gobert misses 2-pt tip-in from 1 ft,89,86
407,4,0:03.0,,Offensive rebound by R. Gobert,89,86
408,4,0:03.0,,Utah full timeout,89,86
409,4,0:03.0,,T. Booker enters the game for D. Exum,89,86
410,4,0:01.0,,Utah full timeout,89,86
411,4,0:01.0,N. Calathes enters the game for Z. Randolph,,89,86
412,4,0:01.0,,J. Ingles enters the game for T. Booker,89,86
413,4,0:01.0,,D. Exum enters the game for R. Gobert,89,86
414,4,0:00.0,,Shooting foul by M. Gasol (drawn by G. Hayward),89,86
415,4,0:00.0,,T. Booker enters the game for D. Exum,89,86
416,4,0:00.0,Z. Randolph enters the game for N. Calathes,,89,86
417,4,0:00.0,,G. Hayward makes free throw 1 of 3,89,87
418,4,0:00.0,,R. Gobert enters the game for J. Ingles,89,87
419,4,0:00.0,,G. Hayward makes free throw 2 of 3,89,88
420,4,0:00.0,,G. Hayward misses free throw 3 of 3,89,88
421,4,0:00.0,,Offensive rebound by Team,89,88
