,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DETROIT_ACTION,PHOENIX_SCORE,DETROIT_SCORE
384,4,2:56.0,,Shooting foul by G. Green (drawn by G. Monroe),83,75
385,4,2:56.0,Phoenix full timeout,,83,75
386,4,2:56.0,,D. Augustin enters the game for K. Singler,83,75
387,4,2:56.0,,G. Monroe makes free throw 1 of 2,83,76
388,4,2:56.0,,G. Monroe makes free throw 2 of 2,83,77
389,4,2:34.0,M. Morris misses 2-pt jump shot from 12 ft,,83,77
390,4,2:33.0,,Defensive rebound by G. Monroe,83,77
391,4,2:25.0,,G. Monroe misses 2-pt hook shot from 6 ft,83,77
392,4,2:23.0,Defensive rebound by M. Morris,,83,77
393,4,2:21.0,Turnover by E. Bledsoe (traveling),,83,77
394,4,2:11.0,,B. Jennings misses 3-pt jump shot from 26 ft,83,77
395,4,2:10.0,Defensive rebound by Team,,83,77
396,4,1:52.0,G. Dragić makes 2-pt jump shot from 12 ft (assist by A. Len),,85,77
397,4,1:42.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by B. Jennings),85,80
398,4,1:22.0,Turnover by G. Green (lost ball; steal by K. Caldwell-Pope),,85,80
399,4,1:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,85,80
400,4,1:12.0,,Offensive rebound by G. Monroe,85,80
401,4,1:09.0,,B. Jennings makes 3-pt jump shot from 25 ft (assist by G. Monroe),85,83
402,4,1:09.0,Phoenix full timeout,,85,83
403,4,0:55.0,Turnover by A. Len (lost ball; steal by G. Monroe),,85,83
404,4,0:54.0,,Personal foul by A. Len (drawn by G. Monroe),85,83
405,4,0:54.0,P. Tucker enters the game for G. Green,,85,83
406,4,0:38.0,,B. Jennings misses 3-pt jump shot from 27 ft,85,83
407,4,0:36.0,,Offensive rebound by J. Jerebko,85,83
408,4,0:34.0,,K. Caldwell-Pope makes 3-pt jump shot from 23 ft (assist by J. Jerebko),85,86
409,4,0:34.0,Phoenix full timeout,,85,86
410,4,0:34.0,G. Green enters the game for A. Len,,85,86
411,4,0:29.0,E. Bledsoe makes 2-pt layup at rim,,87,86
412,4,0:29.0,,Detroit full timeout,87,86
413,4,0:12.0,,Detroit full timeout,87,86
414,4,0:06.0,,B. Jennings misses 2-pt layup at rim (block by M. Morris),87,86
415,4,0:03.0,,Offensive rebound by K. Caldwell-Pope,87,86
416,4,0:01.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,87,86
417,4,0:01.0,Defensive rebound by E. Bledsoe,,87,86
418,4,0:01.0,Personal foul by J. Jerebko (drawn by E. Bledsoe),,87,86
419,4,0:01.0,E. Bledsoe misses free throw 1 of 2,,87,86
420,4,0:01.0,Offensive rebound by Team,,87,86
421,4,0:01.0,Phoenix full timeout,,87,86
422,4,0:01.0,,C. Butler enters the game for D. Augustin,87,86
423,4,0:01.0,A. Len enters the game for G. Dragić,,87,86
424,4,0:01.0,E. Bledsoe makes free throw 2 of 2,,88,86
425,4,0:01.0,,B. Jennings misses 3-pt jump shot from 52 ft,88,86
426,4,0:00.0,,Offensive rebound by Team,88,86
