,QUARTER,TIME_REMAINING,UTAH_ACTION,PORTLAND_ACTION,UTAH_SCORE,PORTLAND_SCORE
392,4,5:48.0,,Shooting foul by G. Hayward (drawn by D. Lillard),85,86
393,4,5:48.0,,D. Lillard makes free throw 1 of 2,85,87
394,4,5:48.0,D. Favors enters the game for E. Freedom,,85,87
395,4,5:48.0,,W. Matthews enters the game for S. Blake,85,87
396,4,5:48.0,,D. Lillard makes free throw 2 of 2,85,88
397,4,5:29.0,T. Burke makes 2-pt jump shot from 13 ft (assist by D. Favors),,87,88
398,4,5:04.0,,L. Aldridge makes 2-pt layup from 1 ft,87,90
399,4,4:51.0,Shooting foul by D. Lillard (drawn by J. Ingles),,87,90
400,4,4:51.0,J. Ingles makes free throw 1 of 2,,88,90
401,4,4:51.0,J. Ingles makes free throw 2 of 2,,89,90
402,4,4:34.0,,W. Matthews makes 3-pt jump shot from 22 ft (assist by N. Batum),89,93
403,4,4:15.0,T. Burke misses 3-pt jump shot from 27 ft,,89,93
404,4,4:14.0,,Defensive rebound by N. Batum,89,93
405,4,4:00.0,,Shooting foul by R. Gobert (drawn by L. Aldridge),89,93
406,4,4:00.0,,L. Aldridge makes free throw 1 of 2,89,94
407,4,4:00.0,,L. Aldridge makes free throw 2 of 2,89,95
408,4,3:41.0,D. Favors misses 2-pt hook shot from 4 ft,,89,95
409,4,3:39.0,,Defensive rebound by N. Batum,89,95
410,4,3:26.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by N. Batum),89,98
411,4,3:25.0,Utah full timeout,,89,98
412,4,3:06.0,T. Burke misses 2-pt jump shot from 8 ft,,89,98
413,4,3:03.0,Offensive rebound by R. Gobert,,89,98
414,4,3:03.0,R. Gobert makes 2-pt tip-in at rim,,91,98
415,4,2:39.0,,L. Aldridge misses 2-pt jump shot from 17 ft (block by R. Gobert),91,98
416,4,2:37.0,Defensive rebound by T. Burke,,91,98
417,4,2:25.0,D. Favors makes 2-pt layup from 1 ft (assist by T. Burke),,93,98
418,4,2:03.0,,Shooting foul by R. Gobert (drawn by R. Lopez),93,98
419,4,2:03.0,,R. Lopez makes free throw 1 of 2,93,99
420,4,2:03.0,,R. Lopez misses free throw 2 of 2,93,99
421,4,2:02.0,Defensive rebound by D. Favors,,93,99
422,4,1:45.0,T. Burke misses 2-pt jump shot from 18 ft,,93,99
423,4,1:44.0,,Defensive rebound by D. Lillard,93,99
424,4,1:30.0,,L. Aldridge misses 2-pt layup from 1 ft (block by D. Favors),93,99
425,4,1:28.0,Defensive rebound by R. Gobert,,93,99
426,4,1:24.0,G. Hayward makes 3-pt jump shot from 26 ft,,96,99
427,4,1:09.0,,D. Lillard makes 2-pt layup from 1 ft,96,101
428,4,1:00.0,D. Favors misses 2-pt jump shot from 15 ft,,96,101
429,4,1:00.0,,Defensive rebound by L. Aldridge,96,101
430,4,0:42.0,,D. Lillard misses 3-pt jump shot from 26 ft,96,101
431,4,0:41.0,,Offensive rebound by Team,96,101
432,4,0:21.0,,D. Lillard misses 2-pt jump shot from 5 ft,96,101
433,4,0:19.0,,Offensive rebound by R. Lopez,96,101
434,4,0:19.0,,R. Lopez misses 2-pt tip-in at rim,96,101
435,4,0:17.0,,Offensive rebound by R. Lopez,96,101
436,4,0:17.0,,R. Lopez misses 2-pt tip-in at rim,96,101
437,4,0:16.0,Defensive rebound by J. Ingles,,96,101
438,4,0:10.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by G. Hayward),,99,101
439,4,0:10.0,,Portland full timeout,99,101
440,4,0:10.0,E. Millsap enters the game for T. Burke,,99,101
441,4,0:10.0,,S. Blake enters the game for R. Lopez,99,101
442,4,0:09.0,,Personal take foul by E. Millsap (drawn by L. Aldridge),99,101
443,4,0:09.0,,L. Aldridge makes free throw 1 of 2,99,102
444,4,0:09.0,,R. Lopez enters the game for S. Blake,99,102
445,4,0:09.0,,L. Aldridge makes free throw 2 of 2,99,103
446,4,0:09.0,Utah full timeout,,99,103
447,4,0:09.0,T. Burke enters the game for E. Millsap,,99,103
448,4,0:09.0,D. Exum enters the game for R. Gobert,,99,103
449,4,0:09.0,,S. Blake enters the game for R. Lopez,99,103
450,4,0:04.0,G. Hayward misses 3-pt jump shot from 23 ft,,99,103
451,4,0:03.0,Offensive rebound by D. Exum,,99,103
452,4,0:01.0,T. Burke makes 3-pt jump shot from 26 ft (assist by D. Exum),,102,103
453,4,0:00.0,,Personal take foul by G. Hayward (drawn by D. Lillard),102,103
454,4,0:00.0,,D. Lillard misses free throw 1 of 2,102,103
455,4,0:00.0,,Offensive rebound by Team,102,103
456,4,0:00.0,R. Gobert enters the game for D. Exum,,102,103
457,4,0:00.0,,D. Lillard misses free throw 2 of 2,102,103
458,4,0:00.0,,Offensive rebound by L. Aldridge,102,103
