,QUARTER,TIME_REMAINING,DETROIT_ACTION,LA LAKERS_ACTION,DETROIT_SCORE,LA LAKERS_SCORE
380,4,2:38.0,,J. Hill misses 2-pt jump shot from 4 ft,80,83
381,4,2:37.0,Defensive rebound by A. Drummond,,80,83
382,4,2:30.0,S. Dinwiddie misses 2-pt jump shot from 6 ft,,80,83
383,4,2:28.0,,Defensive rebound by C. Boozer,80,83
384,4,2:20.0,,Shooting foul by S. Dinwiddie (drawn by W. Johnson),80,83
385,4,2:20.0,Official timeout,,80,83
386,4,2:20.0,,W. Johnson makes free throw 1 of 2,80,84
387,4,2:20.0,,W. Johnson makes free throw 2 of 2,80,85
388,4,2:05.0,J. Meeks misses 3-pt jump shot from 22 ft,,80,85
389,4,2:03.0,,Defensive rebound by Team,80,85
390,4,1:45.0,,Turnover by W. Johnson (bad pass; steal by S. Dinwiddie),80,85
391,4,1:42.0,J. Meeks makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,82,85
392,4,1:19.0,,J. Hill misses 2-pt hook shot from 4 ft,82,85
393,4,1:18.0,Defensive rebound by G. Monroe,,82,85
394,4,1:09.0,Shooting foul by C. Boozer (drawn by G. Monroe),,82,85
395,4,1:09.0,G. Monroe misses free throw 1 of 2,,82,85
396,4,1:09.0,Offensive rebound by Team,,82,85
397,4,1:09.0,G. Monroe misses free throw 2 of 2,,82,85
398,4,1:07.0,,Defensive rebound by C. Boozer,82,85
399,4,0:50.0,,J. Hill makes 2-pt jump shot from 20 ft (assist by J. Lin),82,87
400,4,0:50.0,Detroit full timeout,,82,87
401,4,0:46.0,Turnover by K. Caldwell-Pope (bad pass; steal by W. Johnson),,82,87
402,4,0:42.0,,W. Ellington misses 2-pt layup from 1 ft (block by K. Caldwell-Pope),82,87
403,4,0:40.0,Defensive rebound by S. Dinwiddie,,82,87
404,4,0:34.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,82,87
405,4,0:31.0,Offensive rebound by A. Drummond,,82,87
406,4,0:31.0,A. Drummond misses 2-pt tip-in from 1 ft,,82,87
407,4,0:31.0,,Defensive rebound by J. Lin,82,87
408,4,0:31.0,,Personal take foul by A. Drummond (drawn by J. Lin),82,87
409,4,0:31.0,,J. Lin makes free throw 1 of 2,82,88
410,4,0:31.0,,J. Lin makes free throw 2 of 2,82,89
411,4,0:31.0,Detroit full timeout,,82,89
412,4,0:27.0,S. Dinwiddie misses 3-pt jump shot from 23 ft,,82,89
413,4,0:25.0,,Defensive rebound by C. Boozer,82,89
414,4,0:20.0,,Personal take foul by S. Dinwiddie (drawn by J. Lin),82,89
415,4,0:20.0,R. Jackson enters the game for S. Dinwiddie,,82,89
416,4,0:20.0,,J. Lin makes free throw 1 of 2,82,90
417,4,0:20.0,,J. Lin makes free throw 2 of 2,82,91
418,4,0:12.0,K. Caldwell-Pope makes 3-pt jump shot from 22 ft (assist by R. Jackson),,85,91
419,4,0:11.0,,Personal take foul by J. Meeks (drawn by J. Hill),85,91
420,4,0:11.0,,J. Hill makes free throw 1 of 2,85,92
421,4,0:11.0,,J. Hill makes free throw 2 of 2,85,93
422,4,0:11.0,Detroit full timeout,,85,93
423,4,0:07.0,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,,85,93
424,4,0:07.0,,Defensive rebound by Team,85,93
