,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
386,4,5:56.0,R. Jackson misses 2-pt jump shot from 19 ft,,90,86
387,4,5:55.0,Offensive rebound by Team,,90,86
388,4,5:53.0,Official timeout,,90,86
389,4,5:53.0,A. Morrow enters the game for R. Jackson,,90,86
390,4,5:53.0,,R. Gay enters the game for R. Hollins,90,86
391,4,5:53.0,,B. McLemore enters the game for N. Stauskas,90,86
392,4,5:53.0,,J. Thompson enters the game for D. Williams,90,86
393,4,5:44.0,K. Durant misses 3-pt jump shot from 24 ft,,90,86
394,4,5:42.0,,Defensive rebound by C. Landry,90,86
395,4,5:42.0,,R. Sessions misses 3-pt jump shot from 25 ft,90,86
396,4,5:20.0,Defensive rebound by K. Durant,,90,86
397,4,5:06.0,R. Westbrook misses 3-pt jump shot from 26 ft,,90,86
398,4,5:04.0,Offensive rebound by S. Adams,,90,86
399,4,5:03.0,Turnover by S. Adams (lost ball; steal by R. Gay),,90,86
400,4,4:58.0,,Turnover by C. Landry (bad pass; steal by R. Westbrook),90,86
401,4,4:52.0,K. Durant makes 2-pt jump shot from 9 ft,,92,86
402,4,4:30.0,,R. Gay misses 2-pt jump shot from 11 ft,92,86
403,4,4:30.0,Defensive rebound by S. Ibaka,,92,86
404,4,4:23.0,R. Westbrook makes 2-pt jump shot from 16 ft,,94,86
405,4,4:05.0,,Turnover by R. Gay (back court),94,86
406,4,4:05.0,,D. Collison enters the game for R. Sessions,94,86
407,4,3:47.0,K. Durant misses 3-pt jump shot from 25 ft,,94,86
408,4,3:46.0,,Defensive rebound by D. Collison,94,86
409,4,3:29.0,,D. Collison makes 2-pt jump shot from 15 ft (assist by R. Gay),94,88
410,4,3:03.0,R. Westbrook makes 2-pt dunk at rim (assist by A. Morrow),,96,88
411,4,2:50.0,,Turnover by B. McLemore (lost ball; steal by R. Westbrook),96,88
412,4,2:47.0,Shooting foul by B. McLemore (drawn by R. Westbrook),,96,88
413,4,2:47.0,,Sacramento full timeout,96,88
414,4,2:47.0,A. Roberson enters the game for A. Morrow,,96,88
415,4,2:47.0,R. Westbrook makes free throw 1 of 2,,97,88
416,4,2:47.0,R. Westbrook makes free throw 2 of 2,,98,88
417,4,2:38.0,,R. Gay misses 2-pt jump shot at rim,98,88
418,4,2:37.0,,Offensive rebound by R. Gay,98,88
419,4,2:37.0,,R. Gay makes 2-pt tip-in at rim,98,90
420,4,2:20.0,K. Durant misses 2-pt jump shot from 8 ft,,98,90
421,4,2:19.0,,Defensive rebound by Team,98,90
422,4,1:57.0,,D. Collison misses 2-pt layup from 2 ft (block by S. Ibaka),98,90
423,4,1:57.0,,Offensive rebound by Team,98,90
424,4,1:57.0,K. Perkins enters the game for S. Adams,,98,90
425,4,1:55.0,,R. Gay misses 2-pt jump shot from 19 ft,98,90
426,4,1:55.0,,Offensive rebound by Team,98,90
427,4,1:55.0,,Turnover by Team (shot clock),98,90
428,4,1:39.0,K. Durant makes 2-pt jump shot from 17 ft,,100,90
429,4,1:34.0,,Turnover by D. Collison (lost ball; steal by K. Durant),100,90
430,4,1:26.0,R. Westbrook makes 2-pt layup from 1 ft (assist by K. Durant),,102,90
431,4,1:16.0,,J. Thompson misses 2-pt jump shot from 19 ft,102,90
432,4,1:14.0,,Offensive rebound by C. Landry,102,90
433,4,1:13.0,,Turnover by C. Landry (bad pass),102,90
434,4,1:13.0,J. Lamb enters the game for K. Durant,,102,90
435,4,1:13.0,N. Collison enters the game for S. Ibaka,,102,90
436,4,1:13.0,I. Smith enters the game for K. Perkins,,102,90
437,4,1:13.0,P. Jones enters the game for R. Westbrook,,102,90
438,4,0:56.0,Personal foul by R. Gay (drawn by N. Collison),,102,90
439,4,0:50.0,J. Lamb makes 2-pt layup from 2 ft,,104,90
440,4,0:43.0,,D. Collison misses 3-pt jump shot from 26 ft,104,90
441,4,0:42.0,Defensive rebound by P. Jones,,104,90
442,4,0:38.0,Turnover by P. Jones (dbl dribble),,104,90
443,4,0:30.0,,R. Gay makes 2-pt jump shot from 13 ft,104,92
444,4,0:05.0,Turnover by Team (shot clock),,104,92
445,4,0:02.0,,D. Collison misses 3-pt jump shot from 30 ft,104,92
446,4,0:00.0,,Offensive rebound by Team,104,92
