,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
391,4,3:16.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,86,78
392,4,3:14.0,Defensive rebound by L. James,,86,78
393,4,2:56.0,Shooting foul by K. Caldwell-Pope (drawn by L. James),,86,78
394,4,2:56.0,Cleveland full timeout,,86,78
395,4,2:56.0,L. James makes free throw 1 of 2,,87,78
396,4,2:56.0,L. James makes free throw 2 of 2,,88,78
397,4,2:45.0,,A. Drummond enters the game for G. Monroe,88,78
398,4,2:36.0,,J. Meeks makes 2-pt jump shot from 20 ft (assist by D. Augustin),88,80
399,4,2:12.0,K. Irving makes 2-pt jump shot from 20 ft,,90,80
400,4,2:00.0,,Shooting foul by L. James (drawn by K. Caldwell-Pope),90,80
401,4,2:00.0,,K. Caldwell-Pope makes free throw 1 of 3,90,81
402,4,2:00.0,,K. Caldwell-Pope makes free throw 2 of 3,90,82
403,4,2:00.0,,K. Caldwell-Pope makes free throw 3 of 3,90,83
404,4,1:39.0,K. Love misses 3-pt jump shot from 23 ft,,90,83
405,4,1:38.0,,Defensive rebound by D. Augustin,90,83
406,4,1:27.0,,A. Drummond misses 2-pt layup at rim,90,83
407,4,1:26.0,,Offensive rebound by A. Drummond,90,83
408,4,1:25.0,,A. Drummond misses 2-pt tip-in at rim,90,83
409,4,1:24.0,Defensive rebound by K. Irving,,90,83
410,4,1:05.0,K. Irving makes 3-pt jump shot from 23 ft,,93,83
411,4,1:05.0,,Detroit full timeout,93,83
412,4,1:05.0,I. Shumpert enters the game for K. Love,,93,83
413,4,1:00.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,93,83
414,4,0:59.0,,Offensive rebound by A. Tolliver,93,83
415,4,0:54.0,,Shooting foul by J. Smith (drawn by A. Tolliver),93,83
416,4,0:54.0,,A. Tolliver makes free throw 1 of 3,93,84
417,4,0:54.0,,A. Tolliver makes free throw 2 of 3,93,85
418,4,0:54.0,,A. Tolliver makes free throw 3 of 3,93,86
419,4,0:54.0,Cleveland full timeout,,93,86
420,4,0:54.0,K. Love enters the game for T. Thompson,,93,86
421,4,0:54.0,M. Dellavedova enters the game for I. Shumpert,,93,86
422,4,0:52.0,Personal foul by D. Augustin (drawn by K. Irving),,93,86
423,4,0:48.0,Personal foul by A. Tolliver (drawn by K. Irving),,93,86
424,4,0:48.0,K. Irving makes free throw 1 of 2,,94,86
425,4,0:48.0,T. Thompson enters the game for K. Love,,94,86
426,4,0:48.0,I. Shumpert enters the game for J. Smith,,94,86
427,4,0:48.0,K. Irving makes free throw 2 of 2,,95,86
428,4,0:48.0,,Detroit full timeout,95,86
429,4,0:44.0,,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by A. Tolliver),95,89
430,4,0:39.0,Personal foul by K. Caldwell-Pope (drawn by K. Irving),,95,89
431,4,0:39.0,K. Irving makes free throw 1 of 2,,96,89
432,4,0:39.0,K. Irving makes free throw 2 of 2,,97,89
433,4,0:26.0,,D. Augustin makes 2-pt layup at rim,97,91
434,4,0:22.0,Personal foul by A. Tolliver (drawn by L. James),,97,91
435,4,0:22.0,L. James makes free throw 1 of 2,,98,91
436,4,0:22.0,L. James makes free throw 2 of 2,,99,91
437,4,0:15.0,,A. Drummond makes 2-pt dunk at rim (assist by A. Tolliver),99,93
438,4,0:14.0,Personal foul by J. Meeks (drawn by L. James),,99,93
439,4,0:14.0,L. James makes free throw 1 of 2,,100,93
440,4,0:14.0,L. James makes free throw 2 of 2,,101,93
441,4,0:05.0,,A. Drummond misses 2-pt jump shot at rim (block by I. Shumpert),101,93
442,4,0:05.0,,Offensive rebound by A. Drummond,101,93
443,4,0:05.0,,A. Drummond makes 2-pt layup at rim,101,95
444,4,0:04.0,Personal foul by A. Drummond (drawn by K. Irving),,101,95
445,4,0:04.0,K. Irving makes free throw 1 of 2,,102,95
446,4,0:04.0,K. Irving makes free throw 2 of 2,,103,95
447,4,0:02.0,,D. Augustin misses 3-pt jump shot from 36 ft,103,95
448,4,0:00.0,,Offensive rebound by Team,103,95
