,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
385,4,7:36.0,Defensive rebound by B. Griffin,,87,73
386,4,7:25.0,C. Paul makes 2-pt jump shot from 17 ft,,89,73
387,4,7:25.0,,San Antonio full timeout,89,73
388,4,7:25.0,M. Barnes enters the game for J. Crawford,,89,73
389,4,7:12.0,,D. Green misses 2-pt jump shot from 10 ft,89,73
390,4,7:11.0,Defensive rebound by B. Griffin,,89,73
391,4,6:59.0,C. Paul makes 2-pt jump shot from 19 ft,,91,73
392,4,6:30.0,,D. Green makes 3-pt jump shot from 24 ft,91,76
393,4,6:11.0,D. Jordan makes 2-pt layup from 1 ft (assist by J. Redick),,93,76
394,4,5:59.0,,K. Leonard misses 3-pt jump shot from 23 ft,93,76
395,4,5:58.0,Defensive rebound by D. Jordan,,93,76
396,4,5:43.0,C. Paul misses 2-pt jump shot from 17 ft,,93,76
397,4,5:42.0,,Defensive rebound by K. Leonard,93,76
398,4,5:36.0,,Personal foul by M. Barnes (drawn by T. Duncan),93,76
399,4,5:24.0,,K. Leonard misses 3-pt jump shot from 22 ft,93,76
400,4,5:23.0,Defensive rebound by B. Griffin,,93,76
401,4,5:02.0,C. Paul misses 2-pt jump shot from 17 ft,,93,76
402,4,5:01.0,Offensive rebound by D. Jordan,,93,76
403,4,5:01.0,D. Jordan misses 2-pt tip-in at rim,,93,76
404,4,4:59.0,Offensive rebound by D. Jordan,,93,76
405,4,4:59.0,Shooting foul by T. Duncan (drawn by D. Jordan),,93,76
406,4,4:59.0,D. Jordan makes free throw 1 of 2,,94,76
407,4,4:59.0,,A. Baynes enters the game for T. Duncan,94,76
408,4,4:59.0,,C. Joseph enters the game for T. Parker,94,76
409,4,4:59.0,,R. Williams enters the game for K. Leonard,94,76
410,4,4:59.0,D. Jordan makes free throw 2 of 2,,95,76
411,4,4:40.0,,R. Williams misses 3-pt jump shot from 23 ft,95,76
412,4,4:40.0,Defensive rebound by Team,,95,76
413,4,4:40.0,,Loose ball foul by M. Bonner (drawn by B. Griffin),95,76
414,4,4:40.0,,P. Mills enters the game for D. Green,95,76
415,4,4:40.0,,J. Ayres enters the game for M. Bonner,95,76
416,4,4:27.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,97,76
417,4,4:09.0,,P. Mills misses 2-pt layup from 1 ft,97,76
418,4,4:06.0,Defensive rebound by D. Jordan,,97,76
419,4,3:47.0,C. Paul makes 2-pt jump shot from 15 ft,,99,76
420,4,3:37.0,,Personal foul by M. Barnes (drawn by R. Williams),99,76
421,4,3:37.0,,R. Williams makes free throw 1 of 2,99,77
422,4,3:37.0,G. Davis enters the game for M. Barnes,,99,77
423,4,3:37.0,A. Rivers enters the game for B. Griffin,,99,77
424,4,3:37.0,,R. Williams makes free throw 2 of 2,99,78
425,4,3:14.0,Turnover by C. Paul (bad pass; steal by P. Mills),,99,78
426,4,3:10.0,,J. Ayres makes 2-pt layup from 2 ft (assist by A. Baynes),99,80
427,4,2:54.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,102,80
428,4,2:35.0,,P. Mills makes 2-pt jump shot from 18 ft (assist by J. Ayres),102,82
429,4,2:28.0,LA Clippers full timeout,,102,82
430,4,2:28.0,E. Udoh enters the game for J. Redick,,102,82
431,4,2:28.0,C. Wilcox enters the game for D. Jordan,,102,82
432,4,2:28.0,D. Jones enters the game for C. Paul,,102,82
433,4,2:12.0,A. Rivers misses 3-pt jump shot from 24 ft,,102,82
434,4,2:11.0,,Defensive rebound by J. Ayres,102,82
435,4,2:06.0,,Shooting foul by E. Udoh (drawn by C. Joseph),102,82
436,4,2:06.0,,C. Joseph makes free throw 1 of 2,102,83
437,4,2:06.0,,C. Joseph makes free throw 2 of 2,102,84
438,4,1:40.0,G. Davis misses 2-pt jump shot from 19 ft,,102,84
439,4,1:40.0,,Defensive rebound by A. Baynes,102,84
440,4,1:33.0,,R. Williams misses 3-pt jump shot from 23 ft,102,84
441,4,1:31.0,,Offensive rebound by C. Joseph,102,84
442,4,1:17.0,,Shooting foul by A. Rivers (drawn by J. Ayres),102,84
443,4,1:17.0,,J. Ayres misses free throw 1 of 2,102,84
444,4,1:17.0,,Offensive rebound by Team,102,84
445,4,1:17.0,,J. Ayres makes free throw 2 of 2,102,85
446,4,1:00.0,C. Wilcox misses 2-pt jump shot from 21 ft,,102,85
447,4,1:00.0,,Defensive rebound by C. Joseph,102,85
448,4,0:51.0,,Turnover by A. Baynes (bad pass; steal by D. Jones),102,85
449,4,0:43.0,A. Rivers misses 2-pt layup from 1 ft,,102,85
450,4,0:41.0,Offensive rebound by A. Rivers,,102,85
451,4,0:30.0,D. Jones misses 2-pt layup from 2 ft,,102,85
452,4,0:29.0,Offensive rebound by E. Udoh,,102,85
453,4,0:09.0,A. Rivers makes 2-pt layup from 1 ft,,104,85
454,4,0:09.0,Shooting foul by R. Williams (drawn by A. Rivers),,104,85
455,4,0:09.0,A. Rivers makes free throw 1 of 1,,105,85
456,4,0:00.0,,R. Williams misses 3-pt jump shot from 25 ft,105,85
457,4,0:00.0,Defensive rebound by Team,,105,85
