,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
387,4,8:52.0,,Shooting foul by D. Arthur (drawn by J. Dorsey),83,92
388,4,8:52.0,,J. Dorsey misses free throw 1 of 2,83,92
389,4,8:52.0,,Offensive rebound by Team,83,92
390,4,8:52.0,,J. Dorsey misses free throw 2 of 2,83,92
391,4,8:52.0,Defensive rebound by W. Barton,,83,92
392,4,8:38.0,Shooting foul by J. Dorsey (drawn by J. Nelson),,83,92
393,4,8:38.0,J. Nelson misses free throw 1 of 3,,83,92
394,4,8:38.0,Offensive rebound by Team,,83,92
395,4,8:38.0,J. Nelson misses free throw 2 of 3,,83,92
396,4,8:38.0,Offensive rebound by Team,,83,92
397,4,8:38.0,,J. Harden enters the game for D. Motiejūnas,83,92
398,4,8:38.0,J. Nelson makes free throw 3 of 3,,84,92
399,4,8:25.0,,P. Beverley makes 3-pt jump shot from 23 ft (assist by C. Brewer),84,95
400,4,8:11.0,R. Foye misses 3-pt jump shot from 24 ft,,84,95
401,4,8:08.0,,Defensive rebound by Team,84,95
402,4,8:02.0,Violation by J. Nurkić (kicked ball),,84,95
403,4,7:50.0,,T. Ariza misses 2-pt jump shot from 22 ft,84,95
404,4,7:49.0,,Offensive rebound by P. Beverley,84,95
405,4,7:46.0,,Shooting foul by D. Arthur (drawn by T. Ariza),84,95
406,4,7:46.0,,T. Ariza makes free throw 1 of 2,84,96
407,4,7:46.0,,T. Ariza makes free throw 2 of 2,84,97
408,4,7:34.0,J. Nelson misses 2-pt jump shot from 22 ft,,84,97
409,4,7:33.0,,Defensive rebound by J. Dorsey,84,97
410,4,7:25.0,,Turnover by J. Harden (bad pass; steal by D. Arthur),84,97
411,4,7:20.0,Shooting foul by J. Dorsey (drawn by W. Barton),,84,97
412,4,7:20.0,W. Barton misses free throw 1 of 2,,84,97
413,4,7:20.0,Offensive rebound by Team,,84,97
414,4,7:20.0,,D. Motiejūnas enters the game for J. Dorsey,84,97
415,4,7:20.0,W. Barton makes free throw 2 of 2,,85,97
416,4,7:08.0,,J. Harden misses 3-pt jump shot from 26 ft,85,97
417,4,7:06.0,,Offensive rebound by D. Motiejūnas,85,97
418,4,6:57.0,,Personal foul by J. Nelson (drawn by J. Harden),85,97
419,4,6:57.0,D. Gallinari enters the game for W. Barton,,85,97
420,4,6:57.0,W. Chandler enters the game for J. Nelson,,85,97
421,4,6:57.0,T. Lawson enters the game for D. Arthur,,85,97
422,4,6:57.0,K. Faried enters the game for J. Nurkić,,85,97
423,4,6:44.0,,D. Motiejūnas misses 2-pt hook shot from 4 ft,85,97
424,4,6:44.0,Defensive rebound by K. Faried,,85,97
425,4,6:44.0,,Loose ball foul by D. Motiejūnas (drawn by K. Faried),85,97
426,4,6:25.0,R. Foye misses 3-pt jump shot from 22 ft,,85,97
427,4,6:23.0,,Defensive rebound by T. Ariza,85,97
428,4,6:21.0,,J. Harden misses 2-pt layup from 2 ft (block by W. Chandler),85,97
429,4,6:21.0,,Offensive rebound by Team,85,97
430,4,6:17.0,Violation by K. Faried (def goaltending),,85,97
431,4,6:17.0,,J. Harden makes 2-pt layup from 3 ft,85,99
432,4,6:02.0,Shooting foul by P. Beverley (drawn by K. Faried),,85,99
433,4,6:02.0,K. Faried makes free throw 1 of 2,,86,99
434,4,6:02.0,K. Faried misses free throw 2 of 2,,86,99
435,4,6:02.0,,Defensive rebound by J. Harden,86,99
436,4,5:39.0,,J. Harden misses 3-pt jump shot from 26 ft,86,99
437,4,5:38.0,Defensive rebound by D. Gallinari,,86,99
438,4,5:31.0,W. Chandler makes 2-pt jump shot from 13 ft,,88,99
439,4,5:31.0,Shooting foul by C. Brewer (drawn by W. Chandler),,88,99
440,4,5:31.0,Official timeout,,88,99
441,4,5:31.0,W. Chandler makes free throw 1 of 1,,89,99
442,4,5:17.0,,J. Harden misses 3-pt jump shot from 24 ft,89,99
443,4,5:15.0,Defensive rebound by K. Faried,,89,99
444,4,5:06.0,K. Faried makes 2-pt jump shot from 9 ft (assist by T. Lawson),,91,99
445,4,4:55.0,,Shooting foul by K. Faried (drawn by J. Harden),91,99
446,4,4:55.0,,J. Harden makes free throw 1 of 2,91,100
447,4,4:55.0,,J. Harden misses free throw 2 of 2,91,100
448,4,4:55.0,,Offensive rebound by D. Motiejūnas,91,100
449,4,4:47.0,,P. Beverley misses 3-pt jump shot from 26 ft,91,100
450,4,4:46.0,Defensive rebound by W. Chandler,,91,100
451,4,4:37.0,Turnover by T. Lawson (bad pass; steal by C. Brewer),,91,100
452,4,4:32.0,,T. Ariza makes 2-pt dunk at rim (assist by P. Beverley),91,102
453,4,4:15.0,W. Chandler misses 3-pt jump shot from 25 ft,,91,102
454,4,4:14.0,,Defensive rebound by J. Harden,91,102
455,4,4:06.0,,J. Harden makes 2-pt jump shot from 18 ft,91,104
456,4,4:05.0,Denver full timeout,,91,104
457,4,3:56.0,R. Foye makes 2-pt jump shot from 7 ft,,93,104
458,4,3:42.0,,T. Ariza misses 2-pt jump shot from 20 ft,93,104
459,4,3:40.0,Defensive rebound by T. Lawson,,93,104
460,4,3:29.0,R. Foye misses 3-pt jump shot from 24 ft,,93,104
461,4,3:27.0,,Defensive rebound by D. Motiejūnas,93,104
462,4,3:15.0,,J. Harden misses 2-pt layup from 1 ft,93,104
463,4,3:13.0,Defensive rebound by K. Faried,,93,104
464,4,3:08.0,K. Faried makes 2-pt layup from 1 ft,,95,104
465,4,2:43.0,,P. Beverley makes 2-pt layup from 2 ft,95,106
466,4,2:31.0,K. Faried makes 2-pt dunk at rim (assist by R. Foye),,97,106
467,4,2:16.0,,Shooting foul by W. Chandler (drawn by J. Harden),97,106
468,4,2:16.0,,J. Harden makes free throw 1 of 2,97,107
469,4,2:16.0,,J. Harden makes free throw 2 of 2,97,108
470,4,2:01.0,Turnover by D. Gallinari (bad pass; steal by D. Motiejūnas),,97,108
471,4,1:49.0,,J. Harden misses 3-pt jump shot from 25 ft,97,108
472,4,1:47.0,Defensive rebound by Team,,97,108
473,4,1:47.0,Denver full timeout,,97,108
474,4,1:33.0,D. Gallinari misses 3-pt jump shot from 23 ft,,97,108
475,4,1:32.0,,Defensive rebound by C. Brewer,97,108
476,4,1:18.0,,C. Brewer makes 2-pt dunk at rim (assist by D. Motiejūnas),97,110
477,4,1:07.0,R. Foye makes 2-pt layup from 2 ft,,99,110
478,4,1:03.0,,Personal foul by D. Gallinari (drawn by J. Harden),99,110
479,4,1:03.0,,J. Harden makes free throw 1 of 2,99,111
480,4,1:03.0,,J. Harden makes free throw 2 of 2,99,112
481,4,0:48.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by R. Foye),,102,112
482,4,0:38.0,,J. Harden makes 3-pt jump shot from 24 ft (assist by T. Ariza),102,115
483,4,0:30.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,105,115
484,4,0:17.0,,T. Ariza makes 3-pt jump shot from 24 ft (assist by C. Brewer),105,118
485,4,0:07.0,T. Lawson makes 3-pt jump shot from 25 ft (assist by R. Foye),,108,118
