,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,BOSTON_ACTION,NEW ORLEANS_SCORE,BOSTON_SCORE
387,4,6:47.0,,J. Sullinger makes 2-pt layup at rim,88,87
388,4,6:27.0,New Orleans full timeout,,88,87
389,4,6:27.0,Ö. Aşık enters the game for R. Anderson,,88,87
390,4,6:21.0,Shooting foul by J. Sullinger (drawn by A. Davis),,88,87
391,4,6:21.0,A. Davis makes free throw 1 of 2,,89,87
392,4,6:21.0,,K. Olynyk enters the game for B. Bass,89,87
393,4,6:21.0,A. Davis makes free throw 2 of 2,,90,87
394,4,6:11.0,,J. Sullinger makes 3-pt jump shot from 24 ft (assist by M. Smart),90,90
395,4,5:52.0,E. Gordon misses 2-pt jump shot from 14 ft,,90,90
396,4,5:51.0,,Defensive rebound by K. Olynyk,90,90
397,4,5:41.0,,Shooting foul by E. Gordon (drawn by A. Bradley),90,90
398,4,5:41.0,,A. Bradley misses free throw 1 of 2,90,90
399,4,5:41.0,,Offensive rebound by Team,90,90
400,4,5:41.0,,A. Bradley makes free throw 2 of 2,90,91
401,4,5:24.0,D. Cunningham misses 2-pt jump shot from 20 ft,,90,91
402,4,5:23.0,Offensive rebound by Ö. Aşık,,90,91
403,4,5:22.0,Ö. Aşık misses 2-pt layup from 1 ft,,90,91
404,4,5:21.0,Offensive rebound by A. Davis,,90,91
405,4,5:20.0,A. Davis misses 2-pt layup at rim (block by J. Sullinger),,90,91
406,4,5:19.0,,Defensive rebound by J. Sullinger,90,91
407,4,5:01.0,,M. Smart misses 2-pt jump shot from 12 ft,90,91
408,4,5:00.0,,Offensive rebound by K. Olynyk,90,91
409,4,4:56.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by K. Olynyk),90,94
410,4,4:33.0,A. Davis misses 2-pt jump shot from 19 ft,,90,94
411,4,4:32.0,Offensive rebound by E. Gordon,,90,94
412,4,4:29.0,E. Gordon misses 2-pt layup from 2 ft (block by K. Olynyk),,90,94
413,4,4:28.0,,Defensive rebound by Team,90,94
414,4,4:16.0,,J. Sullinger misses 3-pt jump shot from 24 ft,90,94
415,4,4:15.0,Defensive rebound by T. Evans,,90,94
416,4,4:10.0,New Orleans full timeout,,90,94
417,4,4:10.0,,B. Bass enters the game for K. Olynyk,90,94
418,4,4:10.0,R. Anderson enters the game for Ö. Aşık,,90,94
419,4,3:56.0,Shooting foul by M. Smart (drawn by A. Davis),,90,94
420,4,3:56.0,A. Davis makes free throw 1 of 2,,91,94
421,4,3:56.0,A. Davis makes free throw 2 of 2,,92,94
422,4,3:47.0,,Personal foul by E. Gordon (drawn by A. Bradley),92,94
423,4,3:47.0,,A. Bradley makes free throw 1 of 2,92,95
424,4,3:47.0,,A. Bradley makes free throw 2 of 2,92,96
425,4,3:37.0,Personal foul by A. Bradley (drawn by E. Gordon),,92,96
426,4,3:37.0,E. Gordon makes free throw 1 of 2,,93,96
427,4,3:37.0,E. Gordon makes free throw 2 of 2,,94,96
428,4,3:25.0,,Personal block foul by R. Anderson (drawn by J. Sullinger),94,96
429,4,3:25.0,,J. Sullinger misses free throw 1 of 2,94,96
430,4,3:25.0,,Offensive rebound by Team,94,96
431,4,3:25.0,,J. Sullinger makes free throw 2 of 2,94,97
432,4,3:04.0,A. Davis misses 2-pt jump shot from 14 ft,,94,97
433,4,3:03.0,,Defensive rebound by M. Smart,94,97
434,4,2:46.0,,Turnover by A. Bradley (lost ball; steal by E. Gordon),94,97
435,4,2:31.0,,Loose ball foul by J. Crowder (drawn by A. Davis),94,97
436,4,2:31.0,A. Davis makes free throw 1 of 2,,95,97
437,4,2:31.0,Ö. Aşık enters the game for R. Anderson,,95,97
438,4,2:31.0,,K. Olynyk enters the game for B. Bass,95,97
439,4,2:31.0,A. Davis makes free throw 2 of 2,,96,97
440,4,2:17.0,,M. Smart makes 2-pt jump shot from 7 ft,96,99
441,4,1:51.0,A. Davis misses 2-pt jump shot from 12 ft,,96,99
442,4,1:50.0,,Defensive rebound by M. Smart,96,99
443,4,1:41.0,,A. Bradley makes 2-pt jump shot from 6 ft (assist by M. Smart),96,101
444,4,1:41.0,New Orleans full timeout,,96,101
445,4,1:41.0,,B. Bass enters the game for K. Olynyk,96,101
446,4,1:41.0,R. Anderson enters the game for Ö. Aşık,,96,101
447,4,1:35.0,T. Evans makes 2-pt layup at rim,,98,101
448,4,1:18.0,,J. Crowder misses 3-pt jump shot from 24 ft,98,101
449,4,1:17.0,Defensive rebound by Team,,98,101
450,4,1:00.0,T. Evans misses 2-pt jump shot from 18 ft,,98,101
451,4,1:00.0,Offensive rebound by R. Anderson,,98,101
452,4,0:58.0,Shooting foul by M. Smart (drawn by R. Anderson),,98,101
453,4,0:58.0,R. Anderson makes free throw 1 of 2,,99,101
454,4,0:58.0,,K. Olynyk enters the game for B. Bass,99,101
455,4,0:58.0,R. Anderson makes free throw 2 of 2,,100,101
456,4,0:45.0,,A. Bradley misses 2-pt jump shot from 13 ft (block by A. Davis),100,101
457,4,0:42.0,,Offensive rebound by A. Bradley,100,101
458,4,0:40.0,,M. Smart makes 3-pt jump shot from 23 ft (assist by A. Bradley),100,104
459,4,0:29.0,A. Davis misses 2-pt jump shot from 5 ft (block by J. Crowder),,100,104
460,4,0:27.0,,Defensive rebound by K. Olynyk,100,104
461,4,0:24.0,,Personal take foul by D. Cunningham (drawn by J. Sullinger),100,104
462,4,0:24.0,,J. Sullinger makes free throw 1 of 2,100,105
463,4,0:24.0,,B. Bass enters the game for K. Olynyk,100,105
464,4,0:24.0,,J. Sullinger makes free throw 2 of 2,100,106
465,4,0:24.0,New Orleans full timeout,,100,106
466,4,0:20.0,R. Anderson misses 3-pt jump shot from 25 ft,,100,106
467,4,0:18.0,,Defensive rebound by J. Sullinger,100,106
468,4,0:18.0,,Personal take foul by A. Davis (drawn by J. Sullinger),100,106
469,4,0:18.0,,J. Sullinger makes free throw 1 of 2,100,107
470,4,0:18.0,,J. Sullinger makes free throw 2 of 2,100,108
471,4,0:10.0,T. Evans misses 3-pt jump shot from 25 ft,,100,108
472,4,0:09.0,,Defensive rebound by B. Bass,100,108
