,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
386,4,8:45.0,Offensive rebound by Team,,76,76
387,4,8:45.0,L. Williams makes free throw 2 of 2,,77,76
388,4,8:22.0,,J. Jerebko makes 2-pt layup from 1 ft (assist by E. Turner),77,78
389,4,8:07.0,Turnover by L. Williams (bad pass; steal by P. Pressey),,77,78
390,4,8:04.0,,Personal foul by J. Johnson (drawn by P. Pressey),77,78
391,4,8:04.0,,T. Zeller enters the game for K. Olynyk,77,78
392,4,7:48.0,,Turnover by E. Turner (bad pass),77,78
393,4,7:34.0,G. Vásquez makes 3-pt jump shot from 25 ft (assist by A. Johnson),,80,78
394,4,7:22.0,,P. Pressey makes 2-pt layup from 1 ft,80,80
395,4,7:03.0,A. Johnson makes 2-pt hook shot from 4 ft,,82,80
396,4,6:47.0,,E. Turner makes 2-pt jump shot from 17 ft,82,82
397,4,6:33.0,Turnover by L. Williams (bad pass; steal by J. Crowder),,82,82
398,4,6:27.0,,Shooting foul by A. Johnson (drawn by P. Pressey),82,82
399,4,6:27.0,,P. Pressey misses free throw 1 of 2,82,82
400,4,6:27.0,,Offensive rebound by Team,82,82
401,4,6:27.0,J. Valančiūnas enters the game for A. Johnson,,82,82
402,4,6:27.0,,M. Smart enters the game for J. Crowder,82,82
403,4,6:27.0,,P. Pressey misses free throw 2 of 2,82,82
404,4,6:27.0,Defensive rebound by Team,,82,82
405,4,6:03.0,P. Patterson makes 3-pt jump shot from 23 ft (assist by G. Vásquez),,85,82
406,4,5:45.0,,P. Pressey misses 2-pt layup from 1 ft,85,82
407,4,5:44.0,Defensive rebound by G. Vásquez,,85,82
408,4,5:29.0,J. Valančiūnas misses 2-pt jump shot from 12 ft,,85,82
409,4,5:27.0,,Defensive rebound by J. Jerebko,85,82
410,4,5:24.0,,Boston full timeout,85,82
411,4,5:24.0,,I. Thomas enters the game for P. Pressey,85,82
412,4,5:24.0,,B. Bass enters the game for J. Jerebko,85,82
413,4,5:24.0,K. Lowry enters the game for G. Vásquez,,85,82
414,4,5:14.0,,E. Turner misses 2-pt jump shot from 14 ft,85,82
415,4,5:13.0,Defensive rebound by K. Lowry,,85,82
416,4,4:57.0,J. Valančiūnas misses 2-pt jump shot from 4 ft (block by M. Smart),,85,82
417,4,4:56.0,,Defensive rebound by M. Smart,85,82
418,4,4:46.0,,I. Thomas misses 2-pt jump shot from 18 ft (block by L. Williams),85,82
419,4,4:45.0,Defensive rebound by L. Williams,,85,82
420,4,4:37.0,J. Johnson makes 2-pt layup from 2 ft,,87,82
421,4,4:18.0,,T. Zeller makes 2-pt jump shot from 17 ft (assist by E. Turner),87,84
422,4,3:43.0,L. Williams misses 3-pt jump shot from 25 ft,,87,84
423,4,3:42.0,,Defensive rebound by B. Bass,87,84
424,4,3:33.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by I. Thomas),87,87
425,4,3:11.0,K. Lowry misses 2-pt jump shot from 19 ft,,87,87
426,4,3:10.0,,Defensive rebound by Team,87,87
427,4,2:54.0,,T. Zeller misses 2-pt dunk at rim (block by P. Patterson),87,87
428,4,2:53.0,,Offensive rebound by B. Bass,87,87
429,4,2:52.0,,B. Bass makes 2-pt layup from 1 ft,87,89
430,4,2:29.0,L. Williams makes 2-pt jump shot from 5 ft,,89,89
431,4,2:10.0,,Turnover by E. Turner (lost ball),89,89
432,4,2:10.0,Toronto full timeout,,89,89
433,4,2:10.0,G. Vásquez enters the game for J. Valančiūnas,,89,89
434,4,2:10.0,T. Hansbrough enters the game for J. Johnson,,89,89
435,4,1:54.0,L. Williams misses 2-pt jump shot from 15 ft,,89,89
436,4,1:53.0,,Defensive rebound by E. Turner,89,89
437,4,1:39.0,,I. Thomas misses 3-pt jump shot from 24 ft,89,89
438,4,1:37.0,,Offensive rebound by M. Smart,89,89
439,4,1:34.0,,Turnover by M. Smart (bad pass; steal by L. Williams),89,89
440,4,1:16.0,G. Vásquez misses 3-pt jump shot from 25 ft,,89,89
441,4,1:14.0,Offensive rebound by L. Williams,,89,89
442,4,0:57.0,L. Williams misses 3-pt jump shot from 25 ft,,89,89
443,4,0:55.0,,Defensive rebound by E. Turner,89,89
444,4,0:55.0,,Boston full timeout,89,89
445,4,0:55.0,T. Ross enters the game for G. Vásquez,,89,89
446,4,0:55.0,,J. Crowder enters the game for B. Bass,89,89
447,4,0:38.0,,I. Thomas misses 2-pt layup from 1 ft (block by T. Ross),89,89
448,4,0:37.0,,Offensive rebound by Team,89,89
449,4,0:35.0,,E. Turner makes 2-pt jump shot from 16 ft (assist by M. Smart),89,91
450,4,0:35.0,Toronto full timeout,,89,91
451,4,0:35.0,,B. Bass enters the game for T. Zeller,89,91
452,4,0:35.0,G. Vásquez enters the game for T. Hansbrough,,89,91
453,4,0:31.0,K. Lowry makes 2-pt layup from 2 ft,,91,91
454,4,0:31.0,,Boston full timeout,91,91
455,4,0:31.0,T. Hansbrough enters the game for G. Vásquez,,91,91
456,4,0:31.0,,T. Zeller enters the game for B. Bass,91,91
457,4,0:20.0,,E. Turner misses 2-pt jump shot from 5 ft,91,91
458,4,0:18.0,,Offensive rebound by E. Turner,91,91
459,4,0:14.0,,T. Zeller makes 2-pt layup at rim (assist by E. Turner),91,93
460,4,0:14.0,Toronto full timeout,,91,93
461,4,0:14.0,,B. Bass enters the game for T. Zeller,91,93
462,4,0:14.0,G. Vásquez enters the game for T. Hansbrough,,91,93
463,4,0:10.0,K. Lowry makes 2-pt layup from 1 ft,,93,93
464,4,0:03.0,,E. Turner misses 2-pt layup from 3 ft (block by T. Ross),93,93
465,4,0:03.0,,Offensive rebound by Team,93,93
466,4,0:03.0,,T. Zeller enters the game for B. Bass,93,93
467,4,0:03.0,T. Hansbrough enters the game for G. Vásquez,,93,93
468,4,0:01.0,,J. Crowder makes 2-pt jump shot from 19 ft (assist by M. Smart),93,95
469,4,0:01.0,Toronto full timeout,,93,95
470,4,0:01.0,G. Vásquez enters the game for T. Ross,,93,95
471,4,0:01.0,,B. Bass enters the game for I. Thomas,93,95
