,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,ORLANDO_ACTION,LA CLIPPERS_SCORE,ORLANDO_SCORE
382,4,1:54.0,,Defensive rebound by D. Dedmon,112,88
383,4,1:41.0,,A. Nicholson misses 2-pt jump shot from 19 ft,112,88
384,4,1:40.0,Defensive rebound by J. Farmar,,112,88
385,4,1:20.0,G. Davis misses 2-pt jump shot from 20 ft,,112,88
386,4,1:19.0,,Defensive rebound by M. Harkless,112,88
387,4,1:03.0,,M. Harkless misses 2-pt jump shot from 1 ft,112,88
388,4,1:02.0,,Offensive rebound by M. Harkless,112,88
389,4,1:02.0,,M. Harkless makes 2-pt layup from 1 ft,112,90
390,4,0:43.0,J. Cunningham misses 3-pt jump shot from 25 ft,,112,90
391,4,0:42.0,,Defensive rebound by W. Green,112,90
392,4,0:36.0,,W. Green misses 2-pt jump shot from 15 ft,112,90
393,4,0:34.0,,Offensive rebound by W. Green,112,90
394,4,0:33.0,,W. Green misses 2-pt layup from 2 ft,112,90
395,4,0:30.0,Defensive rebound by G. Davis,,112,90
396,4,0:27.0,J. Cunningham makes 2-pt dunk at rim (assist by J. Farmar),,114,90
397,4,0:09.0,,E. Payton misses 2-pt jump shot from 3 ft (block by E. Udoh),114,90
398,4,0:07.0,,Offensive rebound by E. Payton,114,90
399,4,0:03.0,,M. Harkless misses 2-pt jump shot from 17 ft,114,90
400,4,0:03.0,,Offensive rebound by Team,114,90
401,4,0:03.0,,Turnover by Team (shot clock),114,90
