,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
388,4,6:04.0,,B. McLemore enters the game for O. Casspi,81,87
389,4,6:04.0,,R. McCallum makes free throw 2 of 2,81,88
390,4,5:53.0,Shooting foul by D. Williams (drawn by M. Conley),,81,88
391,4,5:53.0,,Sacramento full timeout,81,88
392,4,5:53.0,,O. Casspi enters the game for R. McCallum,81,88
393,4,5:53.0,,A. Miller enters the game for D. Williams,81,88
394,4,5:53.0,M. Conley makes free throw 1 of 2,,82,88
395,4,5:53.0,M. Conley makes free throw 2 of 2,,83,88
396,4,5:36.0,,R. Gay makes 2-pt jump shot from 17 ft (assist by A. Miller),83,90
397,4,5:19.0,Z. Randolph misses 2-pt hook shot from 8 ft,,83,90
398,4,5:18.0,,Defensive rebound by O. Casspi,83,90
399,4,5:02.0,,O. Casspi misses 2-pt jump shot from 8 ft,83,90
400,4,5:02.0,Defensive rebound by Z. Randolph,,83,90
401,4,4:57.0,T. Allen misses 2-pt jump shot from 4 ft,,83,90
402,4,4:56.0,,Defensive rebound by A. Miller,83,90
403,4,4:51.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by A. Miller),83,93
404,4,4:51.0,Memphis full timeout,,83,93
405,4,4:51.0,M. Gasol enters the game for J. Leuer,,83,93
406,4,4:34.0,M. Conley misses 3-pt jump shot from 23 ft,,83,93
407,4,4:33.0,,Defensive rebound by R. Gay,83,93
408,4,4:15.0,,R. Gay makes 2-pt jump shot from 16 ft,83,95
409,4,4:05.0,Turnover by M. Conley (lost ball),,83,95
410,4,4:05.0,,D. Cousins enters the game for O. Casspi,83,95
411,4,3:50.0,,D. Cousins misses 2-pt jump shot from 5 ft (block by M. Gasol),83,95
412,4,3:49.0,Defensive rebound by M. Conley,,83,95
413,4,3:32.0,M. Gasol misses 2-pt jump shot from 6 ft (block by J. Thompson),,83,95
414,4,3:32.0,,Defensive rebound by Team,83,95
415,4,3:32.0,Loose ball foul by M. Gasol (drawn by J. Thompson),,83,95
416,4,3:32.0,,J. Thompson makes free throw 1 of 2,83,96
417,4,3:32.0,J. Green enters the game for T. Allen,,83,96
418,4,3:32.0,,J. Thompson makes free throw 2 of 2,83,97
419,4,3:25.0,M. Conley makes 2-pt layup from 2 ft,,85,97
420,4,3:02.0,,R. Gay misses 3-pt jump shot from 24 ft,85,97
421,4,3:01.0,,Offensive rebound by J. Thompson,85,97
422,4,2:49.0,,Turnover by R. Gay (bad pass),85,97
423,4,2:27.0,Z. Randolph misses 2-pt jump shot from 5 ft,,85,97
424,4,2:26.0,,Defensive rebound by R. Gay,85,97
425,4,2:14.0,,R. Gay misses 2-pt jump shot from 6 ft,85,97
426,4,2:13.0,,Offensive rebound by D. Cousins,85,97
427,4,2:13.0,,D. Cousins makes 2-pt layup from 2 ft,85,99
428,4,2:13.0,Memphis full timeout,,85,99
429,4,1:59.0,C. Lee misses 2-pt jump shot from 18 ft,,85,99
430,4,1:59.0,,Defensive rebound by A. Miller,85,99
431,4,1:40.0,,J. Thompson misses 2-pt jump shot from 15 ft,85,99
432,4,1:39.0,Defensive rebound by C. Lee,,85,99
433,4,1:33.0,Z. Randolph makes 2-pt layup from 1 ft (assist by C. Lee),,87,99
434,4,1:11.0,,D. Cousins makes 2-pt layup from 2 ft (assist by R. Gay),87,101
435,4,1:00.0,C. Lee makes 3-pt jump shot from 23 ft (assist by J. Green),,90,101
436,4,0:46.0,,Turnover by D. Cousins (offensive foul),90,101
437,4,0:46.0,,Offensive foul by D. Cousins (drawn by C. Lee),90,101
438,4,0:46.0,,R. McCallum enters the game for D. Cousins,90,101
439,4,0:37.0,Turnover by M. Conley (bad pass; steal by B. McLemore),,90,101
440,4,0:32.0,,Personal foul by J. Green (drawn by R. McCallum),90,101
441,4,0:32.0,,R. McCallum misses free throw 1 of 2,90,101
442,4,0:32.0,,Offensive rebound by Team,90,101
443,4,0:32.0,N. Calathes enters the game for Z. Randolph,,90,101
444,4,0:32.0,J. Green enters the game for C. Lee,,90,101
445,4,0:32.0,J. Adams enters the game for M. Conley,,90,101
446,4,0:32.0,,R. McCallum makes free throw 2 of 2,90,102
447,4,0:26.0,J. Green misses 2-pt jump shot from 19 ft,,90,102
448,4,0:25.0,,Defensive rebound by J. Thompson,90,102
449,4,0:15.0,,Sacramento full timeout,90,102
450,4,0:15.0,J. Leuer enters the game for M. Gasol,,90,102
451,4,0:01.0,,B. McLemore misses 3-pt jump shot from 24 ft,90,102
452,4,0:00.0,Defensive rebound by N. Calathes,,90,102
