,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,DETROIT_ACTION,CHARLOTTE_SCORE,DETROIT_SCORE
382,4,4:53.0,,Offensive rebound by R. Jackson,71,94
383,4,4:42.0,,S. Williams makes 2-pt jump shot from 18 ft (assist by R. Jackson),71,96
384,4,4:28.0,B. Biyombo misses 2-pt hook shot from 5 ft,,71,96
385,4,4:26.0,,Defensive rebound by A. Drummond,71,96
386,4,4:18.0,,Shooting foul by B. Biyombo (drawn by A. Drummond),71,96
387,4,4:18.0,,A. Drummond makes free throw 1 of 2,71,97
388,4,4:18.0,,A. Drummond misses free throw 2 of 2,71,97
389,4,4:17.0,Defensive rebound by B. Roberts,,71,97
390,4,3:58.0,N. Vonleh misses 2-pt hook shot from 6 ft,,71,97
391,4,3:56.0,,Defensive rebound by A. Drummond,71,97
392,4,3:49.0,,A. Drummond misses 2-pt layup at rim,71,97
393,4,3:48.0,,Offensive rebound by A. Drummond,71,97
394,4,3:47.0,,A. Drummond makes 2-pt tip-in at rim,71,99
395,4,3:22.0,N. Vonleh makes 3-pt jump shot from 27 ft (assist by B. Roberts),,74,99
396,4,3:15.0,,Detroit full timeout,74,99
397,4,3:15.0,,J. Anthony enters the game for A. Drummond,74,99
398,4,3:15.0,,Q. Miller enters the game for K. Caldwell-Pope,74,99
399,4,3:15.0,,C. Martin enters the game for R. Jackson,74,99
400,4,3:15.0,,J. Lucas III enters the game for J. Meeks,74,99
401,4,3:02.0,,C. Martin makes 2-pt jump shot from 21 ft (assist by J. Lucas III),74,101
402,4,2:43.0,J. Taylor misses 2-pt jump shot from 19 ft,,74,101
403,4,2:42.0,,Defensive rebound by J. Lucas III,74,101
404,4,2:29.0,,S. Williams makes 3-pt jump shot from 25 ft (assist by C. Martin),74,104
405,4,2:13.0,T. Daniels misses 3-pt jump shot from 26 ft,,74,104
406,4,2:12.0,,Defensive rebound by J. Anthony,74,104
407,4,1:59.0,,S. Williams makes 3-pt jump shot from 23 ft (assist by J. Lucas III),74,107
408,4,1:55.0,Charlotte full timeout,,74,107
409,4,1:47.0,Turnover by J. Taylor (bad pass),,74,107
410,4,1:31.0,,Q. Miller makes 3-pt jump shot from 27 ft (assist by C. Martin),74,110
411,4,1:22.0,B. Roberts misses 2-pt jump shot from 3 ft,,74,110
412,4,1:22.0,Offensive rebound by N. Vonleh,,74,110
413,4,1:22.0,N. Vonleh misses 2-pt tip-in at rim,,74,110
414,4,1:21.0,,Defensive rebound by Q. Miller,74,110
415,4,1:15.0,,J. Lucas III makes 3-pt jump shot from 27 ft (assist by Q. Miller),74,113
416,4,1:01.0,Shooting foul by Q. Miller (drawn by J. Taylor),,74,113
417,4,1:01.0,J. Taylor makes free throw 1 of 2,,75,113
418,4,1:01.0,J. Taylor makes free throw 2 of 2,,76,113
419,4,0:49.0,,Shooting foul by N. Vonleh (drawn by J. Anthony),76,113
420,4,0:49.0,,J. Anthony makes free throw 1 of 2,76,114
421,4,0:49.0,,J. Anthony misses free throw 2 of 2,76,114
422,4,0:49.0,,Offensive rebound by S. Williams,76,114
423,4,0:47.0,,S. Williams makes 2-pt layup at rim,76,116
424,4,0:39.0,Personal foul by S. Williams (drawn by B. Roberts),,76,116
425,4,0:39.0,B. Roberts misses free throw 1 of 2,,76,116
426,4,0:39.0,Offensive rebound by Team,,76,116
427,4,0:39.0,B. Roberts makes free throw 2 of 2,,77,116
428,4,0:27.0,,C. Martin misses 2-pt jump shot from 19 ft,77,116
429,4,0:26.0,,Offensive rebound by J. Lucas III,77,116
430,4,0:01.0,,Turnover by Team (shot clock),77,116
