,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
393,4,6:05.0,,Defensive rebound by D. Favors,81,102
394,4,6:02.0,,G. Hayward makes 2-pt layup from 2 ft (assist by D. Favors),81,104
395,4,6:02.0,,Shooting foul by M. Morris (drawn by G. Hayward),81,104
396,4,6:02.0,A. Goodwin enters the game for G. Dragić,,81,104
397,4,6:02.0,A. Tolliver enters the game for M. Morris,,81,104
398,4,6:02.0,,G. Hayward makes free throw 1 of 1,81,105
399,4,5:51.0,M. Morris misses 3-pt jump shot from 24 ft,,81,105
400,4,5:50.0,,Defensive rebound by A. Burks,81,105
401,4,5:33.0,,Turnover by T. Burke (lost ball; steal by E. Bledsoe),81,105
402,4,5:24.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by E. Bledsoe),,84,105
403,4,5:19.0,,Utah full timeout,84,105
404,4,5:19.0,G. Green enters the game for M. Morris,,84,105
405,4,5:19.0,M. Plumlee enters the game for E. Bledsoe,,84,105
406,4,5:19.0,T. Ennis enters the game for I. Thomas,,84,105
407,4,5:05.0,,D. Favors makes 2-pt layup from 2 ft (assist by G. Hayward),84,107
408,4,4:55.0,Turnover by T. Ennis (bad pass; steal by T. Booker),,84,107
409,4,4:51.0,,T. Booker makes 2-pt dunk at rim,84,109
410,4,4:30.0,T. Ennis misses 2-pt jump shot from 13 ft,,84,109
411,4,4:29.0,,Defensive rebound by T. Booker,84,109
412,4,4:05.0,,D. Favors makes 2-pt layup from 2 ft,84,111
413,4,3:53.0,G. Green makes 2-pt jump shot from 2 ft (assist by A. Goodwin),,86,111
414,4,3:37.0,,D. Favors misses 2-pt layup from 2 ft,86,111
415,4,3:36.0,Defensive rebound by A. Tolliver,,86,111
416,4,3:25.0,G. Green misses 2-pt jump shot from 21 ft,,86,111
417,4,3:23.0,,Defensive rebound by A. Burks,86,111
418,4,3:20.0,,Utah full timeout,86,111
419,4,3:20.0,,D. Exum enters the game for G. Hayward,86,111
420,4,3:20.0,,R. Gobert enters the game for D. Favors,86,111
421,4,3:20.0,,S. Novak enters the game for A. Burks,86,111
422,4,3:20.0,,R. Hood enters the game for T. Booker,86,111
423,4,3:09.0,,T. Burke misses 2-pt jump shot from 18 ft,86,111
424,4,3:07.0,Defensive rebound by T. Ennis,,86,111
425,4,2:57.0,A. Goodwin makes 2-pt dunk at rim,,88,111
426,4,2:31.0,,S. Novak misses 2-pt jump shot from 19 ft,88,111
427,4,2:28.0,Defensive rebound by A. Tolliver,,88,111
428,4,2:21.0,G. Green misses 3-pt jump shot from 25 ft,,88,111
429,4,2:20.0,,Defensive rebound by D. Exum,88,111
430,4,2:16.0,,R. Hood makes 2-pt layup from 1 ft (assist by D. Exum),88,113
431,4,1:58.0,T. Ennis misses 3-pt jump shot from 24 ft,,88,113
432,4,1:55.0,Offensive rebound by M. Plumlee,,88,113
433,4,1:46.0,A. Goodwin misses 2-pt jump shot from 8 ft (block by R. Gobert),,88,113
434,4,1:44.0,,Defensive rebound by R. Gobert,88,113
435,4,1:38.0,,S. Novak makes 3-pt jump shot from 24 ft (assist by T. Burke),88,116
436,4,1:34.0,Personal foul by T. Burke (drawn by T. Ennis),,88,116
437,4,1:34.0,,I. Clark enters the game for T. Burke,88,116
438,4,1:21.0,Shooting foul by I. Clark (drawn by A. Goodwin),,88,116
439,4,1:21.0,A. Goodwin misses free throw 1 of 2,,88,116
440,4,1:21.0,Offensive rebound by Team,,88,116
441,4,1:21.0,A. Goodwin makes free throw 2 of 2,,89,116
442,4,1:02.0,,R. Gobert misses 2-pt dunk at rim,89,116
443,4,1:00.0,Defensive rebound by G. Green,,89,116
444,4,0:52.0,Turnover by M. Plumlee (bad pass; steal by D. Exum),,89,116
445,4,0:49.0,Violation by G. Green (def goaltending),,89,116
446,4,0:49.0,,I. Clark makes 2-pt layup from 1 ft (assist by D. Exum),89,118
447,4,0:38.0,Shooting foul by S. Novak (drawn by A. Goodwin),,89,118
448,4,0:38.0,A. Goodwin makes free throw 1 of 2,,90,118
449,4,0:38.0,A. Goodwin makes free throw 2 of 2,,91,118
450,4,0:22.0,,Turnover by S. Novak (bad pass; steal by G. Green),91,118
451,4,0:20.0,Turnover by A. Tolliver (bad pass),,91,118
