,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHARLOTTE_ACTION,BOSTON_SCORE,CHARLOTTE_SCORE
385,4,7:58.0,Turnover by E. Turner (bad pass; steal by M. Williams),,74,80
386,4,7:37.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by L. Stephenson),74,83
387,4,7:19.0,B. Bass makes 2-pt jump shot from 17 ft (assist by R. Rondo),,76,83
388,4,7:03.0,,A. Jefferson makes 2-pt jump shot from 15 ft (assist by B. Roberts),76,85
389,4,6:47.0,B. Bass misses 2-pt jump shot from 19 ft,,76,85
390,4,6:44.0,,Defensive rebound by L. Stephenson,76,85
391,4,6:37.0,,L. Stephenson misses 2-pt jump shot from 5 ft,76,85
392,4,6:36.0,Defensive rebound by R. Rondo,,76,85
393,4,6:30.0,M. Thornton makes 3-pt jump shot from 24 ft (assist by R. Rondo),,79,85
394,4,6:15.0,,Personal foul by E. Turner (drawn by L. Stephenson),79,85
395,4,6:15.0,,K. Walker enters the game for B. Roberts,79,85
396,4,6:15.0,T. Zeller enters the game for J. Sullinger,,79,85
397,4,6:06.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by K. Walker),79,87
398,4,5:43.0,Official timeout,,79,87
399,4,5:43.0,J. Green enters the game for E. Turner,,79,87
400,4,5:40.0,M. Thornton misses 3-pt jump shot from 25 ft,,79,87
401,4,5:38.0,Offensive rebound by B. Bass,,79,87
402,4,5:34.0,R. Rondo makes 2-pt jump shot from 20 ft (assist by B. Bass),,81,87
403,4,5:21.0,,A. Jefferson misses 2-pt hook shot from 12 ft,81,87
404,4,5:19.0,Defensive rebound by J. Green,,81,87
405,4,5:10.0,M. Thornton makes 2-pt jump shot from 19 ft,,83,87
406,4,4:40.0,,L. Stephenson misses 3-pt jump shot from 25 ft,83,87
407,4,4:39.0,Defensive rebound by R. Rondo,,83,87
408,4,4:32.0,M. Thornton makes 2-pt jump shot from 18 ft,,85,87
409,4,4:25.0,,Charlotte full timeout,85,87
410,4,4:25.0,,C. Zeller enters the game for M. Williams,85,87
411,4,4:25.0,M. Smart enters the game for B. Bass,,85,87
412,4,4:14.0,,G. Henderson misses 2-pt jump shot from 16 ft,85,87
413,4,4:13.0,Defensive rebound by R. Rondo,,85,87
414,4,3:56.0,M. Thornton misses 3-pt jump shot from 26 ft,,85,87
415,4,3:54.0,,Defensive rebound by C. Zeller,85,87
416,4,3:46.0,,K. Walker makes 2-pt layup from 1 ft (assist by A. Jefferson),85,89
417,4,3:46.0,,Shooting foul by R. Rondo (drawn by K. Walker),85,89
418,4,3:46.0,,M. Williams enters the game for C. Zeller,85,89
419,4,3:46.0,,K. Walker makes free throw 1 of 1,85,90
420,4,3:42.0,Turnover by J. Green (traveling),,85,90
421,4,3:24.0,,K. Walker misses 2-pt jump shot from 19 ft,85,90
422,4,3:22.0,Defensive rebound by T. Zeller,,85,90
423,4,3:14.0,Turnover by R. Rondo (lost ball; steal by K. Walker),,85,90
424,4,2:56.0,,A. Jefferson makes 2-pt layup from 1 ft,85,92
425,4,2:46.0,Boston full timeout,,85,92
426,4,2:46.0,J. Sullinger enters the game for M. Smart,,85,92
427,4,2:41.0,M. Thornton misses 3-pt jump shot from 25 ft,,85,92
428,4,2:39.0,,Defensive rebound by Team,85,92
429,4,2:24.0,,M. Williams misses 3-pt jump shot from 23 ft,85,92
430,4,2:22.0,Defensive rebound by T. Zeller,,85,92
431,4,2:09.0,J. Sullinger misses 2-pt hook shot from 8 ft,,85,92
432,4,2:07.0,,Defensive rebound by K. Walker,85,92
433,4,1:47.0,,G. Henderson misses 2-pt jump shot from 16 ft,85,92
434,4,1:45.0,Defensive rebound by T. Zeller,,85,92
435,4,1:32.0,Turnover by R. Rondo (traveling),,85,92
436,4,1:32.0,A. Bradley enters the game for J. Sullinger,,85,92
437,4,1:32.0,B. Bass enters the game for T. Zeller,,85,92
438,4,1:32.0,M. Smart enters the game for M. Thornton,,85,92
439,4,1:19.0,,A. Jefferson makes 2-pt jump shot from 18 ft,85,94
440,4,1:12.0,Boston full timeout,,85,94
441,4,1:12.0,J. Sullinger enters the game for M. Smart,,85,94
442,4,1:12.0,E. Turner enters the game for B. Bass,,85,94
443,4,1:12.0,,M. Kidd-Gilchrist enters the game for A. Jefferson,85,94
444,4,1:09.0,Turnover by R. Rondo (bad pass),,85,94
445,4,1:09.0,,A. Jefferson enters the game for M. Kidd-Gilchrist,85,94
446,4,1:01.0,,Offensive foul by G. Henderson (drawn by J. Green),85,94
447,4,1:01.0,,Turnover by G. Henderson (offensive foul),85,94
448,4,1:01.0,,M. Kidd-Gilchrist enters the game for A. Jefferson,85,94
449,4,1:01.0,K. Olynyk enters the game for E. Turner,,85,94
450,4,0:41.0,R. Rondo misses 3-pt jump shot from 25 ft,,85,94
451,4,0:39.0,,Defensive rebound by M. Kidd-Gilchrist,85,94
452,4,0:22.0,,K. Walker makes 2-pt jump shot from 20 ft,85,96
453,4,0:15.0,R. Rondo makes 2-pt layup from 2 ft,,87,96
