,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,GOLDEN STATE_ACTION,SACRAMENTO_SCORE,GOLDEN STATE_SCORE
385,4,6:57.0,,Shooting foul by R. McCallum (drawn by S. Livingston),82,104
386,4,6:57.0,,S. Livingston makes free throw 1 of 2,82,105
387,4,6:57.0,,B. Rush enters the game for A. Iguodala,82,105
388,4,6:57.0,,S. Livingston makes free throw 2 of 2,82,106
389,4,6:47.0,D. Cousins makes 2-pt jump shot from 18 ft,,84,106
390,4,6:33.0,,Offensive foul by F. Ezeli (drawn by D. Cousins),84,106
391,4,6:33.0,,Turnover by F. Ezeli (offensive foul),84,106
392,4,6:22.0,R. McCallum makes 3-pt jump shot from 26 ft (assist by D. Cousins),,87,106
393,4,6:07.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by B. Rush),87,109
394,4,5:50.0,D. Cousins makes 2-pt layup from 1 ft,,89,109
395,4,5:32.0,,F. Ezeli makes 2-pt hook shot from 6 ft (assist by J. Holiday),89,111
396,4,5:08.0,R. McCallum misses 2-pt jump shot from 19 ft,,89,111
397,4,5:07.0,,Defensive rebound by F. Ezeli,89,111
398,4,4:59.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by S. Livingston),89,114
399,4,4:53.0,Sacramento full timeout,,89,114
400,4,4:53.0,Official timeout,,89,114
401,4,4:53.0,N. Stauskas enters the game for R. Gay,,89,114
402,4,4:53.0,C. Landry enters the game for D. Cousins,,89,114
403,4,4:53.0,D. Williams enters the game for D. Collison,,89,114
404,4,4:53.0,,L. Barbosa enters the game for H. Barnes,89,114
405,4,4:43.0,O. Casspi makes 2-pt jump shot from 8 ft (assist by C. Landry),,91,114
406,4,4:24.0,,F. Ezeli misses 2-pt hook shot from 8 ft,91,114
407,4,4:23.0,Defensive rebound by O. Casspi,,91,114
408,4,4:15.0,O. Casspi makes 2-pt layup from 2 ft (assist by R. McCallum),,93,114
409,4,3:59.0,,J. Holiday misses 2-pt jump shot from 17 ft,93,114
410,4,3:58.0,,Offensive rebound by F. Ezeli,93,114
411,4,3:58.0,,F. Ezeli misses 2-pt tip-in from 1 ft,93,114
412,4,3:56.0,Defensive rebound by O. Casspi,,93,114
413,4,3:52.0,D. Williams makes 2-pt dunk at rim (assist by O. Casspi),,95,114
414,4,3:34.0,,Shooting foul by N. Stauskas (drawn by L. Barbosa),95,114
415,4,3:34.0,,L. Barbosa makes free throw 1 of 2,95,115
416,4,3:34.0,,M. Speights enters the game for F. Ezeli,95,115
417,4,3:34.0,,L. Barbosa makes free throw 2 of 2,95,116
418,4,3:24.0,Shooting foul by B. Rush (drawn by O. Casspi),,95,116
419,4,3:24.0,O. Casspi misses free throw 1 of 2,,95,116
420,4,3:24.0,Offensive rebound by Team,,95,116
421,4,3:24.0,O. Casspi makes free throw 2 of 2,,96,116
422,4,3:11.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by L. Barbosa),96,119
423,4,2:51.0,C. Landry makes 2-pt layup from 1 ft (assist by R. McCallum),,98,119
424,4,2:36.0,,J. Holiday makes 2-pt layup from 1 ft (assist by M. Speights),98,121
425,4,2:36.0,,Shooting foul by O. Casspi (drawn by J. Holiday),98,121
426,4,2:36.0,,Golden State full timeout,98,121
427,4,2:36.0,,O. Kuzmić enters the game for M. Speights,98,121
428,4,2:36.0,,J. Holiday makes free throw 1 of 1,98,122
429,4,2:25.0,C. Landry makes 2-pt jump shot from 18 ft (assist by R. McCallum),,100,122
430,4,2:06.0,,O. Kuzmić makes 2-pt jump shot from 11 ft (assist by S. Livingston),100,124
431,4,1:49.0,N. Stauskas misses 2-pt jump shot from 18 ft,,100,124
432,4,1:47.0,Offensive rebound by C. Landry,,100,124
433,4,1:47.0,Shooting foul by O. Kuzmić (drawn by C. Landry),,100,124
434,4,1:47.0,C. Landry makes free throw 1 of 2,,101,124
435,4,1:47.0,C. Landry makes free throw 2 of 2,,102,124
436,4,1:36.0,,B. Rush misses 2-pt jump shot from 4 ft (block by O. Casspi),102,124
437,4,1:34.0,Defensive rebound by N. Stauskas,,102,124
438,4,1:18.0,O. Casspi makes 2-pt layup from 1 ft (assist by R. McCallum),,104,124
439,4,0:55.0,,J. Holiday misses 3-pt jump shot from 25 ft,104,124
440,4,0:54.0,Defensive rebound by C. Landry,,104,124
441,4,0:42.0,C. Landry makes 2-pt jump shot from 18 ft (assist by N. Stauskas),,106,124
442,4,0:37.0,,L. Barbosa makes 2-pt layup from 1 ft,106,126
443,4,0:29.0,C. Landry makes 2-pt layup from 1 ft (assist by N. Stauskas),,108,126
444,4,0:09.0,,B. Rush makes 2-pt layup at rim,108,128
445,4,0:03.0,N. Stauskas misses 3-pt jump shot from 32 ft,,108,128
446,4,0:02.0,,Defensive rebound by L. Barbosa,108,128
