,QUARTER,TIME_REMAINING,CHICAGO_ACTION,BOSTON_ACTION,CHICAGO_SCORE,BOSTON_SCORE
391,4,8:49.0,,J. Sullinger makes 2-pt jump shot from 7 ft (assist by J. Green),92,93
392,4,8:30.0,A. Brooks misses 2-pt jump shot from 6 ft,,92,93
393,4,8:29.0,Offensive rebound by J. Noah,,92,93
394,4,8:28.0,Shooting foul by K. Olynyk (drawn by J. Noah),,92,93
395,4,8:28.0,Official timeout,,92,93
396,4,8:28.0,,B. Bass enters the game for J. Sullinger,92,93
397,4,8:28.0,J. Noah makes free throw 1 of 2,,93,93
398,4,8:28.0,J. Noah makes free throw 2 of 2,,94,93
399,4,8:10.0,,K. Olynyk misses 2-pt jump shot from 4 ft (block by J. Noah),94,93
400,4,8:09.0,Defensive rebound by N. Mirotić,,94,93
401,4,7:54.0,A. Brooks makes 2-pt jump shot from 14 ft (assist by J. Noah),,96,93
402,4,7:43.0,,Personal foul by N. Mirotić (drawn by K. Olynyk),96,93
403,4,7:43.0,,R. Rondo enters the game for P. Pressey,96,93
404,4,7:43.0,,Offensive foul by K. Olynyk (drawn by N. Mirotić),96,93
405,4,7:43.0,,Turnover by K. Olynyk (offensive foul),96,93
406,4,7:32.0,Turnover by J. Noah (bad pass),,96,93
407,4,7:15.0,,B. Bass makes 2-pt jump shot from 16 ft (assist by R. Rondo),96,95
408,4,7:02.0,A. Brooks misses 2-pt jump shot from 7 ft,,96,95
409,4,7:02.0,,Defensive rebound by Team,96,95
410,4,7:02.0,Loose ball foul by J. Noah (drawn by J. Green),,96,95
411,4,7:02.0,D. Rose enters the game for A. Brooks,,96,95
412,4,6:54.0,,Turnover by R. Rondo (bad pass; steal by N. Mirotić),96,95
413,4,6:43.0,J. Noah misses 2-pt dunk at rim,,96,95
414,4,6:41.0,Offensive rebound by K. Hinrich,,96,95
415,4,6:41.0,Personal foul by M. Thornton (drawn by K. Hinrich),,96,95
416,4,6:35.0,D. Rose makes 2-pt jump shot from 11 ft,,98,95
417,4,6:19.0,,R. Rondo makes 2-pt jump shot from 7 ft,98,97
418,4,6:04.0,D. Rose misses 2-pt jump shot from 10 ft,,98,97
419,4,6:03.0,Offensive rebound by N. Mirotić,,98,97
420,4,5:53.0,Turnover by J. Noah (3 sec),,98,97
421,4,5:53.0,,Boston full timeout,98,97
422,4,5:53.0,,A. Bradley enters the game for K. Olynyk,98,97
423,4,5:53.0,,J. Sullinger enters the game for M. Thornton,98,97
424,4,5:32.0,,R. Rondo misses 2-pt jump shot from 8 ft,98,97
425,4,5:31.0,Defensive rebound by J. Noah,,98,97
426,4,5:16.0,J. Butler misses 2-pt jump shot from 18 ft,,98,97
427,4,5:16.0,,Defensive rebound by Team,98,97
428,4,5:05.0,,R. Rondo misses 2-pt layup at rim (block by K. Hinrich),98,97
429,4,5:05.0,Defensive rebound by Team,,98,97
430,4,4:48.0,J. Butler misses 3-pt jump shot from 25 ft,,98,97
431,4,4:46.0,Offensive rebound by J. Butler,,98,97
432,4,4:41.0,D. Rose misses 2-pt jump shot from 5 ft,,98,97
433,4,4:40.0,Offensive rebound by J. Noah,,98,97
434,4,4:39.0,J. Noah misses 2-pt layup at rim,,98,97
435,4,4:38.0,,Defensive rebound by B. Bass,98,97
436,4,4:23.0,,R. Rondo misses 2-pt jump shot from 9 ft,98,97
437,4,4:21.0,Defensive rebound by J. Noah,,98,97
438,4,4:10.0,J. Butler misses 2-pt jump shot from 16 ft,,98,97
439,4,4:09.0,,Defensive rebound by R. Rondo,98,97
440,4,4:00.0,,A. Bradley misses 3-pt jump shot from 24 ft,98,97
441,4,3:59.0,,Offensive rebound by R. Rondo,98,97
442,4,3:58.0,P. Gasol enters the game for J. Noah,,98,97
443,4,3:53.0,,A. Bradley misses 2-pt jump shot from 21 ft,98,97
444,4,3:52.0,Defensive rebound by P. Gasol,,98,97
445,4,3:38.0,J. Butler makes 2-pt jump shot from 10 ft (assist by D. Rose),,100,97
446,4,3:26.0,,Personal foul by J. Butler (drawn by J. Green),100,97
447,4,3:21.0,,R. Rondo misses 2-pt layup at rim (block by N. Mirotić),100,97
448,4,3:20.0,,Offensive rebound by Team,100,97
449,4,3:07.0,,R. Rondo misses 2-pt jump shot from 17 ft,100,97
450,4,3:06.0,,Offensive rebound by J. Green,100,97
451,4,3:03.0,,J. Sullinger makes 2-pt layup from 2 ft (assist by J. Green),100,99
452,4,3:03.0,,Shooting foul by K. Hinrich (drawn by J. Sullinger),100,99
453,4,3:03.0,J. Noah enters the game for N. Mirotić,,100,99
454,4,3:03.0,,J. Sullinger makes free throw 1 of 1,100,100
455,4,2:45.0,D. Rose misses 3-pt jump shot from 25 ft,,100,100
456,4,2:43.0,,Defensive rebound by A. Bradley,100,100
457,4,2:41.0,Chicago full timeout,,100,100
458,4,2:29.0,,J. Green makes 2-pt layup at rim (assist by A. Bradley),100,102
459,4,2:09.0,D. Rose misses 3-pt jump shot from 25 ft,,100,102
460,4,2:08.0,,Defensive rebound by J. Green,100,102
461,4,1:54.0,,J. Green misses 3-pt jump shot from 24 ft,100,102
462,4,1:53.0,Defensive rebound by Team,,100,102
463,4,1:40.0,Turnover by P. Gasol (bad pass; steal by R. Rondo),,100,102
464,4,1:28.0,Offensive charge foul by J. Sullinger (drawn by K. Hinrich),,100,102
465,4,1:28.0,,Turnover by J. Sullinger (offensive foul),100,102
466,4,1:20.0,Shooting foul by J. Green (drawn by J. Butler),,100,102
467,4,1:20.0,J. Butler makes free throw 1 of 2,,101,102
468,4,1:20.0,J. Butler makes free throw 2 of 2,,102,102
469,4,1:05.0,,R. Rondo misses 2-pt jump shot from 18 ft (block by J. Noah),102,102
470,4,1:04.0,,Offensive rebound by Team,102,102
471,4,1:04.0,Loose ball foul by D. Rose (drawn by R. Rondo),,102,102
472,4,1:04.0,,R. Rondo misses free throw 1 of 2,102,102
473,4,1:04.0,,Offensive rebound by Team,102,102
474,4,1:04.0,,R. Rondo misses free throw 2 of 2,102,102
475,4,1:02.0,,Offensive rebound by Team,102,102
476,4,1:02.0,,E. Turner enters the game for B. Bass,102,102
477,4,0:53.0,,J. Sullinger misses 3-pt jump shot from 25 ft,102,102
478,4,0:50.0,Defensive rebound by Team,,102,102
479,4,0:50.0,,Loose ball foul by R. Rondo (drawn by J. Butler),102,102
480,4,0:50.0,J. Butler makes free throw 1 of 2,,103,102
481,4,0:50.0,J. Butler makes free throw 2 of 2,,104,102
482,4,0:50.0,,Boston full timeout,104,102
483,4,0:45.0,,E. Turner misses 2-pt layup from 2 ft (block by J. Noah),104,102
484,4,0:44.0,Defensive rebound by K. Hinrich,,104,102
485,4,0:24.0,J. Noah makes 2-pt jump shot from 20 ft (assist by D. Rose),,106,102
486,4,0:24.0,,Boston full timeout,106,102
487,4,0:21.0,,Shooting foul by P. Gasol (drawn by J. Sullinger),106,102
488,4,0:21.0,,J. Sullinger misses free throw 1 of 2,106,102
489,4,0:21.0,,Offensive rebound by Team,106,102
490,4,0:21.0,,P. Pressey enters the game for E. Turner,106,102
491,4,0:21.0,,J. Sullinger misses free throw 2 of 2,106,102
492,4,0:19.0,Defensive rebound by P. Gasol,,106,102
493,4,0:19.0,Personal take foul by J. Green (drawn by P. Gasol),,106,102
494,4,0:19.0,,E. Turner enters the game for J. Green,106,102
495,4,0:19.0,,M. Thornton enters the game for P. Pressey,106,102
496,4,0:19.0,P. Gasol makes free throw 1 of 2,,107,102
497,4,0:19.0,P. Gasol makes free throw 2 of 2,,108,102
498,4,0:12.0,,A. Bradley misses 3-pt jump shot from 24 ft,108,102
499,4,0:11.0,Defensive rebound by J. Noah,,108,102
500,4,0:11.0,Personal take foul by J. Sullinger (drawn by J. Noah),,108,102
501,4,0:11.0,J. Noah makes free throw 1 of 2,,109,102
502,4,0:11.0,J. Noah misses free throw 2 of 2,,109,102
503,4,0:10.0,,Defensive rebound by J. Sullinger,109,102
504,4,0:00.0,,R. Rondo misses 3-pt jump shot from 27 ft,109,102
505,4,0:00.0,,Offensive rebound by Team,109,102
