,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,PHILADELPHIA_ACTION,BROOKLYN_SCORE,PHILADELPHIA_SCORE
393,4,7:22.0,D. Williams enters the game for A. Anderson,,79,73
394,4,7:22.0,M. Brown enters the game for B. Bogdanović,,79,73
395,4,7:22.0,T. Young enters the game for C. Jefferson,,79,73
396,4,7:22.0,,I. Canaan enters the game for I. Smith,79,73
397,4,7:22.0,,J. Grant enters the game for H. Sims,79,73
398,4,7:11.0,Turnover by D. Williams (lost ball; steal by N. Noel),,79,73
399,4,6:55.0,,Turnover by N. Noel (lost ball; steal by M. Plumlee),79,73
400,4,6:42.0,T. Young misses 2-pt jump shot from 6 ft,,79,73
401,4,6:40.0,Offensive rebound by M. Brown,,79,73
402,4,6:39.0,Personal foul by N. Noel (drawn by M. Brown),,79,73
403,4,6:24.0,T. Young makes 2-pt layup from 2 ft (assist by M. Brown),,81,73
404,4,6:07.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by N. Noel),81,76
405,4,5:58.0,Personal foul by R. Covington (drawn by J. Johnson),,81,76
406,4,5:58.0,,I. Smith enters the game for R. Covington,81,76
407,4,5:58.0,J. Johnson makes free throw 1 of 2,,82,76
408,4,5:58.0,J. Johnson makes free throw 2 of 2,,83,76
409,4,5:41.0,,H. Thompson makes 2-pt layup from 1 ft (assist by N. Noel),83,78
410,4,5:27.0,M. Plumlee misses 2-pt layup from 2 ft,,83,78
411,4,5:26.0,,Defensive rebound by N. Noel,83,78
412,4,5:18.0,,I. Canaan misses 3-pt jump shot from 25 ft,83,78
413,4,5:16.0,Defensive rebound by M. Brown,,83,78
414,4,4:58.0,D. Williams makes 2-pt jump shot from 13 ft,,85,78
415,4,4:57.0,,Philadelphia full timeout,85,78
416,4,4:47.0,,N. Noel makes 2-pt layup from 2 ft (assist by I. Smith),85,80
417,4,4:47.0,,Shooting foul by M. Plumlee (drawn by N. Noel),85,80
418,4,4:47.0,B. Lopez enters the game for M. Plumlee,,85,80
419,4,4:47.0,,N. Noel makes free throw 1 of 1,85,81
420,4,4:30.0,T. Young misses 2-pt jump shot from 8 ft (block by J. Grant),,85,81
421,4,4:29.0,,Defensive rebound by J. Grant,85,81
422,4,4:26.0,,Shooting foul by D. Williams (drawn by N. Noel),85,81
423,4,4:26.0,,N. Noel makes free throw 1 of 2,85,82
424,4,4:26.0,J. Jack enters the game for M. Brown,,85,82
425,4,4:26.0,,N. Noel makes free throw 2 of 2,85,83
426,4,4:11.0,J. Johnson makes 2-pt jump shot from 6 ft,,87,83
427,4,3:56.0,,J. Grant misses 2-pt jump shot from 7 ft (block by T. Young),87,83
428,4,3:56.0,Defensive rebound by Team,,87,83
429,4,3:47.0,Offensive foul by B. Lopez (drawn by I. Canaan),,87,83
430,4,3:47.0,Turnover by B. Lopez (offensive foul),,87,83
431,4,3:36.0,,N. Noel makes 2-pt dunk at rim (assist by I. Smith),87,85
432,4,3:12.0,J. Johnson misses 2-pt jump shot from 17 ft,,87,85
433,4,3:10.0,,Defensive rebound by I. Canaan,87,85
434,4,2:57.0,,H. Thompson misses 3-pt jump shot from 24 ft,87,85
435,4,2:56.0,Defensive rebound by T. Young,,87,85
436,4,2:56.0,Brooklyn full timeout,,87,85
437,4,2:46.0,D. Williams makes 2-pt jump shot from 18 ft (assist by J. Jack),,89,85
438,4,2:34.0,,Offensive foul by N. Noel (drawn by D. Williams),89,85
439,4,2:34.0,,Turnover by N. Noel (offensive foul),89,85
440,4,2:22.0,B. Lopez misses 2-pt jump shot from 3 ft,,89,85
441,4,2:20.0,Offensive rebound by B. Lopez,,89,85
442,4,2:20.0,Personal foul by J. Grant (drawn by B. Lopez),,89,85
443,4,2:20.0,B. Lopez makes free throw 1 of 2,,90,85
444,4,2:20.0,B. Lopez makes free throw 2 of 2,,91,85
445,4,2:04.0,,Shooting foul by B. Lopez (drawn by J. Grant),91,85
446,4,2:04.0,,J. Grant misses free throw 1 of 2,91,85
447,4,2:04.0,,Offensive rebound by Team,91,85
448,4,2:04.0,,J. Grant misses free throw 2 of 2,91,85
449,4,2:02.0,Defensive rebound by T. Young,,91,85
450,4,1:43.0,J. Jack misses 2-pt jump shot from 16 ft,,91,85
451,4,1:42.0,Offensive rebound by B. Lopez,,91,85
452,4,1:19.0,T. Young makes 2-pt hook shot from 7 ft,,93,85
453,4,1:19.0,,Philadelphia full timeout,93,85
454,4,1:19.0,,R. Covington enters the game for I. Smith,93,85
455,4,1:08.0,,H. Thompson misses 2-pt jump shot from 17 ft,93,85
456,4,1:06.0,,Offensive rebound by R. Covington,93,85
457,4,1:04.0,,R. Covington misses 2-pt jump shot from 19 ft,93,85
458,4,1:02.0,,Offensive rebound by I. Canaan,93,85
459,4,0:59.0,,I. Canaan makes 2-pt layup from 2 ft,93,87
460,4,0:41.0,Offensive foul by B. Lopez (drawn by I. Canaan),,93,87
461,4,0:41.0,Turnover by B. Lopez (offensive foul),,93,87
462,4,0:30.0,,J. Grant misses 3-pt jump shot from 26 ft,93,87
463,4,0:28.0,Defensive rebound by Team,,93,87
464,4,0:28.0,,Loose ball foul by N. Noel (drawn by B. Lopez),93,87
465,4,0:28.0,,H. Sims enters the game for N. Noel,93,87
466,4,0:28.0,B. Lopez misses free throw 1 of 2,,93,87
467,4,0:28.0,Offensive rebound by Team,,93,87
468,4,0:28.0,B. Lopez makes free throw 2 of 2,,94,87
469,4,0:17.0,,I. Canaan misses 3-pt jump shot from 25 ft,94,87
470,4,0:15.0,Defensive rebound by Team,,94,87
471,4,0:15.0,Brooklyn full timeout,,94,87
472,4,0:15.0,,J. Sampson enters the game for H. Sims,94,87
