,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,LA LAKERS_ACTION,WASHINGTON_SCORE,LA LAKERS_SCORE
391,4,3:30.0,,W. Johnson misses free throw 2 of 2,90,88
392,4,3:29.0,Defensive rebound by K. Humphries,,90,88
393,4,3:10.0,N. Hilário makes 2-pt layup from 1 ft,,92,88
394,4,3:10.0,Shooting foul by R. Sacre (drawn by N. Hilário),,92,88
395,4,3:10.0,N. Hilário makes free throw 1 of 1,,93,88
396,4,2:44.0,,J. Clarkson misses 2-pt jump shot from 16 ft,93,88
397,4,2:41.0,Defensive rebound by J. Wall,,93,88
398,4,2:27.0,Turnover by N. Hilário (bad pass; steal by W. Ellington),,93,88
399,4,2:21.0,,W. Ellington makes 2-pt layup from 2 ft,93,90
400,4,1:59.0,N. Hilário misses 2-pt jump shot from 19 ft,,93,90
401,4,1:58.0,Offensive rebound by O. Porter,,93,90
402,4,1:56.0,O. Porter makes 2-pt layup from 1 ft,,95,90
403,4,1:56.0,,LA Lakers full timeout,95,90
404,4,1:38.0,,J. Clarkson misses 3-pt jump shot from 24 ft,95,90
405,4,1:36.0,Defensive rebound by N. Hilário,,95,90
406,4,1:17.0,B. Beal misses 3-pt jump shot from 24 ft,,95,90
407,4,1:15.0,,Defensive rebound by J. Hill,95,90
408,4,1:02.0,,W. Ellington misses 2-pt jump shot from 20 ft,95,90
409,4,1:01.0,Defensive rebound by N. Hilário,,95,90
410,4,0:43.0,B. Beal makes 2-pt jump shot from 15 ft,,97,90
411,4,0:43.0,,LA Lakers full timeout,97,90
412,4,0:37.0,,J. Hill misses 3-pt jump shot from 23 ft,97,90
413,4,0:35.0,,Offensive rebound by W. Johnson,97,90
414,4,0:33.0,,W. Johnson misses 2-pt jump shot from 17 ft,97,90
415,4,0:30.0,Defensive rebound by K. Humphries,,97,90
416,4,0:18.0,Personal take foul by W. Ellington (drawn by B. Beal),,97,90
417,4,0:10.0,Personal take foul by J. Clarkson (drawn by J. Wall),,97,90
418,4,0:10.0,J. Wall makes free throw 1 of 2,,98,90
419,4,0:10.0,J. Wall misses free throw 2 of 2,,98,90
420,4,0:09.0,,Defensive rebound by J. Hill,98,90
421,4,0:03.0,,W. Ellington makes 2-pt layup at rim,98,92
