,QUARTER,TIME_REMAINING,ATLANTA_ACTION,BOSTON_ACTION,ATLANTA_SCORE,BOSTON_SCORE
394,4,6:27.0,,Shooting foul by P. Millsap (drawn by E. Turner),79,69
395,4,6:27.0,,E. Turner makes free throw 1 of 2,79,70
396,4,6:27.0,,J. Sullinger enters the game for T. Zeller,79,70
397,4,6:27.0,,E. Turner makes free throw 2 of 2,79,71
398,4,6:04.0,D. Carroll misses 3-pt jump shot from 23 ft,,79,71
399,4,6:04.0,,Defensive rebound by Team,79,71
400,4,5:52.0,,J. Sullinger makes 2-pt jump shot from 18 ft (assist by E. Turner),79,73
401,4,5:51.0,Atlanta full timeout,,79,73
402,4,5:51.0,K. Korver enters the game for D. Schröder,,79,73
403,4,5:35.0,P. Millsap makes 2-pt jump shot from 7 ft,,81,73
404,4,5:35.0,Shooting foul by J. Sullinger (drawn by P. Millsap),,81,73
405,4,5:35.0,P. Millsap makes free throw 1 of 1,,82,73
406,4,5:26.0,,E. Turner makes 2-pt layup from 1 ft,82,75
407,4,5:09.0,Turnover by K. Korver (bad pass; steal by J. Young),,82,75
408,4,5:02.0,,Personal foul by J. Teague (drawn by E. Turner),82,75
409,4,5:02.0,,A. Bradley enters the game for J. Young,82,75
410,4,5:02.0,A. Horford enters the game for M. Scott,,82,75
411,4,4:56.0,,E. Turner misses 2-pt jump shot from 19 ft,82,75
412,4,4:56.0,Defensive rebound by P. Millsap,,82,75
413,4,4:43.0,J. Teague misses 2-pt jump shot from 3 ft,,82,75
414,4,4:43.0,,Defensive rebound by T. Prince,82,75
415,4,4:26.0,,Turnover by M. Thornton (bad pass; steal by D. Carroll),82,75
416,4,4:24.0,Personal foul by M. Thornton (drawn by D. Carroll),,82,75
417,4,4:12.0,A. Horford makes 2-pt jump shot from 17 ft (assist by J. Teague),,84,75
418,4,3:55.0,,Personal block foul by P. Millsap (drawn by T. Prince),84,75
419,4,3:55.0,,T. Prince makes free throw 1 of 2,84,76
420,4,3:55.0,,M. Smart enters the game for M. Thornton,84,76
421,4,3:55.0,,T. Prince makes free throw 2 of 2,84,77
422,4,3:28.0,J. Teague misses 3-pt jump shot from 26 ft,,84,77
423,4,3:28.0,,Defensive rebound by E. Turner,84,77
424,4,3:22.0,,M. Smart makes 2-pt layup at rim (assist by E. Turner),84,79
425,4,3:00.0,P. Millsap misses 2-pt jump shot from 5 ft,,84,79
426,4,2:59.0,,Defensive rebound by J. Sullinger,84,79
427,4,2:51.0,,E. Turner misses 2-pt layup from 1 ft (block by A. Horford),84,79
428,4,2:50.0,Defensive rebound by P. Millsap,,84,79
429,4,2:39.0,Turnover by A. Horford (bad pass),,84,79
430,4,2:39.0,,Boston full timeout,84,79
431,4,2:18.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by E. Turner),84,82
432,4,2:02.0,Shooting foul by M. Smart (drawn by K. Korver),,84,82
433,4,2:02.0,K. Korver misses free throw 1 of 2,,84,82
434,4,2:02.0,Offensive rebound by Team,,84,82
435,4,2:02.0,K. Korver makes free throw 2 of 2,,85,82
436,4,1:52.0,,A. Bradley misses 2-pt jump shot from 22 ft,85,82
437,4,1:52.0,Defensive rebound by Team,,85,82
438,4,1:52.0,,Loose ball foul by T. Prince (drawn by P. Millsap),85,82
439,4,1:52.0,P. Millsap makes free throw 1 of 2,,86,82
440,4,1:52.0,P. Millsap misses free throw 2 of 2,,86,82
441,4,1:52.0,,Defensive rebound by E. Turner,86,82
442,4,1:39.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by J. Sullinger),86,85
443,4,1:24.0,A. Horford makes 2-pt jump shot from 19 ft (assist by J. Teague),,88,85
444,4,1:13.0,,J. Sullinger makes 2-pt layup from 1 ft (assist by E. Turner),88,87
445,4,0:54.0,D. Carroll misses 3-pt jump shot from 23 ft,,88,87
446,4,0:51.0,,Defensive rebound by J. Sullinger,88,87
447,4,0:38.0,,Boston full timeout,88,87
448,4,0:36.0,,J. Sullinger misses 2-pt layup from 1 ft,88,87
449,4,0:35.0,Defensive rebound by D. Carroll,,88,87
450,4,0:15.0,J. Teague misses 2-pt jump shot from 10 ft,,88,87
451,4,0:14.0,,Defensive rebound by T. Prince,88,87
452,4,0:06.0,,Boston full timeout,88,87
453,4,0:06.0,,M. Thornton enters the game for M. Smart,88,87
454,4,0:06.0,K. Bazemore enters the game for K. Korver,,88,87
455,4,0:00.0,,E. Turner makes 2-pt jump shot from 7 ft,88,89
456,4,0:00.0,Atlanta full timeout,,88,89
457,4,0:00.0,,B. Bass enters the game for J. Sullinger,88,89
458,4,0:00.0,,T. Zeller enters the game for A. Bradley,88,89
459,4,0:00.0,,J. Crowder enters the game for M. Thornton,88,89
460,4,0:00.0,M. Scott enters the game for D. Carroll,,88,89
461,4,0:00.0,P. Antić enters the game for J. Teague,,88,89
462,4,0:00.0,K. Korver enters the game for K. Bazemore,,88,89
