,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MIAMI_ACTION,SAN ANTONIO_SCORE,MIAMI_SCORE
386,4,3:32.0,T. Splitter enters the game for M. Ginóbili,,85,75
387,4,3:32.0,T. Parker enters the game for A. Baynes,,85,75
388,4,3:32.0,B. Diaw enters the game for M. Belinelli,,85,75
389,4,3:06.0,T. Parker makes 2-pt jump shot from 7 ft,,87,75
390,4,2:54.0,,D. Wade misses 2-pt layup from 2 ft,87,75
391,4,2:53.0,,Offensive rebound by C. Andersen,87,75
392,4,2:50.0,,Turnover by C. Andersen (lost ball; steal by K. Leonard),87,75
393,4,2:29.0,T. Splitter misses 2-pt layup from 2 ft,,87,75
394,4,2:28.0,Offensive rebound by C. Joseph,,87,75
395,4,2:27.0,C. Joseph misses 2-pt tip-in at rim,,87,75
396,4,2:26.0,Offensive rebound by C. Joseph,,87,75
397,4,2:25.0,T. Splitter makes 2-pt layup at rim (assist by C. Joseph),,89,75
398,4,2:06.0,,T. Johnson misses 2-pt jump shot from 16 ft,89,75
399,4,2:05.0,Defensive rebound by B. Diaw,,89,75
400,4,2:00.0,San Antonio full timeout,,89,75
401,4,2:00.0,A. Baynes enters the game for T. Splitter,,89,75
402,4,2:00.0,D. Green enters the game for T. Parker,,89,75
403,4,1:48.0,K. Leonard makes 2-pt hook shot from 7 ft,,91,75
404,4,1:32.0,,G. Dragić makes 2-pt jump shot from 13 ft,91,77
405,4,1:14.0,B. Diaw misses 2-pt hook shot from 4 ft,,91,77
406,4,1:13.0,Offensive rebound by Team,,91,77
407,4,1:12.0,San Antonio full timeout,,91,77
408,4,1:12.0,R. Williams enters the game for K. Leonard,,91,77
409,4,1:12.0,M. Bonner enters the game for D. Green,,91,77
410,4,1:12.0,P. Mills enters the game for B. Diaw,,91,77
411,4,1:12.0,,M. Chalmers enters the game for C. Andersen,91,77
412,4,1:12.0,,M. Beasley enters the game for D. Wade,91,77
413,4,1:02.0,,Z. Dragić enters the game for G. Dragić,91,77
414,4,0:58.0,R. Williams makes 3-pt jump shot from 24 ft (assist by M. Bonner),,94,77
415,4,0:43.0,,M. Beasley makes 2-pt layup from 2 ft,94,79
416,4,0:41.0,Personal foul by T. Johnson (drawn by C. Joseph),,94,79
417,4,0:41.0,C. Joseph misses free throw 1 of 2,,94,79
418,4,0:41.0,Offensive rebound by Team,,94,79
419,4,0:41.0,C. Joseph makes free throw 2 of 2,,95,79
420,4,0:20.0,,J. Ennis makes 2-pt layup from 1 ft,95,81
