,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
392,4,2:51.0,E. Turner misses 2-pt jump shot from 14 ft,,77,90
393,4,2:50.0,Offensive rebound by T. Zeller,,77,90
394,4,2:49.0,T. Zeller makes 2-pt layup at rim,,79,90
395,4,2:23.0,,L. Deng makes 2-pt layup from 1 ft (assist by C. Andersen),79,92
396,4,2:16.0,Boston full timeout,,79,92
397,4,2:16.0,K. Olynyk enters the game for M. Smart,,79,92
398,4,2:10.0,J. Green makes 2-pt layup at rim,,81,92
399,4,1:48.0,,Turnover by J. Ennis (lost ball),81,92
400,4,1:43.0,Turnover by T. Zeller (lost ball; steal by M. Chalmers),,81,92
401,4,1:39.0,,C. Andersen makes 2-pt dunk at rim,81,94
402,4,1:33.0,J. Green makes 3-pt jump shot from 24 ft,,84,94
403,4,1:13.0,,Shooting foul by K. Olynyk (drawn by J. Ennis),84,94
404,4,1:13.0,,J. Ennis makes free throw 1 of 2,84,95
405,4,1:13.0,,J. Ennis makes free throw 2 of 2,84,96
406,4,1:13.0,Boston full timeout,,84,96
407,4,1:13.0,J. Nelson enters the game for T. Zeller,,84,96
408,4,1:01.0,J. Nelson misses 3-pt jump shot from 24 ft,,84,96
409,4,1:01.0,,Defensive rebound by L. Deng,84,96
410,4,0:42.0,,N. Cole makes 2-pt jump shot from 11 ft,84,98
411,4,0:35.0,K. Olynyk misses 3-pt jump shot from 24 ft,,84,98
412,4,0:34.0,,Defensive rebound by N. Cole,84,98
413,4,0:13.0,,M. Chalmers makes 2-pt jump shot from 9 ft,84,100
