,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,OKLAHOMA CITY_ACTION,MILWAUKEE_SCORE,OKLAHOMA CITY_SCORE
383,4,9:38.0,J. Dudley misses 3-pt jump shot from 24 ft,,82,91
384,4,9:37.0,,Defensive rebound by K. Durant,82,91
385,4,9:28.0,,K. Durant makes 2-pt dunk at rim,82,93
386,4,9:15.0,J. Bayless makes 2-pt jump shot from 9 ft,,84,93
387,4,8:53.0,,R. Jackson makes 2-pt layup from 2 ft,84,95
388,4,8:40.0,J. Dudley makes 2-pt jump shot from 20 ft (assist by J. Bayless),,86,95
389,4,8:21.0,,R. Jackson misses 3-pt jump shot from 25 ft,86,95
390,4,8:20.0,Defensive rebound by K. Middleton,,86,95
391,4,8:10.0,K. Middleton misses 3-pt jump shot from 24 ft,,86,95
392,4,8:09.0,Offensive rebound by K. Middleton,,86,95
393,4,8:07.0,,Offensive charge foul by K. Middleton (drawn by R. Jackson),86,95
394,4,8:07.0,Turnover by K. Middleton (offensive foul),,86,95
395,4,8:07.0,Official timeout,,86,95
396,4,8:07.0,,R. Westbrook enters the game for J. Lamb,86,95
397,4,8:07.0,L. Sanders enters the game for Z. Pachulia,,86,95
398,4,7:52.0,,R. Jackson misses 3-pt jump shot from 22 ft,86,95
399,4,7:52.0,Defensive rebound by K. Middleton,,86,95
400,4,7:42.0,Turnover by J. Bayless (lost ball),,86,95
401,4,7:23.0,,A. Morrow makes 2-pt jump shot from 12 ft (assist by R. Westbrook),86,97
402,4,6:58.0,K. Middleton misses 3-pt jump shot from 24 ft,,86,97
403,4,6:57.0,,Defensive rebound by K. Perkins,86,97
404,4,6:52.0,,Shooting foul by L. Sanders (drawn by R. Westbrook),86,97
405,4,6:52.0,,R. Westbrook makes free throw 1 of 2,86,98
406,4,6:52.0,,S. Ibaka enters the game for K. Perkins,86,98
407,4,6:52.0,,R. Westbrook makes free throw 2 of 2,86,99
408,4,6:33.0,J. Bayless misses 3-pt jump shot from 23 ft,,86,99
409,4,6:32.0,,Defensive rebound by R. Jackson,86,99
410,4,6:25.0,,A. Morrow misses 3-pt jump shot from 22 ft,86,99
411,4,6:24.0,Defensive rebound by J. Dudley,,86,99
412,4,6:17.0,Shooting foul by R. Westbrook (drawn by L. Sanders),,86,99
413,4,6:17.0,L. Sanders makes free throw 1 of 2,,87,99
414,4,6:17.0,J. Parker enters the game for J. Dudley,,87,99
415,4,6:17.0,G. Antetokounmpo enters the game for K. Middleton,,87,99
416,4,6:17.0,B. Knight enters the game for J. Bayless,,87,99
417,4,6:17.0,L. Sanders makes free throw 2 of 2,,88,99
418,4,6:07.0,,Personal foul by B. Knight (drawn by R. Westbrook),88,99
419,4,5:59.0,,K. Durant makes 2-pt jump shot from 14 ft,88,101
420,4,5:47.0,L. Sanders misses 2-pt layup from 1 ft (block by S. Ibaka),,88,101
421,4,5:46.0,,Defensive rebound by K. Durant,88,101
422,4,5:41.0,,S. Ibaka makes 2-pt dunk at rim (assist by K. Durant),88,103
423,4,5:40.0,Milwaukee full timeout,,88,103
424,4,5:40.0,J. Dudley enters the game for L. Sanders,,88,103
425,4,5:40.0,O. Mayo enters the game for K. Marshall,,88,103
426,4,5:21.0,B. Knight misses 3-pt jump shot from 26 ft,,88,103
427,4,5:21.0,,Defensive rebound by R. Jackson,88,103
428,4,5:07.0,,Shooting foul by O. Mayo (drawn by R. Westbrook),88,103
429,4,5:07.0,,R. Westbrook misses free throw 1 of 2,88,103
430,4,5:07.0,,Offensive rebound by Team,88,103
431,4,5:07.0,,R. Westbrook makes free throw 2 of 2,88,104
432,4,4:56.0,O. Mayo misses 2-pt jump shot from 3 ft,,88,104
433,4,4:55.0,Offensive rebound by Team,,88,104
434,4,4:55.0,Personal foul by A. Morrow (drawn by J. Dudley),,88,104
435,4,4:50.0,O. Mayo makes 2-pt jump shot from 5 ft (assist by J. Dudley),,90,104
436,4,4:28.0,,Shooting foul by G. Antetokounmpo (drawn by K. Durant),90,104
437,4,4:28.0,,K. Durant makes free throw 1 of 2,90,105
438,4,4:28.0,,K. Durant makes free throw 2 of 2,90,106
439,4,4:21.0,Personal foul by A. Morrow (drawn by J. Dudley),,90,106
440,4,4:21.0,,A. Roberson enters the game for A. Morrow,90,106
441,4,4:05.0,Turnover by G. Antetokounmpo (bad pass; steal by R. Westbrook),,90,106
442,4,3:59.0,,R. Jackson makes 3-pt jump shot from 24 ft (assist by K. Durant),90,109
443,4,3:42.0,G. Antetokounmpo misses 2-pt jump shot from 3 ft (block by S. Ibaka),,90,109
444,4,3:40.0,,Defensive rebound by K. Durant,90,109
445,4,3:36.0,Offensive charge foul by R. Westbrook (drawn by J. Dudley),,90,109
446,4,3:36.0,,Turnover by R. Westbrook (offensive foul),90,109
447,4,3:36.0,,L. Thomas enters the game for K. Durant,90,109
448,4,3:36.0,,P. Jones enters the game for S. Ibaka,90,109
449,4,3:36.0,,I. Smith enters the game for R. Westbrook,90,109
450,4,3:27.0,B. Knight misses 2-pt jump shot from 5 ft,,90,109
451,4,3:26.0,Offensive rebound by J. Dudley,,90,109
452,4,3:25.0,J. Dudley makes 2-pt layup from 1 ft,,92,109
453,4,3:08.0,,Turnover by P. Jones (bad pass; steal by J. Dudley),92,109
454,4,3:01.0,Shooting foul by R. Jackson (drawn by G. Antetokounmpo),,92,109
455,4,3:01.0,G. Antetokounmpo makes free throw 1 of 2,,93,109
456,4,3:01.0,G. Antetokounmpo misses free throw 2 of 2,,93,109
457,4,3:00.0,,Defensive rebound by P. Jones,93,109
458,4,2:49.0,,Turnover by P. Jones (lost ball),93,109
459,4,2:49.0,,Oklahoma City full timeout,93,109
460,4,2:38.0,Personal foul by P. Jones (drawn by G. Antetokounmpo),,93,109
461,4,2:38.0,G. Antetokounmpo makes free throw 1 of 2,,94,109
462,4,2:38.0,G. Antetokounmpo misses free throw 2 of 2,,94,109
463,4,2:38.0,Offensive rebound by J. Dudley,,94,109
464,4,2:20.0,Shooting foul by P. Jones (drawn by J. Parker),,94,109
465,4,2:20.0,J. Parker makes free throw 1 of 2,,95,109
466,4,2:20.0,J. Parker misses free throw 2 of 2,,95,109
467,4,2:20.0,,Defensive rebound by A. Roberson,95,109
468,4,1:55.0,,R. Jackson misses 2-pt jump shot from 9 ft,95,109
469,4,1:54.0,Defensive rebound by J. Parker,,95,109
470,4,1:47.0,J. Parker misses 2-pt jump shot from 10 ft (block by A. Roberson),,95,109
471,4,1:45.0,,Defensive rebound by A. Roberson,95,109
472,4,1:31.0,,R. Jackson makes 3-pt jump shot from 25 ft (assist by A. Roberson),95,112
473,4,1:20.0,J. Dudley misses 2-pt jump shot from 21 ft,,95,112
474,4,1:19.0,,Defensive rebound by L. Thomas,95,112
475,4,1:00.0,,A. Roberson misses 3-pt jump shot from 25 ft,95,112
476,4,1:00.0,Defensive rebound by G. Antetokounmpo,,95,112
477,4,0:51.0,O. Mayo misses 3-pt jump shot from 24 ft,,95,112
478,4,0:50.0,,Defensive rebound by I. Smith,95,112
479,4,0:46.0,,Personal take foul by O. Mayo (drawn by I. Smith),95,112
480,4,0:46.0,K. Marshall enters the game for O. Mayo,,95,112
481,4,0:46.0,,I. Smith misses free throw 1 of 2,95,112
482,4,0:46.0,,Offensive rebound by Team,95,112
483,4,0:46.0,,I. Smith misses free throw 2 of 2,95,112
484,4,0:45.0,Defensive rebound by G. Antetokounmpo,,95,112
485,4,0:31.0,G. Antetokounmpo makes 2-pt layup from 1 ft,,97,112
486,4,0:31.0,Shooting foul by L. Thomas (drawn by G. Antetokounmpo),,97,112
487,4,0:31.0,G. Antetokounmpo makes free throw 1 of 1,,98,112
488,4,0:11.0,,I. Smith makes 2-pt jump shot from 3 ft,98,114
489,4,0:00.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by K. Marshall),,101,114
