,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MIAMI_ACTION,BROOKLYN_SCORE,MIAMI_SCORE
385,4,1:53.0,,D. Wade misses 2-pt jump shot from 17 ft,80,83
386,4,1:52.0,Defensive rebound by B. Lopez,,80,83
387,4,1:32.0,J. Johnson misses 2-pt hook shot from 8 ft,,80,83
388,4,1:31.0,,Defensive rebound by C. Andersen,80,83
389,4,1:15.0,,C. Bosh misses 2-pt jump shot from 11 ft,80,83
390,4,1:14.0,Defensive rebound by D. Williams,,80,83
391,4,1:03.0,M. Teletović misses 3-pt jump shot from 24 ft,,80,83
392,4,1:02.0,,Defensive rebound by C. Bosh,80,83
393,4,0:55.0,,Personal foul by J. Johnson (drawn by C. Bosh),80,83
394,4,0:42.0,,D. Wade misses 2-pt jump shot from 6 ft,80,83
395,4,0:41.0,,Offensive rebound by Team,80,83
396,4,0:41.0,Loose ball foul by A. Anderson (drawn by D. Wade),,80,83
397,4,0:41.0,,D. Wade misses free throw 1 of 2,80,83
398,4,0:41.0,,Offensive rebound by Team,80,83
399,4,0:41.0,J. Jack enters the game for D. Williams,,80,83
400,4,0:41.0,,D. Wade makes free throw 2 of 2,80,84
401,4,0:41.0,Brooklyn full timeout,,80,84
402,4,0:32.0,A. Anderson misses 3-pt jump shot from 25 ft,,80,84
403,4,0:30.0,,Defensive rebound by C. Andersen,80,84
404,4,0:22.0,,Personal foul by J. Johnson (drawn by D. Wade),80,84
405,4,0:22.0,,D. Wade makes free throw 1 of 2,80,85
406,4,0:22.0,,D. Wade makes free throw 2 of 2,80,86
407,4,0:15.0,J. Johnson makes 2-pt jump shot from 5 ft,,82,86
408,4,0:10.0,,Turnover by D. Wade (lost ball; steal by A. Anderson),82,86
409,4,0:05.0,J. Jack makes 2-pt jump shot from 8 ft,,84,86
410,4,0:05.0,,Miami full timeout,84,86
411,4,0:05.0,B. Bogdanović enters the game for A. Anderson,,84,86
412,4,0:05.0,,N. Cole enters the game for C. Andersen,84,86
413,4,0:04.0,,Personal foul by B. Bogdanović (drawn by C. Bosh),84,86
414,4,0:04.0,,C. Bosh makes free throw 1 of 2,84,87
415,4,0:04.0,,C. Andersen enters the game for N. Cole,84,87
416,4,0:04.0,K. Garnett enters the game for M. Teletović,,84,87
417,4,0:04.0,,C. Bosh makes free throw 2 of 2,84,88
418,4,0:04.0,Brooklyn full timeout,,84,88
419,4,0:04.0,M. Teletović enters the game for K. Garnett,,84,88
420,4,0:04.0,A. Anderson enters the game for B. Bogdanović,,84,88
421,4,0:02.0,M. Teletović misses 3-pt jump shot from 24 ft,,84,88
422,4,0:00.0,Offensive rebound by Team,,84,88
