,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,ORLANDO_ACTION,MEMPHIS_SCORE,ORLANDO_SCORE
386,4,4:46.0,,E. Payton makes free throw 2 of 2,94,86
387,4,4:29.0,J. Green makes 2-pt jump shot from 11 ft (assist by N. Calathes),,96,86
388,4,4:17.0,,C. Frye makes 3-pt jump shot from 25 ft (assist by E. Payton),96,89
389,4,4:02.0,Personal foul by E. Payton (drawn by T. Allen),,96,89
390,4,3:49.0,T. Allen makes 2-pt jump shot from 9 ft (assist by J. Green),,98,89
391,4,3:37.0,,E. Payton makes 2-pt jump shot from 7 ft,98,91
392,4,3:27.0,Personal foul by E. Payton (drawn by N. Calathes),,98,91
393,4,3:24.0,Turnover by J. Green (traveling),,98,91
394,4,3:06.0,,V. Oladipo misses 3-pt jump shot from 25 ft,98,91
395,4,3:05.0,Defensive rebound by N. Calathes,,98,91
396,4,2:49.0,Z. Randolph misses 2-pt hook shot from 7 ft,,98,91
397,4,2:47.0,,Defensive rebound by C. Frye,98,91
398,4,2:40.0,,C. Frye misses 3-pt jump shot from 24 ft,98,91
399,4,2:39.0,Defensive rebound by M. Gasol,,98,91
400,4,2:31.0,Z. Randolph makes 2-pt hook shot from 5 ft (assist by M. Gasol),,100,91
401,4,2:31.0,,Orlando full timeout,100,91
402,4,2:31.0,B. Udrih enters the game for N. Calathes,,100,91
403,4,2:11.0,,E. Payton makes 2-pt jump shot from 6 ft,100,93
404,4,2:11.0,,Shooting foul by B. Udrih (drawn by E. Payton),100,93
405,4,2:11.0,,E. Payton makes free throw 1 of 1,100,94
406,4,1:48.0,T. Allen misses 2-pt layup from 2 ft,,100,94
407,4,1:47.0,,Defensive rebound by C. Frye,100,94
408,4,1:37.0,,C. Frye misses 2-pt jump shot from 20 ft,100,94
409,4,1:36.0,Defensive rebound by Team,,100,94
410,4,1:35.0,Turnover by J. Green (bad pass),,100,94
411,4,1:35.0,Loose ball foul by M. Gasol (drawn by E. Payton),,100,94
412,4,1:25.0,,E. Payton makes 2-pt layup from 2 ft,100,96
413,4,1:09.0,J. Green makes 2-pt dunk at rim (assist by M. Gasol),,102,96
414,4,0:57.0,,E. Payton misses 3-pt jump shot from 25 ft,102,96
415,4,0:56.0,Defensive rebound by T. Allen,,102,96
416,4,0:43.0,J. Green makes 2-pt dunk at rim (assist by Z. Randolph),,104,96
417,4,0:43.0,,Orlando full timeout,104,96
418,4,0:43.0,C. Lee enters the game for Z. Randolph,,104,96
419,4,0:31.0,,Shooting foul by B. Udrih (drawn by D. Marble),104,96
420,4,0:31.0,,D. Marble misses free throw 1 of 2,104,96
421,4,0:31.0,,Offensive rebound by Team,104,96
422,4,0:31.0,Z. Randolph enters the game for T. Allen,,104,96
423,4,0:31.0,,D. Marble misses free throw 2 of 2,104,96
424,4,0:31.0,Defensive rebound by Z. Randolph,,104,96
425,4,0:28.0,Personal take foul by C. Frye (drawn by B. Udrih),,104,96
426,4,0:28.0,B. Udrih makes free throw 1 of 2,,105,96
427,4,0:28.0,B. Udrih makes free throw 2 of 2,,106,96
428,4,0:18.0,,Turnover by E. Payton (bad pass; steal by M. Gasol),106,96
