,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,GOLDEN STATE_ACTION,MINNESOTA_SCORE,GOLDEN STATE_SCORE
382,4,5:39.0,,D. Green misses 3-pt jump shot from 27 ft,86,92
383,4,5:38.0,Defensive rebound by Team,,86,92
384,4,5:38.0,Minnesota full timeout,,86,92
385,4,5:25.0,Turnover by A. Wiggins (lost ball; steal by D. Green),,86,92
386,4,5:09.0,,S. Curry makes 2-pt jump shot from 6 ft,86,94
387,4,5:02.0,Z. LaVine makes 2-pt dunk at rim (assist by L. Brown),,88,94
388,4,4:47.0,,A. Bogut misses 2-pt layup from 2 ft,88,94
389,4,4:44.0,,Offensive rebound by A. Bogut,88,94
390,4,4:44.0,,A. Bogut misses 2-pt layup from 2 ft,88,94
391,4,4:42.0,Defensive rebound by J. Hamilton,,88,94
392,4,4:38.0,Z. LaVine makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,91,94
393,4,4:24.0,,S. Curry misses 3-pt jump shot from 25 ft,91,94
394,4,4:23.0,,Offensive rebound by D. Green,91,94
395,4,4:22.0,,D. Green misses 2-pt tip-in at rim,91,94
396,4,4:21.0,Defensive rebound by Z. LaVine,,91,94
397,4,4:15.0,Z. LaVine makes 2-pt jump shot from 20 ft,,93,94
398,4,3:50.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Iguodala),93,97
399,4,3:30.0,Turnover by A. Wiggins (lost ball; steal by K. Thompson),,93,97
400,4,3:24.0,,D. Green makes 2-pt layup from 1 ft (assist by A. Iguodala),93,99
401,4,3:02.0,Z. LaVine misses 3-pt jump shot from 26 ft,,93,99
402,4,3:01.0,,Defensive rebound by A. Iguodala,93,99
403,4,2:59.0,,Turnover by A. Iguodala (bad pass; steal by L. Brown),93,99
404,4,2:45.0,C. Budinger makes 2-pt layup from 1 ft,,95,99
405,4,2:30.0,,K. Thompson makes 3-pt jump shot from 23 ft (assist by A. Bogut),95,102
406,4,2:18.0,Official timeout,,95,102
407,4,2:18.0,,H. Barnes enters the game for A. Iguodala,95,102
408,4,2:17.0,Turnover by Z. LaVine (bad pass; steal by K. Thompson),,95,102
409,4,2:14.0,,S. Curry makes 2-pt layup from 2 ft (assist by K. Thompson),95,104
410,4,2:14.0,,Shooting foul by L. Brown (drawn by S. Curry),95,104
411,4,2:14.0,,S. Curry makes free throw 1 of 1,95,105
412,4,2:02.0,Shooting foul by A. Bogut (drawn by L. Brown),,95,105
413,4,2:02.0,L. Brown makes free throw 1 of 2,,96,105
414,4,2:02.0,L. Brown misses free throw 2 of 2,,96,105
415,4,2:00.0,,Defensive rebound by H. Barnes,96,105
416,4,1:50.0,,A. Bogut makes 2-pt dunk at rim (assist by S. Curry),96,107
417,4,1:43.0,L. Brown misses 3-pt jump shot from 23 ft,,96,107
418,4,1:42.0,,Defensive rebound by A. Bogut,96,107
419,4,1:22.0,,Turnover by D. Green (bad pass; steal by J. Hamilton),96,107
420,4,1:16.0,L. Brown misses 2-pt layup at rim,,96,107
421,4,1:15.0,Offensive rebound by L. Brown,,96,107
422,4,1:13.0,Z. LaVine misses 3-pt jump shot from 28 ft,,96,107
423,4,1:09.0,,Defensive rebound by S. Curry,96,107
424,4,0:55.0,,S. Curry misses 3-pt jump shot from 27 ft,96,107
425,4,0:53.0,Defensive rebound by C. Budinger,,96,107
426,4,0:48.0,Z. LaVine makes 2-pt layup from 2 ft,,98,107
427,4,0:48.0,Shooting foul by A. Bogut (drawn by Z. LaVine),,98,107
428,4,0:48.0,,A. Iguodala enters the game for A. Bogut,98,107
429,4,0:48.0,Z. LaVine makes free throw 1 of 1,,99,107
430,4,0:28.0,,K. Thompson misses 3-pt jump shot from 26 ft,99,107
431,4,0:27.0,,Offensive rebound by H. Barnes,99,107
432,4,0:13.0,,K. Thompson makes 3-pt jump shot from 22 ft (assist by S. Curry),99,110
433,4,0:08.0,A. Onuaku enters the game for J. Hamilton,,99,110
434,4,0:08.0,Minnesota full timeout,,99,110
435,4,0:08.0,,J. Holiday enters the game for S. Curry,99,110
436,4,0:02.0,L. Brown makes 2-pt jump shot from 11 ft (assist by A. Onuaku),,101,110
