,QUARTER,TIME_REMAINING,ATLANTA_ACTION,DETROIT_ACTION,ATLANTA_SCORE,DETROIT_SCORE
380,4,1:52.0,T. Sefolosha makes free throw 1 of 2,,85,100
381,4,1:52.0,T. Sefolosha makes free throw 2 of 2,,86,100
382,4,1:40.0,,J. Lucas III makes 2-pt jump shot from 17 ft,86,102
383,4,1:30.0,A. Daye makes 3-pt jump shot from 25 ft (assist by S. Mack),,89,102
384,4,1:18.0,,Turnover by J. Lucas III (lost ball; steal by A. Daye),89,102
385,4,1:15.0,T. Sefolosha makes 2-pt layup at rim (assist by A. Daye),,91,102
386,4,1:15.0,Shooting foul by J. Anthony (drawn by T. Sefolosha),,91,102
387,4,1:15.0,T. Sefolosha makes free throw 1 of 1,,92,102
388,4,0:54.0,,T. Prince misses 2-pt jump shot from 13 ft,92,102
389,4,0:54.0,,Offensive rebound by Team,92,102
390,4,0:33.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,92,102
391,4,0:32.0,Defensive rebound by A. Daye,,92,102
392,4,0:24.0,T. Sefolosha makes 3-pt jump shot from 26 ft (assist by K. Bazemore),,95,102
393,4,0:01.0,,J. Lucas III makes 3-pt jump shot from 29 ft,95,105
