,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
379,4,7:30.0,,J. Sampson enters the game for K. McDaniels,104,90
380,4,7:20.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by T. Gibson),,107,90
381,4,7:10.0,,L. Mbah a Moute makes 3-pt jump shot from 24 ft (assist by T. Wroten),107,93
382,4,6:55.0,Personal foul by T. Wroten (drawn by K. Hinrich),,107,93
383,4,6:47.0,K. Hinrich makes 2-pt layup from 1 ft,,109,93
384,4,6:35.0,,T. Wroten misses 3-pt jump shot from 25 ft,109,93
385,4,6:33.0,,Offensive rebound by L. Mbah a Moute,109,93
386,4,6:32.0,,Philadelphia full timeout,109,93
387,4,6:32.0,,H. Sims enters the game for B. Davies,109,93
388,4,6:19.0,,Shooting foul by J. Noah (drawn by H. Sims),109,93
389,4,6:19.0,,H. Sims makes 2-pt jump shot from 13 ft (assist by L. Mbah a Moute),109,95
390,4,6:19.0,,H. Sims makes free throw 1 of 1,109,96
391,4,5:57.0,J. Noah misses 2-pt jump shot from 7 ft (block by L. Mbah a Moute),,109,96
392,4,5:54.0,,Defensive rebound by T. Wroten,109,96
393,4,5:51.0,,J. Sampson makes 2-pt dunk at rim (assist by T. Wroten),109,98
394,4,5:50.0,Chicago full timeout,,109,98
395,4,5:50.0,J. Butler enters the game for T. Snell,,109,98
396,4,5:50.0,M. Dunleavy enters the game for D. McDermott,,109,98
397,4,5:30.0,M. Dunleavy misses 2-pt jump shot from 18 ft,,109,98
398,4,5:29.0,,Defensive rebound by H. Sims,109,98
399,4,5:25.0,,T. Wroten makes 2-pt layup from 2 ft (assist by H. Sims),109,100
400,4,5:05.0,K. Hinrich misses 2-pt jump shot from 20 ft,,109,100
401,4,5:03.0,,Defensive rebound by T. Wroten,109,100
402,4,4:48.0,,Shooting foul by T. Gibson (drawn by H. Thompson),109,100
403,4,4:48.0,,H. Thompson misses free throw 1 of 2,109,100
404,4,4:48.0,,Offensive rebound by Team,109,100
405,4,4:48.0,P. Gasol enters the game for T. Gibson,,109,100
406,4,4:48.0,,K. McDaniels enters the game for J. Sampson,109,100
407,4,4:48.0,,H. Thompson misses free throw 2 of 2,109,100
408,4,4:46.0,,Offensive rebound by H. Thompson,109,100
409,4,4:44.0,,H. Thompson misses 2-pt jump shot from 4 ft (block by J. Noah),109,100
410,4,4:42.0,Defensive rebound by J. Noah,,109,100
411,4,4:27.0,Turnover by K. Hinrich (traveling),,109,100
412,4,4:13.0,,T. Wroten misses 2-pt jump shot from 6 ft,109,100
413,4,4:11.0,,Offensive rebound by H. Sims,109,100
414,4,4:09.0,,H. Sims misses 2-pt jump shot from 5 ft,109,100
415,4,4:08.0,Defensive rebound by P. Gasol,,109,100
416,4,3:47.0,K. Hinrich misses 2-pt jump shot from 11 ft,,109,100
417,4,3:47.0,Offensive rebound by Team,,109,100
418,4,3:31.0,P. Gasol makes 2-pt jump shot from 18 ft (assist by K. Hinrich),,111,100
419,4,3:22.0,,Personal foul by J. Noah (drawn by T. Wroten),111,100
420,4,3:22.0,,T. Wroten makes free throw 1 of 2,111,101
421,4,3:22.0,,T. Wroten makes free throw 2 of 2,111,102
422,4,3:11.0,,B. Davies enters the game for L. Mbah a Moute,111,102
423,4,3:04.0,M. Dunleavy makes 2-pt jump shot from 16 ft (assist by K. Hinrich),,113,102
424,4,2:56.0,,Shooting foul by K. Hinrich (drawn by T. Wroten),113,102
425,4,2:56.0,,T. Wroten misses free throw 1 of 2,113,102
426,4,2:56.0,,Offensive rebound by Team,113,102
427,4,2:56.0,,T. Wroten makes free throw 2 of 2,113,103
428,4,2:42.0,Turnover by P. Gasol (bad pass; steal by K. McDaniels),,113,103
429,4,2:33.0,,T. Wroten misses 3-pt jump shot from 25 ft,113,103
430,4,2:31.0,,Offensive rebound by Team,113,103
431,4,2:28.0,,H. Thompson misses 2-pt jump shot from 8 ft,113,103
432,4,2:27.0,Defensive rebound by J. Butler,,113,103
433,4,2:08.0,,Offensive charge foul by K. Hinrich (drawn by B. Davies),113,103
434,4,2:08.0,Turnover by K. Hinrich (offensive foul),,113,103
435,4,1:57.0,,H. Thompson misses 3-pt jump shot from 27 ft,113,103
436,4,1:56.0,Defensive rebound by Team,,113,103
437,4,1:56.0,,Loose ball foul by B. Davies (drawn by J. Noah),113,103
438,4,1:46.0,M. Dunleavy misses 2-pt jump shot from 14 ft,,113,103
439,4,1:43.0,,Defensive rebound by H. Sims,113,103
440,4,1:39.0,,Shooting foul by J. Butler (drawn by T. Wroten),113,103
441,4,1:39.0,,T. Wroten makes free throw 1 of 2,113,104
442,4,1:39.0,,T. Wroten misses free throw 2 of 2,113,104
443,4,1:38.0,,Offensive rebound by T. Wroten,113,104
444,4,1:26.0,,T. Wroten makes 2-pt layup from 1 ft,113,106
445,4,1:06.0,Chicago full timeout,,113,106
446,4,1:06.0,,L. Mbah a Moute enters the game for K. McDaniels,113,106
447,4,1:04.0,Turnover by P. Gasol (lost ball),,113,106
448,4,0:56.0,,T. Wroten misses 2-pt jump shot from 3 ft,113,106
449,4,0:52.0,Defensive rebound by J. Butler,,113,106
450,4,0:38.0,,K. McDaniels enters the game for H. Sims,113,106
451,4,0:36.0,Shooting foul by B. Davies (drawn by P. Gasol),,113,106
452,4,0:36.0,P. Gasol makes free throw 1 of 2,,114,106
453,4,0:36.0,,H. Sims enters the game for H. Thompson,114,106
454,4,0:36.0,P. Gasol makes free throw 2 of 2,,115,106
455,4,0:36.0,,Philadelphia full timeout,115,106
456,4,0:36.0,,H. Thompson enters the game for K. McDaniels,115,106
457,4,0:36.0,,C. Johnson enters the game for B. Davies,115,106
458,4,0:31.0,Chicago full timeout,,115,106
459,4,0:30.0,,C. Johnson makes 3-pt jump shot from 25 ft,115,109
460,4,0:28.0,Turnover by K. Hinrich (lost ball),,115,109
461,4,0:23.0,,T. Wroten misses 3-pt jump shot from 25 ft,115,109
462,4,0:21.0,Defensive rebound by M. Dunleavy,,115,109
463,4,0:19.0,Personal foul by C. Johnson (drawn by M. Dunleavy),,115,109
464,4,0:19.0,M. Dunleavy misses free throw 1 of 2,,115,109
465,4,0:19.0,Offensive rebound by Team,,115,109
466,4,0:19.0,M. Dunleavy makes free throw 2 of 2,,116,109
467,4,0:19.0,,Philadelphia full timeout,116,109
468,4,0:15.0,,H. Thompson makes 3-pt jump shot from 23 ft (assist by H. Sims),116,112
469,4,0:12.0,Personal foul by C. Johnson (drawn by K. Hinrich),,116,112
470,4,0:12.0,K. Hinrich misses free throw 1 of 2,,116,112
471,4,0:12.0,Offensive rebound by Team,,116,112
472,4,0:12.0,K. Hinrich misses free throw 2 of 2,,116,112
473,4,0:11.0,,Defensive rebound by T. Wroten,116,112
474,4,0:06.0,,C. Johnson makes 3-pt jump shot from 25 ft (assist by T. Wroten),116,115
475,4,0:05.0,Chicago full timeout,,116,115
476,4,0:05.0,A. Brooks enters the game for J. Butler,,116,115
477,4,0:02.0,Personal foul by T. Wroten (drawn by K. Hinrich),,116,115
478,4,0:02.0,,K. McDaniels enters the game for T. Wroten,116,115
479,4,0:02.0,J. Butler enters the game for A. Brooks,,116,115
480,4,0:02.0,K. Hinrich makes free throw 1 of 2,,117,115
481,4,0:02.0,K. Hinrich makes free throw 2 of 2,,118,115
482,4,0:00.0,,C. Johnson misses 3-pt jump shot from 42 ft,118,115
483,4,0:00.0,,Offensive rebound by Team,118,115
