,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
390,4,2:22.0,P. Pierce makes 2-pt jump shot from 14 ft,,98,93
391,4,2:10.0,,Shooting foul by P. Pierce (drawn by E. Fournier),98,93
392,4,2:10.0,,E. Fournier makes free throw 1 of 2,98,94
393,4,2:10.0,,E. Fournier makes free throw 2 of 2,98,95
394,4,1:53.0,P. Pierce makes 2-pt jump shot from 15 ft,,100,95
395,4,1:46.0,,Turnover by T. Harris (lost ball; steal by N. Hilário),100,95
396,4,1:21.0,P. Pierce misses 2-pt layup from 2 ft,,100,95
397,4,1:20.0,Offensive rebound by P. Pierce,,100,95
398,4,1:20.0,P. Pierce misses 2-pt layup from 2 ft,,100,95
399,4,1:18.0,,Defensive rebound by T. Harris,100,95
400,4,1:11.0,,N. Vučević misses 2-pt jump shot from 14 ft,100,95
401,4,1:10.0,Defensive rebound by J. Wall,,100,95
402,4,0:50.0,J. Wall misses 2-pt jump shot from 16 ft,,100,95
403,4,0:48.0,,Defensive rebound by Team,100,95
404,4,0:48.0,,Orlando full timeout,100,95
405,4,0:48.0,O. Porter enters the game for M. Gortat,,100,95
406,4,0:44.0,,Shooting foul by O. Porter (drawn by B. Gordon),100,95
407,4,0:44.0,,B. Gordon makes free throw 1 of 3,100,96
408,4,0:44.0,,B. Gordon makes free throw 2 of 3,100,97
409,4,0:44.0,,A. Gordon enters the game for L. Ridnour,100,97
410,4,0:44.0,M. Gortat enters the game for O. Porter,,100,97
411,4,0:44.0,,B. Gordon makes free throw 3 of 3,100,98
412,4,0:28.0,J. Wall makes 2-pt layup from 2 ft,,102,98
413,4,0:15.0,,N. Vučević misses 2-pt jump shot from 20 ft,102,98
414,4,0:14.0,Defensive rebound by J. Wall,,102,98
415,4,0:10.0,Washington full timeout,,102,98
416,4,0:10.0,,D. Marble enters the game for E. Fournier,102,98
417,4,0:10.0,,W. Green enters the game for A. Gordon,102,98
418,4,0:10.0,,E. Payton enters the game for B. Gordon,102,98
419,4,0:10.0,,A. Gordon enters the game for N. Vučević,102,98
420,4,0:10.0,O. Porter enters the game for N. Hilário,,102,98
421,4,0:10.0,A. Miller enters the game for M. Gortat,,102,98
422,4,0:10.0,Washington full timeout,,102,98
423,4,0:10.0,Personal foul by A. Gordon (drawn by J. Wall),,102,98
424,4,0:10.0,J. Wall makes free throw 1 of 2,,103,98
425,4,0:10.0,N. Hilário enters the game for A. Miller,,103,98
426,4,0:10.0,,D. Dedmon enters the game for D. Marble,103,98
427,4,0:10.0,,N. Vučević enters the game for W. Green,103,98
428,4,0:10.0,J. Wall makes free throw 2 of 2,,104,98
429,4,0:10.0,,Orlando full timeout,104,98
430,4,0:10.0,,L. Ridnour enters the game for E. Payton,104,98
431,4,0:10.0,,B. Gordon enters the game for D. Dedmon,104,98
432,4,0:06.0,,T. Harris misses 2-pt jump shot from 22 ft,104,98
433,4,0:05.0,Defensive rebound by J. Wall,,104,98
434,4,0:05.0,Personal foul by T. Harris (drawn by J. Wall),,104,98
435,4,0:05.0,J. Wall makes free throw 1 of 2,,105,98
436,4,0:05.0,,D. Dedmon enters the game for N. Vučević,105,98
437,4,0:05.0,J. Wall misses free throw 2 of 2,,105,98
438,4,0:03.0,,Defensive rebound by T. Harris,105,98
