,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,LA LAKERS_ACTION,MEMPHIS_SCORE,LA LAKERS_SCORE
390,4,3:10.0,Loose ball foul by M. Conley (drawn by J. Hill),,93,87
391,4,3:10.0,M. Gasol enters the game for K. Koufos,,93,87
392,4,3:00.0,,K. Bryant makes 2-pt layup from 1 ft,93,89
393,4,2:46.0,M. Conley makes 2-pt jump shot from 7 ft,,95,89
394,4,2:33.0,,J. Lin misses 3-pt jump shot from 23 ft,95,89
395,4,2:32.0,,Offensive rebound by J. Lin,95,89
396,4,2:26.0,,K. Bryant misses 3-pt jump shot from 22 ft,95,89
397,4,2:25.0,Defensive rebound by M. Gasol,,95,89
398,4,2:20.0,Turnover by C. Lee (bad pass; steal by J. Lin),,95,89
399,4,2:15.0,,Shooting foul by J. Leuer (drawn by N. Young),95,89
400,4,2:15.0,,LA Lakers full timeout,95,89
401,4,2:15.0,,N. Young makes free throw 1 of 3,95,90
402,4,2:15.0,,N. Young makes free throw 2 of 3,95,91
403,4,2:15.0,,N. Young makes free throw 3 of 3,95,92
404,4,1:54.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by M. Conley),,97,92
405,4,1:41.0,,Shooting foul by M. Gasol (drawn by J. Lin),97,92
406,4,1:41.0,,J. Lin misses free throw 1 of 2,97,92
407,4,1:41.0,,Offensive rebound by Team,97,92
408,4,1:41.0,,J. Lin makes free throw 2 of 2,97,93
409,4,1:18.0,M. Conley misses 2-pt jump shot from 13 ft,,97,93
410,4,1:15.0,,Defensive rebound by W. Johnson,97,93
411,4,1:09.0,,K. Bryant misses 3-pt jump shot from 24 ft,97,93
412,4,1:06.0,Defensive rebound by M. Gasol,,97,93
413,4,0:50.0,Q. Pondexter misses 3-pt jump shot from 23 ft,,97,93
414,4,0:49.0,Offensive rebound by Team,,97,93
415,4,0:49.0,,Loose ball foul by J. Lin (drawn by J. Leuer),97,93
416,4,0:49.0,Memphis full timeout,,97,93
417,4,0:49.0,Z. Randolph enters the game for J. Leuer,,97,93
418,4,0:32.0,M. Gasol misses 2-pt jump shot from 16 ft,,97,93
419,4,0:31.0,,Defensive rebound by J. Lin,97,93
420,4,0:16.0,,Turnover by K. Bryant (bad pass; steal by M. Gasol),97,93
421,4,0:12.0,Personal take foul by N. Young (drawn by M. Conley),,97,93
422,4,0:12.0,M. Conley makes free throw 1 of 2,,98,93
423,4,0:12.0,M. Conley makes free throw 2 of 2,,99,93
424,4,0:12.0,,LA Lakers full timeout,99,93
425,4,0:12.0,J. Leuer enters the game for Z. Randolph,,99,93
426,4,0:10.0,,K. Bryant misses 3-pt jump shot from 24 ft,99,93
427,4,0:07.0,Defensive rebound by Q. Pondexter,,99,93
