,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SACRAMENTO_ACTION,LA CLIPPERS_SCORE,SACRAMENTO_SCORE
386,4,4:32.0,,Defensive rebound by N. Stauskas,103,92
387,4,4:25.0,,Shooting foul by D. Jordan (drawn by J. Thompson),103,92
388,4,4:25.0,,J. Thompson misses free throw 1 of 2,103,92
389,4,4:25.0,,Offensive rebound by Team,103,92
390,4,4:25.0,,J. Thompson makes free throw 2 of 2,103,93
391,4,4:03.0,,Offensive charge foul by C. Paul (drawn by A. Miller),103,93
392,4,4:03.0,Turnover by C. Paul (offensive foul),,103,93
393,4,3:51.0,,R. Gay misses 2-pt hook shot from 7 ft (block by D. Jordan),103,93
394,4,3:48.0,Defensive rebound by D. Jordan,,103,93
395,4,3:44.0,C. Paul makes 3-pt jump shot from 25 ft,,106,93
396,4,3:27.0,,A. Miller misses 3-pt jump shot from 25 ft,106,93
397,4,3:26.0,Defensive rebound by B. Griffin,,106,93
398,4,3:06.0,J. Redick misses 3-pt jump shot from 26 ft,,106,93
399,4,3:06.0,,Defensive rebound by R. Gay,106,93
400,4,3:02.0,,A. Miller makes 2-pt layup from 1 ft,106,95
401,4,2:35.0,C. Paul misses 2-pt jump shot from 18 ft,,106,95
402,4,2:35.0,,Defensive rebound by N. Stauskas,106,95
403,4,2:35.0,,Personal foul by D. Jordan (drawn by N. Stauskas),106,95
404,4,2:35.0,,Sacramento full timeout,106,95
405,4,2:35.0,D. Jones enters the game for D. Jordan,,106,95
406,4,2:35.0,,N. Stauskas makes free throw 1 of 2,106,96
407,4,2:35.0,,N. Stauskas makes free throw 2 of 2,106,97
408,4,2:21.0,D. Jones makes 2-pt layup from 2 ft (assist by C. Paul),,108,97
409,4,2:04.0,,A. Miller makes 2-pt jump shot from 3 ft (assist by N. Stauskas),108,99
410,4,1:46.0,H. Türkoğlu misses 3-pt jump shot from 23 ft,,108,99
411,4,1:44.0,,Defensive rebound by D. Williams,108,99
412,4,1:31.0,,A. Miller makes 2-pt layup from 4 ft,108,101
413,4,1:20.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,111,101
414,4,1:09.0,,N. Stauskas makes 2-pt jump shot from 10 ft,111,103
415,4,0:52.0,B. Griffin makes 2-pt layup from 2 ft (assist by J. Redick),,113,103
416,4,0:42.0,,Personal foul by J. Redick (drawn by N. Stauskas),113,103
417,4,0:42.0,,N. Stauskas makes free throw 1 of 2,113,104
418,4,0:42.0,,N. Stauskas makes free throw 2 of 2,113,105
419,4,0:23.0,LA Clippers full timeout,,113,105
420,4,0:20.0,H. Türkoğlu makes 3-pt jump shot from 26 ft (assist by B. Griffin),,116,105
421,4,0:06.0,,J. Thompson misses 2-pt jump shot from 22 ft,116,105
422,4,0:05.0,Defensive rebound by B. Griffin,,116,105
