,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,PHOENIX_ACTION,SAN ANTONIO_SCORE,PHOENIX_SCORE
390,4,5:22.0,,I. Thomas makes 2-pt layup from 1 ft,84,82
391,4,5:09.0,A. Daye makes 3-pt jump shot from 25 ft (assist by C. Joseph),,87,82
392,4,4:56.0,,E. Bledsoe makes 2-pt jump shot from 15 ft,87,84
393,4,4:40.0,T. Duncan misses 2-pt jump shot from 15 ft,,87,84
394,4,4:38.0,,Defensive rebound by M. Morris,87,84
395,4,4:35.0,,Turnover by E. Bledsoe (bad pass),87,84
396,4,4:35.0,,G. Dragić enters the game for G. Green,87,84
397,4,4:35.0,T. Parker enters the game for A. Daye,,87,84
398,4,4:35.0,B. Diaw enters the game for C. Joseph,,87,84
399,4,4:14.0,M. Ginóbili misses 2-pt layup from 2 ft,,87,84
400,4,4:13.0,,Defensive rebound by A. Len,87,84
401,4,4:02.0,,M. Morris makes 2-pt jump shot from 13 ft,87,86
402,4,3:40.0,B. Diaw misses 3-pt jump shot from 25 ft,,87,86
403,4,3:38.0,,Defensive rebound by M. Morris,87,86
404,4,3:34.0,,I. Thomas makes 2-pt layup at rim (assist by M. Morris),87,88
405,4,3:19.0,T. Parker misses 2-pt jump shot from 16 ft,,87,88
406,4,3:17.0,,Defensive rebound by M. Morris,87,88
407,4,3:11.0,,A. Len misses 2-pt layup from 1 ft,87,88
408,4,3:10.0,Defensive rebound by B. Diaw,,87,88
409,4,3:02.0,Shooting foul by M. Morris (drawn by T. Duncan),,87,88
410,4,3:02.0,T. Duncan misses free throw 1 of 2,,87,88
411,4,3:02.0,Offensive rebound by Team,,87,88
412,4,3:02.0,T. Duncan misses free throw 2 of 2,,87,88
413,4,3:00.0,,Defensive rebound by M. Morris,87,88
414,4,2:47.0,,I. Thomas misses 3-pt jump shot from 25 ft,87,88
415,4,2:46.0,Defensive rebound by T. Duncan,,87,88
416,4,2:23.0,M. Ginóbili misses 3-pt jump shot from 26 ft,,87,88
417,4,2:21.0,,Defensive rebound by A. Len,87,88
418,4,2:13.0,,Phoenix full timeout,87,88
419,4,2:13.0,K. Leonard enters the game for D. Green,,87,88
420,4,2:05.0,,Shooting foul by B. Diaw (drawn by M. Morris),87,88
421,4,2:05.0,,M. Morris makes free throw 1 of 2,87,89
422,4,2:05.0,,M. Morris makes free throw 2 of 2,87,90
423,4,1:49.0,T. Duncan misses 2-pt jump shot from 14 ft,,87,90
424,4,1:47.0,,Defensive rebound by A. Len,87,90
425,4,1:26.0,,M. Morris misses 2-pt jump shot from 17 ft,87,90
426,4,1:25.0,,Offensive rebound by A. Len,87,90
427,4,1:09.0,,M. Morris makes 2-pt dunk at rim (assist by A. Len),87,92
428,4,1:00.0,Shooting foul by G. Dragić (drawn by M. Ginóbili),,87,92
429,4,1:00.0,M. Ginóbili misses free throw 1 of 3,,87,92
430,4,1:00.0,Offensive rebound by Team,,87,92
431,4,1:00.0,M. Ginóbili makes free throw 2 of 3,,88,92
432,4,1:00.0,M. Ginóbili makes free throw 3 of 3,,89,92
433,4,0:39.0,,E. Bledsoe misses 2-pt jump shot from 20 ft,89,92
434,4,0:37.0,,Offensive rebound by A. Len,89,92
435,4,0:36.0,,Phoenix full timeout,89,92
436,4,0:36.0,D. Green enters the game for K. Leonard,,89,92
437,4,0:20.0,,I. Thomas misses 2-pt jump shot from 10 ft,89,92
438,4,0:17.0,Defensive rebound by T. Duncan,,89,92
439,4,0:07.0,San Antonio full timeout,,89,92
440,4,0:05.0,,Personal take foul by D. Green (drawn by E. Bledsoe),89,92
441,4,0:05.0,,E. Bledsoe makes free throw 1 of 2,89,93
442,4,0:05.0,,E. Bledsoe makes free throw 2 of 2,89,94
443,4,0:01.0,D. Green misses 3-pt jump shot from 25 ft (block by E. Bledsoe),,89,94
444,4,0:00.0,Offensive rebound by Team,,89,94
