,QUARTER,TIME_REMAINING,ORLANDO_ACTION,DENVER_ACTION,ORLANDO_SCORE,DENVER_SCORE
387,4,5:25.0,,Defensive rebound by N. Robinson,68,78
388,4,5:14.0,,K. Faried misses 2-pt jump shot from 3 ft,68,78
389,4,5:13.0,Defensive rebound by T. Harris,,68,78
390,4,5:02.0,N. Vučević makes 2-pt jump shot from 14 ft,,70,78
391,4,4:41.0,,A. Afflalo makes 2-pt jump shot from 16 ft (assist by N. Robinson),70,80
392,4,4:27.0,Shooting foul by J. Hickson (drawn by N. Vučević),,70,80
393,4,4:27.0,N. Vučević misses free throw 1 of 2,,70,80
394,4,4:27.0,Offensive rebound by Team,,70,80
395,4,4:27.0,N. Vučević makes free throw 2 of 2,,71,80
396,4,4:15.0,,Turnover by J. Hickson (traveling),71,80
397,4,4:03.0,T. Harris makes 2-pt jump shot from 9 ft (assist by N. Vučević),,73,80
398,4,4:03.0,Shooting foul by A. Gee (drawn by T. Harris),,73,80
399,4,4:03.0,,T. Lawson enters the game for A. Gee,73,80
400,4,4:03.0,T. Harris misses free throw 1 of 1,,73,80
401,4,4:01.0,,Defensive rebound by A. Afflalo,73,80
402,4,3:44.0,,A. Afflalo makes 2-pt jump shot from 17 ft,73,82
403,4,3:29.0,Turnover by T. Harris (lost ball),,73,82
404,4,3:16.0,,A. Afflalo misses 2-pt jump shot from 14 ft (block by T. Harris),73,82
405,4,3:15.0,,Offensive rebound by Team,73,82
406,4,3:12.0,,A. Afflalo misses 2-pt jump shot from 15 ft,73,82
407,4,3:11.0,Defensive rebound by N. Vučević,,73,82
408,4,2:58.0,T. Harris makes 3-pt jump shot from 22 ft (assist by V. Oladipo),,76,82
409,4,2:39.0,,Turnover by T. Lawson (lost ball; steal by A. Nicholson),76,82
410,4,2:34.0,V. Oladipo misses 2-pt layup from 2 ft,,76,82
411,4,2:32.0,,Defensive rebound by K. Faried,76,82
412,4,2:26.0,,T. Lawson makes 3-pt jump shot from 22 ft (assist by A. Afflalo),76,85
413,4,2:26.0,Orlando full timeout,,76,85
414,4,2:17.0,Personal block foul by N. Robinson (drawn by V. Oladipo),,76,85
415,4,2:17.0,V. Oladipo makes free throw 1 of 2,,77,85
416,4,2:17.0,V. Oladipo misses free throw 2 of 2,,77,85
417,4,2:15.0,,Defensive rebound by K. Faried,77,85
418,4,1:58.0,,J. Hickson makes 2-pt dunk at rim (assist by K. Faried),77,87
419,4,1:49.0,N. Vučević makes 2-pt hook shot from 8 ft,,79,87
420,4,1:32.0,,Shooting foul by N. Vučević (drawn by N. Robinson),79,87
421,4,1:32.0,,N. Robinson makes free throw 1 of 2,79,88
422,4,1:32.0,,N. Robinson makes free throw 2 of 2,79,89
423,4,1:32.0,Orlando full timeout,,79,89
424,4,1:28.0,T. Harris makes 3-pt jump shot from 26 ft (assist by V. Oladipo),,82,89
425,4,1:25.0,,Personal foul by V. Oladipo (drawn by N. Robinson),82,89
426,4,1:25.0,,N. Robinson makes free throw 1 of 2,82,90
427,4,1:25.0,,N. Robinson makes free throw 2 of 2,82,91
428,4,1:18.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by E. Payton),,85,91
429,4,1:13.0,,Personal foul by T. Harris (drawn by T. Lawson),85,91
430,4,1:13.0,,T. Lawson makes free throw 1 of 2,85,92
431,4,1:13.0,,T. Lawson makes free throw 2 of 2,85,93
432,4,1:06.0,N. Vučević makes 2-pt dunk at rim (assist by V. Oladipo),,87,93
433,4,1:00.0,,Turnover by K. Faried (bad pass; steal by E. Payton),87,93
434,4,0:56.0,A. Nicholson makes 3-pt jump shot from 25 ft (assist by E. Payton),,90,93
435,4,0:56.0,,Denver full timeout,90,93
436,4,0:56.0,,W. Chandler enters the game for K. Faried,90,93
437,4,0:56.0,E. Fournier enters the game for A. Nicholson,,90,93
438,4,0:40.0,,T. Lawson misses 2-pt jump shot from 18 ft,90,93
439,4,0:39.0,,Offensive rebound by N. Robinson,90,93
440,4,0:18.0,,N. Robinson misses 2-pt jump shot from 18 ft,90,93
441,4,0:16.0,Defensive rebound by V. Oladipo,,90,93
442,4,0:02.0,E. Fournier misses 3-pt jump shot from 26 ft,,90,93
443,4,0:00.0,Offensive rebound by Team,,90,93
