,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
379,4,4:19.0,Defensive rebound by A. Davis,,96,97
380,4,3:58.0,A. Davis makes 2-pt jump shot from 10 ft (assist by J. Holiday),,98,97
381,4,3:58.0,Shooting foul by S. Ibaka (drawn by A. Davis),,98,97
382,4,3:58.0,,P. Jones enters the game for A. Roberson,98,97
383,4,3:58.0,A. Davis makes free throw 1 of 1,,99,97
384,4,3:46.0,,R. Westbrook makes 2-pt layup at rim,99,99
385,4,3:22.0,T. Evans misses 2-pt jump shot from 4 ft,,99,99
386,4,3:21.0,,Defensive rebound by P. Jones,99,99
387,4,3:01.0,,Turnover by R. Westbrook (bad pass; steal by J. Holiday),99,99
388,4,2:58.0,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),,101,99
389,4,2:40.0,,R. Westbrook misses 2-pt layup from 2 ft,101,99
390,4,2:39.0,,Offensive rebound by S. Adams,101,99
391,4,2:31.0,,R. Westbrook misses 3-pt jump shot from 23 ft,101,99
392,4,2:30.0,Defensive rebound by Ö. Aşık,,101,99
393,4,2:09.0,T. Evans misses 2-pt jump shot from 6 ft,,101,99
394,4,2:09.0,,Defensive rebound by S. Ibaka,101,99
395,4,1:56.0,,R. Westbrook misses 2-pt layup at rim,101,99
396,4,1:55.0,Defensive rebound by A. Davis,,101,99
397,4,1:48.0,New Orleans full timeout,,101,99
398,4,1:34.0,J. Holiday misses 3-pt jump shot from 25 ft,,101,99
399,4,1:32.0,,Defensive rebound by S. Adams,101,99
400,4,1:15.0,,R. Jackson misses 2-pt jump shot from 17 ft,101,99
401,4,1:14.0,Defensive rebound by J. Holiday,,101,99
402,4,0:58.0,R. Anderson misses 3-pt jump shot from 25 ft,,101,99
403,4,0:56.0,,Defensive rebound by S. Adams,101,99
404,4,0:51.0,,Oklahoma City full timeout,101,99
405,4,0:51.0,D. Cunningham enters the game for R. Anderson,,101,99
406,4,0:46.0,,R. Westbrook misses 2-pt layup at rim (block by Ö. Aşık),101,99
407,4,0:44.0,,Offensive rebound by Team,101,99
408,4,0:35.0,,R. Westbrook misses 3-pt jump shot from 24 ft,101,99
409,4,0:33.0,Defensive rebound by A. Davis,,101,99
410,4,0:10.0,T. Evans misses 2-pt jump shot from 17 ft,,101,99
411,4,0:10.0,Offensive rebound by Team,,101,99
412,4,0:10.0,Turnover by Team (shot clock),,101,99
413,4,0:10.0,,Oklahoma City full timeout,101,99
414,4,0:10.0,,A. Morrow enters the game for S. Adams,101,99
415,4,0:10.0,A. Rivers enters the game for Ö. Aşık,,101,99
416,4,0:03.0,,R. Westbrook misses 3-pt jump shot from 24 ft,101,99
417,4,0:01.0,,Offensive rebound by S. Ibaka,101,99
418,4,0:01.0,,S. Ibaka misses 2-pt tip-in from 1 ft,101,99
419,4,0:00.0,Defensive rebound by T. Evans,,101,99
