,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,UTAH_ACTION,GOLDEN STATE_SCORE,UTAH_SCORE
110,1,0:02.0,,G. Hayward misses 2-pt jump shot from 4 ft,19,23
111,1,0:00.0,,Offensive rebound by Team,19,23
112,2,11:46.0,S. Livingston misses 2-pt jump shot from 4 ft,,19,23
113,2,11:44.0,Offensive rebound by M. Speights,,19,23
114,2,11:42.0,Turnover by M. Speights (lost ball; steal by E. Millsap),,19,23
115,2,11:35.0,,Turnover by E. Freedom (lost ball),19,23
116,2,11:21.0,A. Iguodala makes 2-pt jump shot from 7 ft,,21,23
117,2,10:55.0,,Turnover by Team (shot clock),21,23
118,2,10:39.0,M. Speights misses 2-pt jump shot from 18 ft,,21,23
119,2,10:38.0,,Defensive rebound by E. Freedom,21,23
120,2,10:27.0,,T. Burke makes 3-pt jump shot from 25 ft,21,26
121,2,10:12.0,L. Barbosa makes 2-pt layup from 2 ft (assist by D. Lee),,23,26
122,2,9:53.0,,T. Booker makes 2-pt layup from 3 ft (assist by T. Burke),23,28
123,2,9:43.0,S. Livingston makes 2-pt jump shot from 15 ft,,25,28
124,2,9:26.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by T. Booker),25,31
125,2,9:15.0,L. Barbosa misses 2-pt jump shot from 5 ft,,25,31
126,2,9:14.0,,Defensive rebound by T. Burke,25,31
127,2,9:11.0,Violation by D. Lee (kicked ball),,25,31
128,2,8:53.0,,T. Burke misses 3-pt jump shot from 25 ft,25,31
129,2,8:52.0,Defensive rebound by A. Iguodala,,25,31
130,2,8:50.0,Personal foul by D. Exum (drawn by A. Iguodala),,25,31
131,2,8:50.0,Official timeout,,25,31
132,2,8:47.0,Turnover by A. Iguodala (bad pass; steal by D. Exum),,25,31
133,2,8:43.0,,E. Millsap makes 2-pt layup at rim (assist by D. Exum),25,33
134,2,8:16.0,M. Speights misses 2-pt jump shot from 21 ft,,25,33
135,2,8:14.0,,Defensive rebound by E. Freedom,25,33
136,2,8:05.0,,E. Millsap misses 3-pt jump shot from 25 ft,25,33
137,2,8:04.0,,Offensive rebound by E. Freedom,25,33
138,2,8:04.0,,E. Freedom misses 2-pt dunk at rim,25,33
139,2,8:01.0,,Offensive rebound by T. Booker,25,33
140,2,8:01.0,,T. Booker makes 2-pt layup from 2 ft,25,35
141,2,7:45.0,Shooting foul by E. Millsap (drawn by A. Iguodala),,25,35
142,2,7:45.0,A. Iguodala makes free throw 1 of 2,,26,35
143,2,7:45.0,,R. Gobert enters the game for T. Booker,26,35
144,2,7:45.0,A. Iguodala misses free throw 2 of 2,,26,35
145,2,7:40.0,Offensive rebound by M. Speights,,26,35
146,2,7:40.0,Shooting foul by E. Freedom (drawn by D. Lee),,26,35
147,2,7:40.0,D. Lee makes free throw 1 of 2,,27,35
148,2,7:40.0,D. Lee misses free throw 2 of 2,,27,35
149,2,7:39.0,,Defensive rebound by E. Freedom,27,35
150,2,7:18.0,,E. Millsap makes 2-pt jump shot from 17 ft,27,37
151,2,7:09.0,D. Lee misses 2-pt jump shot from 13 ft,,27,37
152,2,7:08.0,,Defensive rebound by E. Freedom,27,37
153,2,6:59.0,,Shooting foul by D. Lee (drawn by E. Millsap),27,37
154,2,6:59.0,,E. Millsap makes free throw 1 of 2,27,38
155,2,6:59.0,A. Bogut enters the game for M. Speights,,27,38
156,2,6:59.0,K. Thompson enters the game for L. Barbosa,,27,38
157,2,6:59.0,,J. Ingles enters the game for D. Exum,27,38
158,2,6:59.0,,E. Millsap makes free throw 2 of 2,27,39
159,2,6:40.0,A. Iguodala misses 3-pt jump shot from 23 ft,,27,39
160,2,6:39.0,,Defensive rebound by T. Burke,27,39
161,2,6:29.0,,Personal foul by S. Livingston (drawn by E. Millsap),27,39
162,2,6:29.0,D. Green enters the game for D. Lee,,27,39
163,2,6:15.0,,E. Millsap misses 3-pt jump shot from 24 ft,27,39
164,2,6:14.0,Defensive rebound by A. Bogut,,27,39
165,2,6:08.0,S. Livingston makes 2-pt dunk at rim (assist by A. Iguodala),,29,39
166,2,6:00.0,,Utah full timeout,29,39
167,2,6:00.0,,D. Favors enters the game for E. Freedom,29,39
168,2,6:00.0,,G. Hayward enters the game for E. Millsap,29,39
169,2,5:50.0,,T. Burke makes 3-pt jump shot from 23 ft (assist by G. Hayward),29,42
170,2,5:31.0,S. Livingston makes 2-pt jump shot from 12 ft,,31,42
171,2,5:14.0,,D. Favors misses 2-pt jump shot from 12 ft,31,42
172,2,5:14.0,,Offensive rebound by R. Gobert,31,42
173,2,5:14.0,Loose ball foul by A. Bogut (drawn by D. Favors),,31,42
174,2,5:00.0,,Turnover by T. Burke (bad pass; steal by D. Green),31,42
175,2,4:52.0,K. Thompson makes 2-pt jump shot from 17 ft,,33,42
176,2,4:38.0,S. Curry enters the game for S. Livingston,,33,42
177,2,4:38.0,H. Barnes enters the game for A. Iguodala,,33,42
178,2,4:32.0,,Shooting foul by D. Green (drawn by D. Favors),33,42
179,2,4:32.0,,D. Favors makes free throw 1 of 2,33,43
180,2,4:32.0,,D. Exum enters the game for T. Burke,33,43
181,2,4:32.0,,D. Favors misses free throw 2 of 2,33,43
182,2,4:28.0,,Offensive rebound by D. Exum,33,43
183,2,4:15.0,,D. Favors misses 2-pt layup from 1 ft,33,43
184,2,4:14.0,,Offensive rebound by R. Gobert,33,43
185,2,4:04.0,,G. Hayward makes 2-pt jump shot from 20 ft,33,45
186,2,3:48.0,Shooting foul by G. Hayward (drawn by K. Thompson),,33,45
187,2,3:48.0,K. Thompson makes free throw 1 of 2,,34,45
188,2,3:48.0,K. Thompson makes free throw 2 of 2,,35,45
189,2,3:32.0,,Turnover by R. Gobert (lost ball; steal by S. Curry),35,45
190,2,3:18.0,H. Barnes misses 3-pt jump shot from 23 ft,,35,45
191,2,3:17.0,Offensive rebound by S. Curry,,35,45
192,2,3:13.0,Turnover by H. Barnes (bad pass; steal by J. Ingles),,35,45
193,2,3:13.0,,Personal foul by D. Green (drawn by J. Ingles),35,45
194,2,3:13.0,,J. Ingles misses free throw 1 of 2,35,45
195,2,3:13.0,,Offensive rebound by Team,35,45
196,2,3:13.0,,J. Ingles makes free throw 2 of 2,35,46
197,2,3:02.0,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),,38,46
198,2,2:35.0,,J. Ingles misses 2-pt jump shot from 14 ft,38,46
199,2,2:34.0,Defensive rebound by A. Bogut,,38,46
200,2,2:30.0,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Bogut),,41,46
201,2,2:25.0,,Utah full timeout,41,46
202,2,2:25.0,Golden State full timeout,,41,46
203,2,2:25.0,,T. Booker enters the game for D. Favors,41,46
204,2,2:25.0,,T. Burke enters the game for D. Exum,41,46
205,2,2:18.0,,G. Hayward misses 3-pt jump shot from 24 ft,41,46
206,2,2:17.0,,Offensive rebound by Team,41,46
207,2,2:17.0,Loose ball foul by D. Green (drawn by T. Booker),,41,46
208,2,2:17.0,,T. Booker misses free throw 1 of 2,41,46
209,2,2:17.0,,Offensive rebound by Team,41,46
210,2,2:17.0,D. Lee enters the game for D. Green,,41,46
211,2,2:17.0,,E. Millsap enters the game for J. Ingles,41,46
212,2,2:17.0,,T. Booker makes free throw 2 of 2,41,47
213,2,2:01.0,S. Curry misses 3-pt jump shot from 25 ft,,41,47
214,2,1:59.0,,Defensive rebound by G. Hayward,41,47
215,2,1:54.0,,G. Hayward makes 2-pt dunk at rim (assist by T. Booker),41,49
216,2,1:33.0,K. Thompson makes 2-pt jump shot from 15 ft (assist by A. Bogut),,43,49
217,2,1:13.0,,T. Booker makes 2-pt jump shot from 11 ft,43,51
218,2,0:57.0,S. Curry misses 3-pt jump shot from 25 ft,,43,51
219,2,0:56.0,,Defensive rebound by R. Gobert,43,51
220,2,0:32.0,,T. Booker makes 3-pt jump shot from 24 ft (assist by T. Burke),43,54
221,2,0:14.0,S. Curry makes 2-pt layup from 3 ft,,45,54
222,2,0:10.0,,T. Booker makes 2-pt layup from 1 ft (assist by T. Burke),45,56
223,2,0:04.0,S. Curry misses 3-pt jump shot from 25 ft,,45,56
224,2,0:01.0,,Defensive rebound by E. Millsap,45,56
225,2,0:00.0,,E. Millsap misses 3-pt jump shot from 71 ft,45,56
226,2,0:00.0,,Offensive rebound by Team,45,56
227,3,11:41.0,D. Green misses 3-pt jump shot from 24 ft,,45,56
228,3,11:39.0,,Defensive rebound by D. Favors,45,56
229,3,11:23.0,,Shooting foul by A. Bogut (drawn by G. Hayward),45,56
230,3,11:23.0,,G. Hayward misses free throw 1 of 2,45,56
231,3,11:23.0,,Offensive rebound by Team,45,56
232,3,11:23.0,,G. Hayward makes free throw 2 of 2,45,57
233,3,11:11.0,K. Thompson misses 2-pt jump shot from 22 ft,,45,57
234,3,11:09.0,,Defensive rebound by G. Hayward,45,57
235,3,10:59.0,,D. Favors makes 2-pt jump shot from 18 ft,45,59
236,3,10:50.0,,Violation by E. Freedom (kicked ball),45,59
237,3,10:41.0,S. Curry misses 2-pt layup from 1 ft,,45,59
238,3,10:38.0,Offensive rebound by D. Green,,45,59
239,3,10:38.0,D. Green misses 2-pt layup from 1 ft (block by D. Favors),,45,59
240,3,10:34.0,,Defensive rebound by E. Freedom,45,59
241,3,10:21.0,,Turnover by D. Favors (lost ball; steal by S. Curry),45,59
242,3,10:12.0,H. Barnes makes 2-pt dunk at rim (assist by S. Curry),,47,59
243,3,9:55.0,,E. Freedom misses 2-pt jump shot from 17 ft,47,59
244,3,9:54.0,Defensive rebound by S. Curry,,47,59
245,3,9:47.0,S. Curry misses 2-pt jump shot from 18 ft,,47,59
246,3,9:45.0,,Defensive rebound by G. Hayward,47,59
247,3,9:37.0,,G. Hayward makes 2-pt jump shot from 14 ft,47,61
248,3,9:25.0,K. Thompson misses 3-pt jump shot from 24 ft,,47,61
249,3,9:23.0,,Defensive rebound by G. Hayward,47,61
250,3,9:14.0,,G. Hayward makes 2-pt layup from 1 ft,47,63
251,3,9:14.0,Golden State full timeout,,47,63
252,3,9:14.0,A. Iguodala enters the game for A. Bogut,,47,63
253,3,9:03.0,Personal foul by J. Ingles (drawn by D. Green),,47,63
254,3,9:03.0,,T. Burke enters the game for D. Exum,47,63
255,3,8:55.0,A. Iguodala misses 3-pt jump shot from 24 ft,,47,63
256,3,8:53.0,,Defensive rebound by G. Hayward,47,63
257,3,8:40.0,,T. Burke misses 3-pt jump shot from 23 ft,47,63
258,3,8:39.0,Defensive rebound by K. Thompson,,47,63
259,3,8:29.0,A. Iguodala misses 2-pt jump shot from 8 ft,,47,63
260,3,8:25.0,,Defensive rebound by G. Hayward,47,63
261,3,8:11.0,,E. Freedom makes 2-pt layup from 1 ft,47,65
262,3,8:02.0,S. Curry makes 2-pt jump shot from 11 ft,,49,65
263,3,7:43.0,,T. Burke makes 2-pt jump shot from 16 ft,49,67
264,3,7:30.0,H. Barnes misses 2-pt jump shot from 6 ft,,49,67
265,3,7:28.0,,Defensive rebound by E. Freedom,49,67
266,3,7:22.0,,Turnover by E. Freedom (bad pass; steal by D. Green),49,67
267,3,7:19.0,Shooting foul by G. Hayward (drawn by D. Green),,49,67
268,3,7:19.0,D. Green misses free throw 1 of 2,,49,67
269,3,7:19.0,Offensive rebound by Team,,49,67
270,3,7:19.0,D. Green makes free throw 2 of 2,,50,67
271,3,7:12.0,,Offensive foul by G. Hayward (drawn by K. Thompson),50,67
272,3,7:12.0,,Turnover by G. Hayward (offensive foul),50,67
273,3,7:04.0,S. Curry makes 3-pt jump shot from 25 ft,,53,67
274,3,6:37.0,,T. Burke misses 2-pt jump shot from 6 ft,53,67
275,3,6:37.0,,Offensive rebound by Team,53,67
276,3,6:37.0,,Turnover by Team (shot clock),53,67
277,3,6:37.0,,E. Millsap enters the game for J. Ingles,53,67
278,3,6:25.0,D. Green makes 2-pt layup at rim (assist by S. Curry),,55,67
279,3,6:10.0,,E. Freedom misses 2-pt jump shot from 4 ft,55,67
280,3,6:10.0,,Offensive rebound by Team,55,67
281,3,6:10.0,,Shooting foul by H. Barnes (drawn by E. Freedom),55,67
282,3,6:10.0,,E. Freedom misses free throw 1 of 2,55,67
283,3,6:10.0,,Offensive rebound by Team,55,67
284,3,6:10.0,,E. Freedom makes free throw 2 of 2,55,68
285,3,6:02.0,H. Barnes misses 3-pt jump shot from 24 ft,,55,68
286,3,6:01.0,,Defensive rebound by E. Freedom,55,68
287,3,5:47.0,,D. Favors makes 2-pt jump shot from 14 ft (assist by G. Hayward),55,70
288,3,5:30.0,Personal foul by E. Millsap (drawn by D. Green),,55,70
289,3,5:30.0,,T. Booker enters the game for E. Freedom,55,70
290,3,5:24.0,S. Curry makes 3-pt jump shot from 24 ft,,58,70
291,3,5:04.0,,D. Favors misses 2-pt jump shot from 7 ft,58,70
292,3,5:03.0,Defensive rebound by S. Curry,,58,70
293,3,5:01.0,Personal foul by T. Booker (drawn by S. Curry),,58,70
294,3,5:01.0,,R. Gobert enters the game for D. Favors,58,70
295,3,4:56.0,S. Curry misses 3-pt jump shot from 26 ft,,58,70
296,3,4:55.0,,Defensive rebound by T. Booker,58,70
297,3,4:39.0,,T. Burke misses 3-pt jump shot from 25 ft,58,70
298,3,4:37.0,,Offensive rebound by G. Hayward,58,70
299,3,4:34.0,,G. Hayward makes 2-pt jump shot from 21 ft,58,72
300,3,4:25.0,Turnover by D. Green (lost ball; steal by T. Booker),,58,72
301,3,4:19.0,,T. Booker misses 2-pt jump shot from 4 ft,58,72
302,3,4:17.0,,Offensive rebound by R. Gobert,58,72
303,3,4:17.0,,R. Gobert makes 2-pt dunk at rim,58,74
304,3,4:03.0,Turnover by S. Curry (bad pass),,58,74
305,3,3:49.0,,G. Hayward misses 3-pt jump shot from 24 ft,58,74
306,3,3:47.0,Defensive rebound by D. Green,,58,74
307,3,3:42.0,M. Speights enters the game for H. Barnes,,58,74
308,3,3:42.0,Personal foul by E. Millsap (drawn by S. Curry),,58,74
309,3,3:42.0,S. Curry makes free throw 1 of 2,,59,74
310,3,3:42.0,L. Barbosa enters the game for K. Thompson,,59,74
311,3,3:42.0,S. Curry makes free throw 2 of 2,,60,74
312,3,3:20.0,,T. Booker makes 3-pt jump shot from 24 ft (assist by G. Hayward),60,77
313,3,2:59.0,M. Speights misses 2-pt layup from 3 ft,,60,77
314,3,2:57.0,,Defensive rebound by T. Booker,60,77
315,3,2:48.0,,T. Burke misses 3-pt jump shot from 26 ft,60,77
316,3,2:48.0,,Offensive rebound by R. Gobert,60,77
317,3,2:48.0,,Utah full timeout,60,77
318,3,2:48.0,D. Lee enters the game for D. Green,,60,77
319,3,2:33.0,,T. Booker misses 2-pt jump shot from 20 ft,60,77
320,3,2:33.0,Defensive rebound by M. Speights,,60,77
321,3,2:10.0,A. Iguodala misses 2-pt jump shot from 13 ft,,60,77
322,3,2:10.0,,Defensive rebound by Team,60,77
323,3,1:45.0,,T. Burke misses 2-pt jump shot from 22 ft,60,77
324,3,1:44.0,,Offensive rebound by Team,60,77
325,3,1:44.0,,Turnover by Team (shot clock),60,77
326,3,1:34.0,Shooting foul by R. Gobert (drawn by S. Curry),,60,77
327,3,1:34.0,S. Curry makes free throw 1 of 2,,61,77
328,3,1:34.0,,D. Favors enters the game for R. Gobert,61,77
329,3,1:34.0,S. Curry makes free throw 2 of 2,,62,77
330,3,1:22.0,,Turnover by D. Favors (bad pass),62,77
331,3,1:10.0,Shooting foul by T. Booker (drawn by M. Speights),,62,77
332,3,1:10.0,M. Speights misses free throw 1 of 2,,62,77
333,3,1:10.0,Offensive rebound by Team,,62,77
334,3,1:10.0,M. Speights makes free throw 2 of 2,,63,77
335,3,0:57.0,,D. Favors makes 2-pt layup from 2 ft (assist by T. Booker),63,79
336,3,0:51.0,S. Curry makes 3-pt jump shot from 24 ft,,66,79
337,3,0:31.0,,G. Hayward misses 2-pt jump shot from 14 ft,66,79
338,3,0:30.0,,Offensive rebound by D. Favors,66,79
339,3,0:30.0,,D. Favors misses 2-pt tip-in from 1 ft,66,79
340,3,0:27.0,Defensive rebound by M. Speights,,66,79
341,3,0:21.0,M. Speights misses 2-pt jump shot from 18 ft (block by T. Booker),,66,79
342,3,0:20.0,,Defensive rebound by T. Booker,66,79
343,3,0:18.0,,T. Booker misses 2-pt layup from 2 ft,66,79
344,3,0:15.0,Defensive rebound by L. Barbosa,,66,79
345,3,0:14.0,Turnover by L. Barbosa (bad pass; steal by G. Hayward),,66,79
346,3,0:12.0,,T. Booker makes 2-pt dunk at rim (assist by G. Hayward),66,81
347,3,0:01.0,D. Lee makes 2-pt layup from 2 ft (assist by A. Iguodala),,68,81
348,4,11:38.0,,T. Burke makes 2-pt jump shot from 18 ft,68,83
349,4,11:23.0,A. Bogut makes 2-pt layup from 2 ft (assist by S. Curry),,70,83
350,4,10:56.0,,R. Gobert misses 2-pt layup from 1 ft,70,83
351,4,10:55.0,Defensive rebound by S. Curry,,70,83
352,4,10:48.0,S. Curry misses 2-pt jump shot from 21 ft,,70,83
353,4,10:47.0,,Defensive rebound by D. Favors,70,83
354,4,10:39.0,,T. Burke misses 2-pt jump shot from 22 ft,70,83
355,4,10:38.0,Defensive rebound by S. Curry,,70,83
356,4,10:29.0,D. Lee makes 2-pt layup from 2 ft (assist by S. Curry),,72,83
357,4,10:11.0,,E. Millsap makes 3-pt jump shot from 22 ft (assist by D. Favors),72,86
358,4,9:54.0,D. Lee misses 2-pt layup from 1 ft,,72,86
359,4,9:51.0,Offensive rebound by A. Bogut,,72,86
360,4,9:51.0,A. Bogut makes 2-pt tip-in from 1 ft,,74,86
361,4,9:40.0,,D. Favors makes 2-pt jump shot from 17 ft (assist by J. Ingles),74,88
362,4,9:30.0,Shooting foul by J. Ingles (drawn by S. Curry),,74,88
363,4,9:30.0,S. Curry misses free throw 1 of 2,,74,88
364,4,9:30.0,Offensive rebound by Team,,74,88
365,4,9:30.0,,D. Exum enters the game for J. Ingles,74,88
366,4,9:30.0,S. Curry makes free throw 2 of 2,,75,88
367,4,9:12.0,,E. Millsap misses 2-pt jump shot from 14 ft,75,88
368,4,9:11.0,Defensive rebound by S. Livingston,,75,88
369,4,9:04.0,S. Livingston misses 2-pt layup from 2 ft (block by R. Gobert),,75,88
370,4,9:04.0,Offensive rebound by Team,,75,88
371,4,8:54.0,K. Thompson makes 2-pt layup from 2 ft,,77,88
372,4,8:41.0,,R. Gobert makes 2-pt dunk at rim (assist by T. Burke),77,90
373,4,8:26.0,S. Curry misses 2-pt layup from 2 ft (block by D. Favors),,77,90
374,4,8:24.0,Offensive rebound by A. Bogut,,77,90
375,4,8:22.0,K. Thompson misses 3-pt jump shot from 24 ft,,77,90
376,4,8:22.0,,Defensive rebound by Team,77,90
377,4,8:22.0,Official timeout,,77,90
378,4,8:22.0,,G. Hayward enters the game for E. Millsap,77,90
379,4,8:02.0,,T. Burke makes 3-pt jump shot from 24 ft (assist by G. Hayward),77,93
380,4,7:47.0,S. Curry misses 3-pt jump shot from 23 ft,,77,93
381,4,7:47.0,,Defensive rebound by G. Hayward,77,93
382,4,7:35.0,,D. Exum misses 3-pt jump shot from 24 ft,77,93
383,4,7:34.0,Defensive rebound by S. Livingston,,77,93
384,4,7:14.0,D. Lee makes 2-pt jump shot from 4 ft (assist by A. Bogut),,79,93
385,4,6:55.0,,T. Burke makes 2-pt jump shot from 10 ft,79,95
386,4,6:39.0,J. Holiday enters the game for S. Curry,,79,95
387,4,6:39.0,,T. Booker enters the game for D. Favors,79,95
388,4,6:30.0,K. Thompson makes 2-pt jump shot from 22 ft,,81,95
389,4,6:13.0,,G. Hayward misses 2-pt jump shot from 8 ft,81,95
390,4,6:11.0,,Offensive rebound by G. Hayward,81,95
391,4,6:11.0,,Shooting foul by K. Thompson (drawn by G. Hayward),81,95
392,4,6:11.0,,G. Hayward makes free throw 1 of 2,81,96
393,4,6:11.0,D. Green enters the game for A. Bogut,,81,96
