,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHICAGO_ACTION,MIAMI_SCORE,CHICAGO_SCORE
389,4,2:39.0,C. Bosh misses 2-pt jump shot from 15 ft,,91,82
390,4,2:38.0,Offensive rebound by H. Whiteside,,91,82
391,4,2:38.0,H. Whiteside misses 2-pt layup from 2 ft (block by P. Gasol),,91,82
392,4,2:37.0,Offensive rebound by Team,,91,82
393,4,2:37.0,Turnover by Team (shot clock),,91,82
394,4,2:29.0,,D. Rose misses 3-pt jump shot from 24 ft,91,82
395,4,2:29.0,Defensive rebound by H. Whiteside,,91,82
396,4,2:29.0,Personal foul by T. Gibson (drawn by H. Whiteside),,91,82
397,4,2:08.0,Turnover by M. Chalmers (bad pass),,91,82
398,4,1:59.0,,P. Gasol misses 2-pt layup from 1 ft,91,82
399,4,1:59.0,,Offensive rebound by T. Gibson,91,82
400,4,1:59.0,,T. Gibson makes 2-pt tip-in from 1 ft,91,84
401,4,1:39.0,C. Bosh misses 2-pt jump shot from 17 ft,,91,84
402,4,1:38.0,,Defensive rebound by P. Gasol,91,84
403,4,1:33.0,,A. Brooks misses 2-pt layup from 3 ft (block by H. Whiteside),91,84
404,4,1:31.0,Defensive rebound by C. Bosh,,91,84
405,4,1:14.0,D. Wade makes 2-pt jump shot from 13 ft,,93,84
406,4,1:14.0,,Chicago full timeout,93,84
407,4,1:08.0,,P. Gasol misses 2-pt layup from 1 ft (block by H. Whiteside),93,84
408,4,1:08.0,Defensive rebound by Team,,93,84
409,4,0:43.0,D. Wade misses 2-pt jump shot from 12 ft,,93,84
410,4,0:41.0,Offensive rebound by H. Whiteside,,93,84
411,4,0:41.0,Personal foul by P. Gasol (drawn by H. Whiteside),,93,84
412,4,0:41.0,H. Whiteside misses free throw 1 of 2,,93,84
413,4,0:41.0,Offensive rebound by Team,,93,84
414,4,0:41.0,S. Napier enters the game for L. Deng,,93,84
415,4,0:41.0,H. Whiteside makes free throw 2 of 2,,94,84
416,4,0:41.0,,Chicago full timeout,94,84
417,4,0:37.0,,T. Gibson misses 2-pt jump shot from 3 ft (block by H. Whiteside),94,84
418,4,0:37.0,Defensive rebound by Team,,94,84
419,4,0:18.0,Shooting foul by T. Gibson (drawn by C. Bosh),,94,84
420,4,0:18.0,C. Bosh makes free throw 1 of 2,,95,84
421,4,0:18.0,C. Bosh makes free throw 2 of 2,,96,84
422,4,0:03.0,,P. Gasol misses 2-pt layup from 2 ft (block by H. Whiteside),96,84
423,4,0:00.0,Defensive rebound by S. Napier,,96,84
