,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ORLANDO_ACTION,CHICAGO_SCORE,ORLANDO_SCORE
385,4,4:26.0,Offensive rebound by T. Gibson,,94,89
386,4,4:26.0,T. Gibson misses 2-pt tip-in from 3 ft,,94,89
387,4,4:26.0,,Defensive rebound by Team,94,89
388,4,4:26.0,Loose ball foul by T. Gibson (drawn by V. Oladipo),,94,89
389,4,4:18.0,,Turnover by E. Payton (discontinued dribble),94,89
390,4,4:07.0,Personal foul by V. Oladipo (drawn by J. Butler),,94,89
391,4,3:54.0,T. Gibson misses 2-pt hook shot from 4 ft,,94,89
392,4,3:52.0,,Defensive rebound by A. Gordon,94,89
393,4,3:42.0,,E. Fournier makes 3-pt jump shot from 25 ft,94,92
394,4,3:25.0,A. Brooks makes 2-pt jump shot from 16 ft,,96,92
395,4,3:16.0,,Shooting foul by A. Brooks (drawn by N. Vučević),96,92
396,4,3:16.0,,N. Vučević makes free throw 1 of 2,96,93
397,4,3:16.0,,N. Vučević makes free throw 2 of 2,96,94
398,4,2:52.0,Turnover by Team (shot clock),,96,94
399,4,2:52.0,Chicago full timeout,,96,94
400,4,2:52.0,K. Hinrich enters the game for T. Gibson,,96,94
401,4,2:36.0,,E. Fournier misses 3-pt jump shot from 24 ft,96,94
402,4,2:34.0,,Offensive rebound by E. Fournier,96,94
403,4,2:31.0,,E. Fournier makes 2-pt layup from 1 ft,96,96
404,4,2:16.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by A. Brooks),,99,96
405,4,1:55.0,,V. Oladipo makes 2-pt jump shot from 7 ft (assist by E. Payton),99,98
406,4,1:36.0,J. Butler misses 2-pt jump shot from 18 ft,,99,98
407,4,1:34.0,,Defensive rebound by A. Gordon,99,98
408,4,1:30.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by A. Gordon),99,101
409,4,1:30.0,Chicago full timeout,,99,101
410,4,1:30.0,M. Dunleavy enters the game for K. Hinrich,,99,101
411,4,1:18.0,P. Gasol makes 2-pt layup from 1 ft (assist by J. Butler),,101,101
412,4,1:18.0,Shooting foul by N. Vučević (drawn by P. Gasol),,101,101
413,4,1:18.0,K. Hinrich enters the game for A. Brooks,,101,101
414,4,1:18.0,T. Snell enters the game for M. Dunleavy,,101,101
415,4,1:18.0,J. Noah enters the game for N. Mirotić,,101,101
416,4,1:18.0,P. Gasol misses free throw 1 of 1,,101,101
417,4,1:17.0,,Defensive rebound by A. Gordon,101,101
418,4,1:03.0,,A. Gordon makes 2-pt jump shot from 10 ft (assist by E. Payton),101,103
419,4,1:03.0,Chicago full timeout,,101,103
420,4,1:03.0,A. Brooks enters the game for J. Noah,,101,103
421,4,1:03.0,M. Dunleavy enters the game for K. Hinrich,,101,103
422,4,1:03.0,N. Mirotić enters the game for T. Snell,,101,103
423,4,0:52.0,Turnover by A. Brooks (lost ball; steal by N. Vučević),,101,103
424,4,0:32.0,,E. Fournier misses 3-pt jump shot from 25 ft,101,103
425,4,0:31.0,Defensive rebound by A. Brooks,,101,103
426,4,0:12.0,A. Brooks misses 2-pt layup from 2 ft,,101,103
427,4,0:11.0,Offensive rebound by Team,,101,103
428,4,0:07.0,Personal foul by N. Vučević (drawn by P. Gasol),,101,103
429,4,0:07.0,P. Gasol makes free throw 1 of 2,,102,103
430,4,0:07.0,K. Hinrich enters the game for A. Brooks,,102,103
431,4,0:07.0,J. Noah enters the game for N. Mirotić,,102,103
432,4,0:07.0,,D. Dedmon enters the game for E. Fournier,102,103
433,4,0:07.0,T. Snell enters the game for M. Dunleavy,,102,103
434,4,0:07.0,P. Gasol makes free throw 2 of 2,,103,103
435,4,0:07.0,,Orlando full timeout,103,103
436,4,0:07.0,T. Gibson enters the game for P. Gasol,,103,103
437,4,0:07.0,,E. Fournier enters the game for D. Dedmon,103,103
438,4,0:02.0,,V. Oladipo makes 2-pt layup from 2 ft,103,105
439,4,0:02.0,Chicago full timeout,,103,105
440,4,0:02.0,A. Brooks enters the game for T. Gibson,,103,105
441,4,0:02.0,P. Gasol enters the game for K. Hinrich,,103,105
442,4,0:02.0,M. Dunleavy enters the game for T. Snell,,103,105
443,4,0:02.0,,D. Dedmon enters the game for E. Fournier,103,105
444,4,0:01.0,Turnover by M. Dunleavy (bad pass),,103,105
445,4,0:00.0,,Orlando full timeout,103,105
446,4,0:00.0,,E. Fournier enters the game for D. Dedmon,103,105
447,4,0:00.0,,T. Harris enters the game for A. Gordon,103,105
448,4,0:00.0,,Personal foul by J. Noah (drawn by V. Oladipo),103,105
449,4,0:00.0,,V. Oladipo misses free throw 1 of 2,103,105
450,4,0:00.0,,Offensive rebound by Team,103,105
451,4,0:00.0,,V. Oladipo misses free throw 2 of 2,103,105
452,4,0:00.0,Defensive rebound by P. Gasol,,103,105
