,QUARTER,TIME_REMAINING,DENVER_ACTION,HOUSTON_ACTION,DENVER_SCORE,HOUSTON_SCORE
387,3,0:44.0,Defensive rebound by J. Nurkić,,67,76
388,3,0:40.0,A. Gee misses 2-pt layup from 3 ft,,67,76
389,3,0:39.0,Offensive rebound by D. Arthur,,67,76
390,3,0:38.0,D. Arthur makes 2-pt layup from 2 ft,,69,76
391,3,0:28.0,,J. Harden misses 2-pt layup from 1 ft,69,76
392,3,0:27.0,Defensive rebound by D. Arthur,,69,76
393,3,0:27.0,Personal foul by J. Harden (drawn by D. Arthur),,69,76
394,3,0:27.0,D. Arthur makes free throw 1 of 2,,70,76
395,3,0:27.0,D. Arthur makes free throw 2 of 2,,71,76
396,3,0:27.0,,Houston full timeout,71,76
397,3,0:27.0,,T. Ariza enters the game for J. Dorsey,71,76
398,3,0:27.0,G. Harris enters the game for T. Lawson,,71,76
399,3,0:08.0,,J. Harden makes 2-pt dunk at rim,71,78
400,3,0:07.0,Turnover by E. Green (inbound),,71,78
401,3,0:07.0,,D. Motiejūnas makes 2-pt layup from 1 ft (assist by N. Johnson),71,80
402,3,0:01.0,E. Green makes 2-pt jump shot from 20 ft,,73,80
403,3,0:00.0,,D. Motiejūnas misses 3-pt jump shot from 47 ft,73,80
404,3,0:00.0,,Offensive rebound by Team,73,80
405,4,11:46.0,,Shooting foul by J. Nurkić (drawn by T. Ariza),73,80
406,4,11:46.0,,T. Ariza misses free throw 1 of 2,73,80
407,4,11:46.0,,Offensive rebound by Team,73,80
408,4,11:46.0,,T. Ariza makes free throw 2 of 2,73,81
409,4,11:29.0,G. Harris misses 2-pt jump shot from 10 ft,,73,81
410,4,11:27.0,,Defensive rebound by D. Howard,73,81
411,4,11:19.0,,N. Johnson misses 2-pt layup from 2 ft,73,81
412,4,11:17.0,Defensive rebound by G. Harris,,73,81
413,4,11:13.0,E. Green misses 2-pt layup from 1 ft,,73,81
414,4,11:11.0,,Defensive rebound by P. Beverley,73,81
415,4,11:10.0,,Shooting foul by J. Nurkić (drawn by D. Howard),73,81
416,4,11:10.0,T. Mozgov enters the game for J. Nurkić,,73,81
417,4,11:10.0,,D. Howard misses free throw 1 of 2,73,81
418,4,11:10.0,,Offensive rebound by Team,73,81
419,4,11:10.0,,D. Howard makes free throw 2 of 2,73,82
420,4,11:00.0,E. Green makes 2-pt jump shot from 18 ft,,75,82
421,4,10:49.0,,N. Johnson makes 2-pt layup from 1 ft (assist by D. Howard),75,84
422,4,10:24.0,Turnover by E. Green (bad pass),,75,84
423,4,10:01.0,,D. Howard makes 2-pt hook shot from 7 ft,75,86
424,4,9:42.0,A. Gee makes 2-pt layup from 1 ft,,77,86
425,4,9:27.0,,T. Ariza misses 3-pt jump shot from 23 ft,77,86
426,4,9:26.0,Defensive rebound by A. Gee,,77,86
427,4,9:19.0,Turnover by A. Gee (lost ball; steal by P. Beverley),,77,86
428,4,9:14.0,,Turnover by J. Terry (bad pass; steal by A. Gee),77,86
429,4,9:10.0,Turnover by G. Harris (lost ball; steal by J. Terry),,77,86
430,4,9:06.0,,Shooting foul by T. Mozgov (drawn by T. Ariza),77,86
431,4,9:06.0,,T. Ariza makes free throw 1 of 2,77,87
432,4,9:06.0,J. Hickson enters the game for T. Mozgov,,77,87
433,4,9:06.0,T. Lawson enters the game for E. Green,,77,87
434,4,9:06.0,A. Afflalo enters the game for G. Harris,,77,87
435,4,9:06.0,,T. Ariza misses free throw 2 of 2,77,87
436,4,9:06.0,Defensive rebound by J. Hickson,,77,87
437,4,8:41.0,Turnover by Team (shot clock),,77,87
438,4,8:21.0,,Personal foul by A. Gee (drawn by J. Terry),77,87
439,4,8:21.0,,Houston full timeout,77,87
440,4,8:21.0,W. Chandler enters the game for D. Arthur,,77,87
441,4,8:10.0,,D. Howard makes 2-pt hook shot from 7 ft,77,89
442,4,7:45.0,A. Afflalo misses 3-pt jump shot from 23 ft,,77,89
443,4,7:44.0,,Defensive rebound by N. Johnson,77,89
444,4,7:38.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by N. Johnson),77,92
445,4,7:19.0,Turnover by W. Chandler (bad pass),,77,92
446,4,7:01.0,,D. Howard misses 2-pt hook shot from 7 ft,77,92
447,4,6:59.0,Defensive rebound by W. Chandler,,77,92
448,4,6:50.0,W. Chandler misses 3-pt jump shot from 26 ft,,77,92
449,4,6:48.0,,Defensive rebound by T. Ariza,77,92
450,4,6:32.0,,P. Beverley misses 2-pt jump shot from 19 ft (block by A. Gee),77,92
451,4,6:30.0,Defensive rebound by W. Chandler,,77,92
452,4,6:23.0,A. Gee misses 3-pt jump shot from 22 ft,,77,92
453,4,6:22.0,,Defensive rebound by T. Ariza,77,92
454,4,6:16.0,,J. Terry misses 3-pt jump shot from 23 ft,77,92
455,4,6:14.0,Defensive rebound by W. Chandler,,77,92
456,4,6:09.0,,Houston full timeout,77,92
457,4,6:09.0,G. Harris enters the game for A. Gee,,77,92
458,4,6:09.0,,D. Motiejūnas enters the game for D. Howard,77,92
459,4,6:09.0,,J. Harden enters the game for N. Johnson,77,92
460,4,6:00.0,T. Lawson makes 2-pt layup from 2 ft,,79,92
461,4,5:34.0,,J. Terry misses 3-pt jump shot from 24 ft,79,92
462,4,5:33.0,Defensive rebound by T. Lawson,,79,92
463,4,5:28.0,A. Afflalo makes 2-pt layup from 2 ft (assist by T. Lawson),,81,92
464,4,5:13.0,,P. Beverley makes 2-pt jump shot from 5 ft,81,94
465,4,5:04.0,T. Lawson makes 2-pt jump shot from 17 ft,,83,94
466,4,5:04.0,Shooting foul by P. Beverley (drawn by T. Lawson),,83,94
467,4,5:04.0,T. Lawson makes free throw 1 of 1,,84,94
468,4,4:49.0,,J. Terry makes 2-pt layup from 1 ft,84,96
469,4,4:39.0,T. Lawson makes 2-pt layup from 1 ft,,86,96
470,4,4:20.0,,J. Harden makes 2-pt jump shot from 19 ft,86,98
471,4,4:09.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by T. Lawson),,89,98
472,4,3:44.0,,T. Ariza misses 3-pt jump shot from 24 ft,89,98
473,4,3:41.0,Defensive rebound by Team,,89,98
474,4,3:41.0,,N. Johnson enters the game for J. Terry,89,98
475,4,3:34.0,T. Lawson misses 2-pt jump shot from 18 ft,,89,98
476,4,3:31.0,,Defensive rebound by J. Harden,89,98
477,4,3:29.0,,Shooting foul by W. Chandler (drawn by J. Harden),89,98
478,4,3:29.0,,J. Harden misses free throw 1 of 2,89,98
479,4,3:29.0,,Offensive rebound by Team,89,98
480,4,3:29.0,K. Faried enters the game for J. Hickson,,89,98
481,4,3:29.0,,D. Howard enters the game for N. Johnson,89,98
482,4,3:29.0,,J. Harden makes free throw 2 of 2,89,99
483,4,3:19.0,A. Afflalo misses 3-pt jump shot from 25 ft,,89,99
484,4,3:18.0,,Defensive rebound by J. Harden,89,99
485,4,3:12.0,,D. Motiejūnas makes 2-pt dunk at rim (assist by J. Harden),89,101
486,4,2:57.0,W. Chandler makes 2-pt jump shot from 6 ft,,91,101
487,4,2:39.0,,D. Howard makes 2-pt layup from 2 ft (assist by P. Beverley),91,103
488,4,2:39.0,,Shooting foul by K. Faried (drawn by D. Howard),91,103
489,4,2:39.0,Denver full timeout,,91,103
490,4,2:39.0,,N. Johnson enters the game for D. Motiejūnas,91,103
491,4,2:39.0,,D. Howard makes free throw 1 of 1,91,104
492,4,2:29.0,G. Harris misses 3-pt jump shot from 23 ft (block by P. Beverley),,91,104
493,4,2:28.0,,Defensive rebound by D. Howard,91,104
494,4,2:25.0,,P. Beverley makes 2-pt layup from 1 ft,91,106
495,4,2:11.0,T. Lawson makes 2-pt jump shot from 18 ft,,93,106
496,4,1:59.0,,P. Beverley misses 2-pt layup from 2 ft,93,106
497,4,1:58.0,,Offensive rebound by D. Howard,93,106
498,4,1:58.0,,D. Howard makes 2-pt dunk at rim,93,108
499,4,1:46.0,W. Chandler misses 3-pt jump shot from 24 ft,,93,108
500,4,1:45.0,,Defensive rebound by Team,93,108
501,4,1:45.0,E. Green enters the game for T. Lawson,,93,108
502,4,1:45.0,A. Gee enters the game for W. Chandler,,93,108
503,4,1:45.0,,J. Dorsey enters the game for D. Howard,93,108
504,4,1:45.0,,T. Daniels enters the game for T. Ariza,93,108
505,4,1:45.0,D. Arthur enters the game for A. Afflalo,,93,108
506,4,1:32.0,,J. Harden misses 3-pt jump shot from 25 ft,93,108
507,4,1:31.0,Defensive rebound by E. Green,,93,108
508,4,1:22.0,D. Arthur makes 3-pt jump shot from 25 ft (assist by E. Green),,96,108
509,4,1:00.0,,N. Johnson misses 3-pt jump shot from 25 ft,96,108
510,4,0:58.0,Defensive rebound by D. Arthur,,96,108
511,4,0:49.0,A. Gee misses 3-pt jump shot from 23 ft,,96,108
512,4,0:47.0,,Defensive rebound by T. Daniels,96,108
513,4,0:22.0,,Turnover by Team (shot clock),96,108
514,4,0:14.0,D. Arthur misses 3-pt jump shot from 27 ft,,96,108
515,4,0:12.0,Offensive rebound by Team,,96,108
516,4,0:08.0,E. Green misses 2-pt jump shot from 16 ft,,96,108
517,4,0:05.0,Offensive rebound by G. Harris,,96,108
518,4,0:01.0,K. Faried misses 2-pt jump shot from 3 ft,,96,108
519,4,0:00.0,,Defensive rebound by J. Harden,96,108
