,QUARTER,TIME_REMAINING,ORLANDO_ACTION,BROOKLYN_ACTION,ORLANDO_SCORE,BROOKLYN_SCORE
380,4,2:20.0,Shooting foul by A. Anderson (drawn by E. Fournier),,90,98
381,4,2:20.0,E. Fournier makes free throw 1 of 2,,91,98
382,4,2:20.0,C. Frye enters the game for A. Gordon,,91,98
383,4,2:20.0,E. Fournier makes free throw 2 of 2,,92,98
384,4,2:09.0,,J. Johnson misses 2-pt jump shot from 3 ft,92,98
385,4,2:08.0,,Offensive rebound by Team,92,98
386,4,2:08.0,Loose ball foul by E. Fournier (drawn by K. Garnett),,92,98
387,4,2:08.0,,K. Garnett makes free throw 1 of 2,92,99
388,4,2:08.0,,K. Garnett makes free throw 2 of 2,92,100
389,4,1:47.0,Turnover by E. Payton (traveling),,92,100
390,4,1:25.0,,D. Williams misses 2-pt layup from 1 ft,92,100
391,4,1:24.0,,Offensive rebound by B. Bogdanović,92,100
392,4,1:08.0,,J. Johnson makes 2-pt layup from 2 ft,92,102
393,4,1:08.0,Orlando full timeout,,92,102
394,4,1:05.0,Shooting foul by K. Garnett (drawn by E. Fournier),,92,102
395,4,1:05.0,E. Fournier makes free throw 1 of 2,,93,102
396,4,1:05.0,A. Gordon enters the game for N. Vučević,,93,102
397,4,1:05.0,M. Harkless enters the game for C. Frye,,93,102
398,4,1:05.0,E. Fournier makes free throw 2 of 2,,94,102
399,4,0:52.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by K. Garnett),94,104
400,4,0:52.0,Orlando full timeout,,94,104
401,4,0:52.0,C. Frye enters the game for M. Harkless,,94,104
402,4,0:52.0,N. Vučević enters the game for A. Gordon,,94,104
403,4,0:45.0,T. Harris misses 2-pt hook shot from 4 ft,,94,104
404,4,0:44.0,,Defensive rebound by K. Garnett,94,104
405,4,0:24.0,,Turnover by D. Williams (lost ball; steal by E. Payton),94,104
406,4,0:18.0,E. Fournier makes 2-pt layup from 2 ft,,96,104
