,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
382,4,3:41.0,,L. Aldridge misses 2-pt jump shot from 12 ft,98,105
383,4,3:39.0,Defensive rebound by W. Chandler,,98,105
384,4,3:31.0,J. Hickson misses 2-pt layup at rim (block by R. Lopez),,98,105
385,4,3:30.0,Offensive rebound by K. Faried,,98,105
386,4,3:28.0,K. Faried misses 2-pt layup at rim (block by R. Lopez),,98,105
387,4,3:27.0,,Defensive rebound by L. Aldridge,98,105
388,4,3:09.0,,Turnover by A. Afflalo (lost ball; steal by J. Hickson),98,105
389,4,2:50.0,T. Lawson misses 2-pt jump shot from 16 ft,,98,105
390,4,2:49.0,,Defensive rebound by L. Aldridge,98,105
391,4,2:29.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by L. Aldridge),98,108
392,4,2:26.0,Denver full timeout,,98,108
393,4,2:26.0,R. Foye enters the game for J. Hickson,,98,108
394,4,2:20.0,Shooting foul by R. Lopez (drawn by K. Faried),,98,108
395,4,2:20.0,K. Faried makes free throw 1 of 2,,99,108
396,4,2:20.0,K. Faried makes free throw 2 of 2,,100,108
397,4,2:09.0,,Turnover by L. Aldridge (lost ball),100,108
398,4,1:56.0,T. Lawson misses 2-pt jump shot from 13 ft,,100,108
399,4,1:55.0,Offensive rebound by K. Faried,,100,108
400,4,1:54.0,K. Faried misses 2-pt layup from 1 ft,,100,108
401,4,1:53.0,,Defensive rebound by L. Aldridge,100,108
402,4,1:50.0,,Shooting foul by R. Foye (drawn by R. Lopez),100,108
403,4,1:50.0,,R. Lopez makes free throw 1 of 2,100,109
404,4,1:50.0,,R. Lopez makes free throw 2 of 2,100,110
405,4,1:44.0,J. Nelson makes 2-pt jump shot from 21 ft,,102,110
406,4,1:29.0,,A. Afflalo makes 2-pt layup from 1 ft (assist by N. Batum),102,112
407,4,1:23.0,T. Lawson makes 2-pt layup from 2 ft,,104,112
408,4,1:00.0,,D. Lillard makes 2-pt jump shot from 20 ft (assist by N. Batum),104,114
409,4,0:51.0,Shooting foul by A. Afflalo (drawn by K. Faried),,104,114
410,4,0:51.0,K. Faried makes free throw 1 of 2,,105,114
411,4,0:51.0,J. Nurkić enters the game for W. Chandler,,105,114
412,4,0:51.0,K. Faried makes free throw 2 of 2,,106,114
413,4,0:43.0,,Personal foul by K. Faried (drawn by R. Lopez),106,114
414,4,0:43.0,,R. Lopez makes free throw 1 of 2,106,115
415,4,0:43.0,W. Chandler enters the game for J. Nurkić,,106,115
416,4,0:43.0,,R. Lopez makes free throw 2 of 2,106,116
417,4,0:36.0,J. Nelson misses 2-pt jump shot from 6 ft,,106,116
418,4,0:35.0,Offensive rebound by K. Faried,,106,116
419,4,0:35.0,K. Faried makes 2-pt layup from 1 ft,,108,116
420,4,0:26.0,,Personal foul by W. Chandler (drawn by A. Afflalo),108,116
421,4,0:26.0,,A. Afflalo makes free throw 1 of 2,108,117
422,4,0:26.0,,A. Afflalo makes free throw 2 of 2,108,118
423,4,0:26.0,Denver full timeout,,108,118
424,4,0:26.0,,J. Freeland enters the game for L. Aldridge,108,118
425,4,0:26.0,,C. McCollum enters the game for D. Lillard,108,118
426,4,0:20.0,W. Chandler makes 2-pt layup from 2 ft (assist by T. Lawson),,110,118
427,4,0:20.0,Shooting foul by J. Freeland (drawn by W. Chandler),,110,118
428,4,0:20.0,W. Chandler makes free throw 1 of 1,,111,118
429,4,0:14.0,,Turnover by A. Afflalo (bad pass; steal by K. Faried),111,118
430,4,0:08.0,J. Nelson makes 3-pt jump shot from 23 ft (assist by T. Lawson),,114,118
431,4,0:07.0,,Personal take foul by J. Nelson (drawn by A. Afflalo),114,118
432,4,0:07.0,,A. Afflalo makes free throw 1 of 2,114,119
433,4,0:07.0,,A. Afflalo makes free throw 2 of 2,114,120
434,4,0:07.0,Denver full timeout,,114,120
435,4,0:03.0,J. Nelson misses 3-pt jump shot from 27 ft,,114,120
436,4,0:02.0,,Defensive rebound by R. Lopez,114,120
