,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,UTAH_ACTION,OKLAHOMA CITY_SCORE,UTAH_SCORE
392,4,6:34.0,N. Collison makes 2-pt jump shot from 18 ft (assist by R. Jackson),,67,80
393,4,6:19.0,,G. Hayward misses 3-pt jump shot from 24 ft,67,80
394,4,6:18.0,,Offensive rebound by E. Freedom,67,80
395,4,6:13.0,,E. Freedom misses 2-pt layup from 2 ft,67,80
396,4,6:11.0,Defensive rebound by S. Adams,,67,80
397,4,5:57.0,Oklahoma City full timeout,,67,80
398,4,5:57.0,,A. Burks enters the game for J. Ingles,67,80
399,4,5:55.0,N. Collison misses 3-pt jump shot from 25 ft,,67,80
400,4,5:53.0,,Defensive rebound by A. Burks,67,80
401,4,5:35.0,,G. Hayward misses 3-pt jump shot from 24 ft,67,80
402,4,5:32.0,Defensive rebound by A. Morrow,,67,80
403,4,5:15.0,J. Lamb misses 2-pt jump shot from 4 ft,,67,80
404,4,5:14.0,,Defensive rebound by E. Freedom,67,80
405,4,5:03.0,,T. Burke misses 2-pt jump shot from 5 ft,67,80
406,4,5:02.0,,Offensive rebound by D. Favors,67,80
407,4,5:02.0,,D. Favors makes 2-pt tip-in from 1 ft,67,82
408,4,4:49.0,R. Jackson makes 3-pt jump shot from 24 ft,,70,82
409,4,4:36.0,,E. Freedom makes 2-pt layup from 2 ft (assist by T. Burke),70,84
410,4,4:18.0,R. Jackson misses 3-pt jump shot from 24 ft,,70,84
411,4,4:18.0,Offensive rebound by Team,,70,84
412,4,4:18.0,L. Thomas enters the game for N. Collison,,70,84
413,4,4:15.0,Turnover by S. Adams (bad pass; steal by G. Hayward),,70,84
414,4,4:10.0,,T. Burke misses 2-pt layup from 1 ft,70,84
415,4,4:09.0,,Offensive rebound by A. Burks,70,84
416,4,4:09.0,,A. Burks makes 2-pt layup from 1 ft,70,86
417,4,4:09.0,,Shooting foul by J. Lamb (drawn by A. Burks),70,86
418,4,4:09.0,I. Smith enters the game for R. Jackson,,70,86
419,4,4:09.0,,A. Burks makes free throw 1 of 1,70,87
420,4,3:52.0,J. Lamb makes 2-pt jump shot from 16 ft,,72,87
421,4,3:39.0,,Shooting foul by L. Thomas (drawn by G. Hayward),72,87
422,4,3:39.0,,G. Hayward makes free throw 1 of 2,72,88
423,4,3:39.0,,G. Hayward makes free throw 2 of 2,72,89
424,4,3:23.0,Turnover by I. Smith (bad pass),,72,89
425,4,3:23.0,,Utah full timeout,72,89
426,4,3:23.0,,T. Booker enters the game for E. Freedom,72,89
427,4,3:13.0,,T. Burke makes 3-pt jump shot from 25 ft (assist by G. Hayward),72,92
428,4,2:54.0,L. Thomas misses 2-pt hook shot from 7 ft,,72,92
429,4,2:52.0,,Defensive rebound by A. Burks,72,92
430,4,2:35.0,,Turnover by G. Hayward (bad pass; steal by A. Morrow),72,92
431,4,2:29.0,J. Lamb makes 3-pt jump shot from 25 ft (assist by A. Morrow),,75,92
432,4,2:08.0,,G. Hayward misses 3-pt jump shot from 24 ft,75,92
433,4,2:07.0,Defensive rebound by L. Thomas,,75,92
434,4,1:57.0,J. Lamb makes 3-pt jump shot from 23 ft (assist by I. Smith),,78,92
435,4,1:57.0,,Utah full timeout,78,92
436,4,1:57.0,,J. Ingles enters the game for G. Hayward,78,92
437,4,1:57.0,,D. Exum enters the game for T. Booker,78,92
438,4,1:39.0,,T. Burke makes 2-pt jump shot from 20 ft,78,94
439,4,1:27.0,L. Thomas misses 2-pt layup from 2 ft,,78,94
440,4,1:26.0,Offensive rebound by S. Adams,,78,94
441,4,1:26.0,S. Adams misses 2-pt tip-in from 2 ft,,78,94
442,4,1:25.0,,Defensive rebound by A. Burks,78,94
443,4,1:09.0,,A. Burks makes 2-pt layup from 1 ft (assist by T. Burke),78,96
444,4,1:02.0,Shooting foul by T. Burke (drawn by I. Smith),,78,96
445,4,1:02.0,I. Smith makes free throw 1 of 2,,79,96
446,4,1:02.0,,R. Gobert enters the game for D. Favors,79,96
447,4,1:02.0,I. Smith misses free throw 2 of 2,,79,96
448,4,0:59.0,,Defensive rebound by J. Ingles,79,96
449,4,0:46.0,,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),79,98
450,4,0:38.0,S. Adams makes 2-pt dunk at rim (assist by I. Smith),,81,98
451,4,0:21.0,,D. Exum misses 3-pt jump shot from 23 ft,81,98
452,4,0:19.0,Defensive rebound by I. Smith,,81,98
453,4,0:16.0,Turnover by I. Smith (lost ball),,81,98
