,QUARTER,TIME_REMAINING,DETROIT_ACTION,INDIANA_ACTION,DETROIT_SCORE,INDIANA_SCORE
387,4,0:20.0,G. Monroe enters the game for A. Tolliver,,107,110
388,4,0:20.0,,G. Hill makes free throw 2 of 2,107,111
389,4,0:14.0,Turnover by D. Augustin (bad pass; steal by C. Miles),,107,111
390,4,0:14.0,,Personal block foul by J. Meeks (drawn by C. Miles),107,111
391,4,0:14.0,,C. Miles makes free throw 1 of 2,107,112
392,4,0:14.0,,C. Miles makes free throw 2 of 2,107,113
393,4,0:14.0,Detroit full timeout,,107,113
394,4,0:11.0,J. Meeks misses 3-pt jump shot from 25 ft,,107,113
395,4,0:10.0,,Defensive rebound by G. Hill,107,113
396,4,0:08.0,,Personal take foul by A. Drummond (drawn by G. Hill),107,113
397,4,0:08.0,,G. Hill makes free throw 1 of 2,107,114
398,4,0:08.0,,G. Hill misses free throw 2 of 2,107,114
399,4,0:08.0,Defensive rebound by G. Monroe,,107,114
400,4,0:00.0,G. Monroe makes 2-pt jump shot from 3 ft (assist by J. Meeks),,109,114
