,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SAN ANTONIO_ACTION,NEW ORLEANS_SCORE,SAN ANTONIO_SCORE
388,4,4:55.0,,T. Duncan misses 2-pt layup at rim (block by A. Davis),94,84
389,4,4:53.0,Defensive rebound by J. Holiday,,94,84
390,4,4:49.0,Turnover by T. Evans (traveling),,94,84
391,4,4:42.0,,San Antonio full timeout,94,84
392,4,4:42.0,,D. Green enters the game for M. Ginóbili,94,84
393,4,4:42.0,,C. Joseph enters the game for T. Parker,94,84
394,4,4:42.0,,A. Baynes enters the game for T. Duncan,94,84
395,4,4:33.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by C. Joseph),94,86
396,4,4:20.0,E. Gordon misses 3-pt jump shot from 26 ft,,94,86
397,4,4:19.0,,Defensive rebound by A. Baynes,94,86
398,4,4:02.0,,C. Joseph makes 2-pt layup from 2 ft (assist by B. Diaw),94,88
399,4,4:02.0,New Orleans full timeout,,94,88
400,4,4:02.0,R. Anderson enters the game for Ö. Aşık,,94,88
401,4,3:44.0,,Offensive charge foul by A. Davis (drawn by A. Baynes),94,88
402,4,3:44.0,Turnover by A. Davis (offensive foul),,94,88
403,4,3:29.0,,B. Diaw makes 2-pt jump shot from 4 ft (assist by C. Joseph),94,90
404,4,3:11.0,A. Davis makes 2-pt layup from 2 ft (assist by E. Gordon),,96,90
405,4,2:55.0,,C. Joseph misses 2-pt jump shot from 16 ft,96,90
406,4,2:54.0,,Offensive rebound by K. Leonard,96,90
407,4,2:54.0,,K. Leonard makes 2-pt tip-in from 3 ft,96,92
408,4,2:24.0,E. Gordon makes 2-pt jump shot from 12 ft (assist by J. Holiday),,98,92
409,4,2:08.0,,B. Diaw makes 2-pt layup at rim (assist by D. Green),98,94
410,4,1:46.0,J. Holiday misses 2-pt jump shot from 3 ft (block by C. Joseph),,98,94
411,4,1:46.0,,Defensive rebound by Team,98,94
412,4,1:19.0,,Turnover by Team (shot clock),98,94
413,4,1:19.0,New Orleans full timeout,,98,94
414,4,1:10.0,Personal foul by C. Joseph (drawn by A. Davis),,98,94
415,4,0:56.0,T. Evans misses 3-pt jump shot from 24 ft,,98,94
416,4,0:55.0,,Defensive rebound by C. Joseph,98,94
417,4,0:45.0,,K. Leonard makes 2-pt jump shot from 13 ft (assist by C. Joseph),98,96
418,4,0:31.0,Turnover by J. Holiday (bad pass),,98,96
419,4,0:23.0,,Personal foul by J. Holiday (drawn by C. Joseph),98,96
420,4,0:23.0,,San Antonio full timeout,98,96
421,4,0:23.0,Ö. Aşık enters the game for R. Anderson,,98,96
422,4,0:23.0,,M. Ginóbili enters the game for C. Joseph,98,96
423,4,0:23.0,,T. Duncan enters the game for A. Baynes,98,96
424,4,0:12.0,,Shooting foul by E. Gordon (drawn by D. Green),98,96
425,4,0:12.0,,D. Green makes free throw 1 of 3,98,97
426,4,0:12.0,,D. Green makes free throw 2 of 3,98,98
427,4,0:12.0,,D. Green makes free throw 3 of 3,98,99
428,4,0:12.0,New Orleans full timeout,,98,99
429,4,0:12.0,,A. Baynes enters the game for T. Duncan,98,99
430,4,0:12.0,,C. Joseph enters the game for M. Ginóbili,98,99
431,4,0:12.0,R. Anderson enters the game for Ö. Aşık,,98,99
432,4,0:07.0,A. Davis makes 2-pt layup from 2 ft,,100,99
433,4,0:07.0,,San Antonio full timeout,100,99
434,4,0:07.0,,T. Parker enters the game for C. Joseph,100,99
435,4,0:07.0,,M. Ginóbili enters the game for D. Green,100,99
436,4,0:07.0,,T. Duncan enters the game for A. Baynes,100,99
437,4,0:03.0,,K. Leonard misses 3-pt jump shot from 22 ft (block by T. Evans),100,99
438,4,0:02.0,,Offensive rebound by K. Leonard,100,99
439,4,0:00.0,,K. Leonard misses 2-pt jump shot from 9 ft,100,99
440,4,0:00.0,,Offensive rebound by Team,100,99
