,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
394,4,5:10.0,Turnover by Team (shot clock),,66,76
395,4,4:51.0,,D. Harris misses 3-pt jump shot from 25 ft,66,76
396,4,4:49.0,Defensive rebound by E. Millsap,,66,76
397,4,4:46.0,Personal block foul by C. Parsons (drawn by E. Millsap),,66,76
398,4,4:46.0,,M. Ellis enters the game for D. Harris,66,76
399,4,4:33.0,D. Favors makes 2-pt jump shot from 5 ft,,68,76
400,4,4:33.0,Shooting foul by G. Smith (drawn by D. Favors),,68,76
401,4,4:33.0,D. Favors makes free throw 1 of 1,,69,76
402,4,4:15.0,,D. Nowitzki makes 2-pt jump shot from 8 ft,69,78
403,4,4:15.0,,Shooting foul by E. Millsap (drawn by D. Nowitzki),69,78
404,4,4:15.0,,B. James enters the game for G. Smith,69,78
405,4,4:15.0,,D. Nowitzki makes free throw 1 of 1,69,79
406,4,4:04.0,T. Burke makes 3-pt jump shot from 25 ft (assist by E. Millsap),,72,79
407,4,3:37.0,,J. Barea misses 3-pt jump shot from 24 ft,72,79
408,4,3:35.0,Defensive rebound by E. Millsap,,72,79
409,4,3:25.0,Shooting foul by D. Nowitzki (drawn by D. Favors),,72,79
410,4,3:25.0,D. Favors misses free throw 1 of 2,,72,79
411,4,3:25.0,Offensive rebound by Team,,72,79
412,4,3:25.0,D. Favors makes free throw 2 of 2,,73,79
413,4,3:11.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,73,79
414,4,3:10.0,Defensive rebound by T. Burke,,73,79
415,4,3:02.0,T. Burke misses 2-pt jump shot from 17 ft,,73,79
416,4,3:00.0,,Defensive rebound by B. James,73,79
417,4,2:57.0,,Turnover by J. Barea (lost ball; steal by R. Gobert),73,79
418,4,2:51.0,Personal foul by C. Parsons (drawn by G. Hayward),,73,79
419,4,2:51.0,Utah full timeout,,73,79
420,4,2:51.0,G. Hayward makes free throw 1 of 2,,74,79
421,4,2:51.0,G. Hayward misses free throw 2 of 2,,74,79
422,4,2:50.0,,Defensive rebound by D. Nowitzki,74,79
423,4,2:29.0,,D. Nowitzki misses 2-pt jump shot from 4 ft (block by D. Favors),74,79
424,4,2:28.0,Defensive rebound by T. Burke,,74,79
425,4,2:24.0,T. Burke makes 2-pt layup from 2 ft,,76,79
426,4,2:05.0,,C. Parsons misses 3-pt jump shot from 24 ft,76,79
427,4,2:04.0,Defensive rebound by E. Millsap,,76,79
428,4,1:49.0,Shooting foul by B. James (drawn by D. Favors),,76,79
429,4,1:49.0,D. Favors misses free throw 1 of 2,,76,79
430,4,1:49.0,Offensive rebound by Team,,76,79
431,4,1:49.0,D. Favors makes free throw 2 of 2,,77,79
432,4,1:34.0,,M. Ellis misses 2-pt jump shot from 18 ft,77,79
433,4,1:33.0,Defensive rebound by E. Millsap,,77,79
434,4,1:24.0,Turnover by G. Hayward (bad pass; steal by M. Ellis),,77,79
435,4,1:23.0,,Personal foul by D. Favors (drawn by M. Ellis),77,79
436,4,1:23.0,,M. Ellis makes free throw 1 of 2,77,80
437,4,1:23.0,,M. Ellis makes free throw 2 of 2,77,81
438,4,1:12.0,E. Millsap misses 2-pt layup from 2 ft (block by B. James),,77,81
439,4,1:10.0,,Defensive rebound by D. Nowitzki,77,81
440,4,0:55.0,,Shooting foul by R. Gobert (drawn by D. Nowitzki),77,81
441,4,0:55.0,,D. Nowitzki misses free throw 1 of 3,77,81
442,4,0:55.0,,Offensive rebound by Team,77,81
443,4,0:55.0,,D. Nowitzki makes free throw 2 of 3,77,82
444,4,0:55.0,,D. Nowitzki makes free throw 3 of 3,77,83
445,4,0:36.0,D. Favors makes 2-pt layup from 2 ft (assist by T. Burke),,79,83
446,4,0:36.0,Shooting foul by B. James (drawn by D. Favors),,79,83
447,4,0:36.0,D. Favors makes free throw 1 of 1,,80,83
448,4,0:18.0,,Turnover by M. Ellis (lost ball; steal by E. Millsap),80,83
449,4,0:16.0,G. Hayward makes 2-pt dunk at rim,,82,83
450,4,0:15.0,,Dallas full timeout,82,83
451,4,0:15.0,,D. Harris enters the game for B. James,82,83
452,4,0:15.0,T. Booker enters the game for T. Burke,,82,83
453,4,0:13.0,,Personal take foul by R. Gobert (drawn by M. Ellis),82,83
454,4,0:13.0,,M. Ellis makes free throw 1 of 2,82,84
455,4,0:13.0,,M. Ellis makes free throw 2 of 2,82,85
456,4,0:13.0,Utah full timeout,,82,85
457,4,0:13.0,,A. Aminu enters the game for D. Nowitzki,82,85
458,4,0:13.0,T. Burke enters the game for E. Millsap,,82,85
459,4,0:13.0,D. Exum enters the game for R. Gobert,,82,85
460,4,0:13.0,S. Novak enters the game for T. Booker,,82,85
461,4,0:06.0,Turnover by G. Hayward (bad pass; steal by M. Ellis),,82,85
462,4,0:01.0,,Personal take foul by S. Novak (drawn by J. Barea),82,85
463,4,0:01.0,,J. Barea makes free throw 1 of 2,82,86
464,4,0:01.0,,J. Barea makes free throw 2 of 2,82,87
