,QUARTER,TIME_REMAINING,MIAMI_ACTION,WASHINGTON_ACTION,MIAMI_SCORE,WASHINGTON_SCORE
389,4,2:54.0,M. Beasley misses 2-pt jump shot from 21 ft,,93,96
390,4,2:53.0,,Defensive rebound by B. Beal,93,96
391,4,2:40.0,,J. Wall makes 2-pt layup from 1 ft,93,98
392,4,2:26.0,Turnover by T. Johnson (offensive foul),,93,98
393,4,2:26.0,Offensive foul by T. Johnson (drawn by B. Beal),,93,98
394,4,2:01.0,,P. Pierce misses 2-pt jump shot from 20 ft,93,98
395,4,1:59.0,Defensive rebound by S. Napier,,93,98
396,4,1:47.0,M. Beasley makes 2-pt layup from 1 ft,,95,98
397,4,1:26.0,,J. Wall misses 2-pt jump shot from 20 ft,95,98
398,4,1:25.0,Defensive rebound by M. Beasley,,95,98
399,4,1:11.0,M. Beasley misses 2-pt layup from 2 ft,,95,98
400,4,1:08.0,Offensive rebound by T. Johnson,,95,98
401,4,1:08.0,T. Johnson makes 2-pt tip-in from 1 ft,,97,98
402,4,0:45.0,,N. Hilário misses 2-pt jump shot from 14 ft,97,98
403,4,0:44.0,,Offensive rebound by G. Temple,97,98
404,4,0:21.0,,Turnover by N. Hilário (lost ball),97,98
405,4,0:21.0,Miami full timeout,,97,98
406,4,0:06.0,H. Walker misses 3-pt jump shot from 23 ft,,97,98
407,4,0:04.0,,Defensive rebound by N. Hilário,97,98
408,4,0:02.0,,Personal take foul by T. Johnson (drawn by B. Beal),97,98
409,4,0:02.0,,Washington full timeout,97,98
410,4,0:02.0,,R. Sessions enters the game for G. Temple,97,98
411,4,0:02.0,,Washington full timeout,97,98
412,4,0:02.0,,Personal take foul by S. Napier (drawn by B. Beal),97,98
413,4,0:02.0,,B. Beal makes free throw 1 of 2,97,99
414,4,0:02.0,U. Haslem enters the game for S. Napier,,97,99
415,4,0:02.0,,G. Temple enters the game for R. Sessions,97,99
416,4,0:02.0,,B. Beal misses free throw 2 of 2,97,99
417,4,0:01.0,Defensive rebound by U. Haslem,,97,99
418,4,0:01.0,Miami full timeout,,97,99
419,4,0:01.0,S. Napier enters the game for U. Haslem,,97,99
