,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,DALLAS_ACTION,LA LAKERS_SCORE,DALLAS_SCORE
383,4,3:35.0,,Offensive rebound by G. Smith,95,130
384,4,3:22.0,,G. Smith makes 2-pt layup at rim (assist by J. Barea),95,132
385,4,3:05.0,J. Clarkson makes 2-pt jump shot from 18 ft,,97,132
386,4,2:40.0,,J. Barea makes 3-pt jump shot from 25 ft,97,135
387,4,2:20.0,W. Ellington makes 3-pt jump shot from 24 ft,,100,135
388,4,1:57.0,,J. Crowder makes 3-pt jump shot from 22 ft (assist by J. Barea),100,138
389,4,1:44.0,Personal block foul by G. Smith (drawn by W. Ellington),,100,138
390,4,1:44.0,LA Lakers full timeout,,100,138
391,4,1:44.0,W. Ellington misses free throw 1 of 2,,100,138
392,4,1:44.0,Offensive rebound by Team,,100,138
393,4,1:44.0,W. Ellington makes free throw 2 of 2,,101,138
394,4,1:37.0,,Turnover by J. Barea (bad pass),101,138
395,4,1:29.0,R. Sacre makes 2-pt jump shot from 18 ft (assist by R. Price),,103,138
396,4,1:11.0,,C. Villanueva makes 2-pt jump shot from 6 ft (assist by J. Barea),103,140
397,4,1:02.0,R. Price misses 2-pt jump shot from 19 ft,,103,140
398,4,1:01.0,,Defensive rebound by C. Villanueva,103,140
399,4,0:41.0,,C. Villanueva misses 3-pt jump shot from 24 ft,103,140
400,4,0:40.0,Defensive rebound by R. Price,,103,140
401,4,0:36.0,Shooting foul by J. Barea (drawn by X. Henry),,103,140
402,4,0:36.0,X. Henry misses free throw 1 of 2,,103,140
403,4,0:36.0,Offensive rebound by Team,,103,140
404,4,0:36.0,X. Henry makes free throw 2 of 2,,104,140
405,4,0:15.0,,C. Villanueva misses 3-pt jump shot from 23 ft,104,140
406,4,0:14.0,Defensive rebound by R. Sacre,,104,140
407,4,0:08.0,J. Clarkson makes 2-pt dunk at rim (assist by R. Price),,106,140
