,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
382,4,4:57.0,,A. Brooks misses 3-pt jump shot from 26 ft,84,90
383,4,4:56.0,Defensive rebound by C. Aldrich,,84,90
384,4,4:42.0,T. Hardaway makes 3-pt jump shot from 22 ft (assist by C. Aldrich),,87,90
385,4,4:27.0,,K. Hinrich misses 3-pt jump shot from 24 ft,87,90
386,4,4:26.0,Defensive rebound by S. Larkin,,87,90
387,4,4:13.0,A. Stoudemire makes 2-pt hook shot from 9 ft,,89,90
388,4,4:12.0,,Chicago full timeout,89,90
389,4,4:12.0,,J. Noah enters the game for N. Mirotić,89,90
390,4,3:48.0,,A. Brooks makes 3-pt jump shot from 24 ft (assist by P. Gasol),89,93
391,4,3:32.0,S. Larkin makes 2-pt jump shot from 20 ft,,91,93
392,4,3:12.0,,Personal foul by C. Aldrich (drawn by P. Gasol),91,93
393,4,3:02.0,,J. Butler makes 3-pt jump shot from 22 ft (assist by K. Hinrich),91,96
394,4,2:41.0,J. Calderón misses 2-pt jump shot from 21 ft,,91,96
395,4,2:39.0,Offensive rebound by C. Aldrich,,91,96
396,4,2:38.0,C. Aldrich makes 2-pt hook shot from 3 ft,,93,96
397,4,2:15.0,,Shooting foul by A. Stoudemire (drawn by A. Brooks),93,96
398,4,2:15.0,,A. Brooks makes free throw 1 of 2,93,97
399,4,2:15.0,,A. Brooks makes free throw 2 of 2,93,98
400,4,1:59.0,C. Aldrich misses 2-pt hook shot from 4 ft,,93,98
401,4,1:58.0,Offensive rebound by A. Stoudemire,,93,98
402,4,1:49.0,J. Calderón makes 2-pt jump shot from 18 ft,,95,98
403,4,1:28.0,,J. Butler misses 3-pt jump shot from 25 ft,95,98
404,4,1:26.0,Defensive rebound by C. Aldrich,,95,98
405,4,1:06.0,A. Stoudemire makes 2-pt jump shot from 15 ft (assist by T. Hardaway),,97,98
406,4,0:53.0,,P. Gasol makes 2-pt layup from 2 ft (assist by A. Brooks),97,100
407,4,0:53.0,New York full timeout,,97,100
408,4,0:38.0,T. Hardaway misses 3-pt jump shot from 22 ft,,97,100
409,4,0:37.0,,Defensive rebound by P. Gasol,97,100
410,4,0:16.0,,J. Butler misses 2-pt jump shot from 15 ft,97,100
411,4,0:14.0,,Offensive rebound by J. Noah,97,100
412,4,0:11.0,,Personal take foul by S. Larkin (drawn by A. Brooks),97,100
413,4,0:11.0,,A. Brooks makes free throw 1 of 2,97,101
414,4,0:11.0,,A. Brooks misses free throw 2 of 2,97,101
415,4,0:11.0,,Offensive rebound by P. Gasol,97,101
416,4,0:10.0,,Personal foul by T. Hardaway (drawn by P. Gasol),97,101
417,4,0:10.0,,P. Gasol makes free throw 1 of 2,97,102
418,4,0:10.0,,P. Gasol makes free throw 2 of 2,97,103
419,4,0:10.0,New York full timeout,,97,103
420,4,0:01.0,T. Hardaway misses 2-pt jump shot from 21 ft,,97,103
421,4,0:00.0,Offensive rebound by C. Aldrich,,97,103
