,QUARTER,TIME_REMAINING,PORTLAND_ACTION,SAN ANTONIO_ACTION,PORTLAND_SCORE,SAN ANTONIO_SCORE
389,4,6:40.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by T. Splitter),82,84
390,4,6:20.0,L. Aldridge makes 2-pt layup from 1 ft,,84,84
391,4,6:04.0,,Personal foul by T. Robinson (drawn by M. Ginóbili),84,84
392,4,6:04.0,,D. Green enters the game for K. Anderson,84,84
393,4,6:00.0,,Personal foul by S. Blake (drawn by M. Ginóbili),84,84
394,4,6:00.0,,M. Ginóbili misses free throw 1 of 2,84,84
395,4,6:00.0,,Offensive rebound by Team,84,84
396,4,6:00.0,W. Matthews enters the game for S. Blake,,84,84
397,4,6:00.0,,M. Ginóbili makes free throw 2 of 2,84,85
398,4,5:52.0,Personal foul by M. Ginóbili (drawn by D. Lillard),,84,85
399,4,5:52.0,Official timeout,,84,85
400,4,5:52.0,,C. Joseph enters the game for M. Ginóbili,84,85
401,4,5:52.0,,B. Diaw enters the game for T. Splitter,84,85
402,4,5:52.0,,T. Duncan enters the game for M. Bonner,84,85
403,4,5:39.0,L. Aldridge misses 2-pt jump shot from 17 ft,,84,85
404,4,5:37.0,,Defensive rebound by B. Diaw,84,85
405,4,5:15.0,,C. Joseph makes 2-pt layup at rim (assist by T. Duncan),84,87
406,4,4:52.0,L. Aldridge misses 2-pt jump shot from 10 ft,,84,87
407,4,4:51.0,,Defensive rebound by B. Diaw,84,87
408,4,4:37.0,,Shooting foul by L. Aldridge (drawn by T. Duncan),84,87
409,4,4:37.0,,T. Duncan makes free throw 1 of 2,84,88
410,4,4:37.0,,T. Duncan makes free throw 2 of 2,84,89
411,4,4:15.0,W. Matthews misses 2-pt jump shot from 15 ft,,84,89
412,4,4:14.0,Offensive rebound by L. Aldridge,,84,89
413,4,4:14.0,L. Aldridge makes 2-pt layup at rim,,86,89
414,4,3:50.0,,M. Belinelli misses 2-pt jump shot from 17 ft,86,89
415,4,3:49.0,Defensive rebound by W. Matthews,,86,89
416,4,3:41.0,D. Wright makes 3-pt jump shot from 23 ft (assist by W. Matthews),,89,89
417,4,3:22.0,,Turnover by T. Duncan (traveling),89,89
418,4,3:22.0,Portland full timeout,,89,89
419,4,3:22.0,,M. Ginóbili enters the game for M. Belinelli,89,89
420,4,3:22.0,,T. Splitter enters the game for B. Diaw,89,89
421,4,3:00.0,L. Aldridge misses 2-pt jump shot from 14 ft,,89,89
422,4,2:59.0,,Defensive rebound by T. Duncan,89,89
423,4,2:47.0,,Turnover by M. Ginóbili (bad pass; steal by W. Matthews),89,89
424,4,2:40.0,D. Wright misses 3-pt jump shot from 26 ft,,89,89
425,4,2:39.0,Offensive rebound by L. Aldridge,,89,89
426,4,2:31.0,D. Wright misses 2-pt jump shot from 17 ft,,89,89
427,4,2:29.0,,Defensive rebound by M. Ginóbili,89,89
428,4,2:24.0,,T. Duncan makes 2-pt dunk at rim (assist by D. Green),89,91
429,4,2:24.0,,Shooting foul by T. Robinson (drawn by T. Duncan),89,91
430,4,2:24.0,,T. Duncan makes free throw 1 of 1,89,92
431,4,2:09.0,D. Lillard makes 2-pt layup from 2 ft,,91,92
432,4,1:48.0,,T. Duncan misses 2-pt jump shot from 18 ft,91,92
433,4,1:47.0,Defensive rebound by L. Aldridge,,91,92
434,4,1:39.0,D. Lillard misses 3-pt jump shot from 25 ft,,91,92
435,4,1:38.0,,Defensive rebound by M. Ginóbili,91,92
436,4,1:24.0,,Turnover by M. Ginóbili (bad pass; steal by D. Lillard),91,92
437,4,1:21.0,Shooting foul by D. Green (drawn by D. Lillard),,91,92
438,4,1:21.0,D. Lillard makes free throw 1 of 2,,92,92
439,4,1:21.0,D. Lillard makes free throw 2 of 2,,93,92
440,4,1:09.0,,T. Duncan misses 2-pt jump shot from 14 ft,93,92
441,4,1:09.0,,Offensive rebound by D. Green,93,92
442,4,1:09.0,,D. Green makes 2-pt tip-in at rim,93,94
443,4,0:55.0,D. Lillard makes 2-pt jump shot from 17 ft,,95,94
444,4,0:39.0,,T. Duncan misses 2-pt jump shot from 7 ft,95,94
445,4,0:37.0,Defensive rebound by T. Robinson,,95,94
446,4,0:18.0,D. Lillard misses 2-pt dunk at rim,,95,94
447,4,0:16.0,,Defensive rebound by M. Ginóbili,95,94
448,4,0:06.0,,D. Green makes 3-pt jump shot from 23 ft (assist by M. Ginóbili),95,97
449,4,0:06.0,Portland full timeout,,95,97
450,4,0:06.0,S. Blake enters the game for T. Robinson,,95,97
451,4,0:06.0,,B. Diaw enters the game for T. Splitter,95,97
452,4,0:01.0,D. Lillard makes 2-pt layup at rim,,97,97
453,4,0:01.0,,San Antonio full timeout,97,97
454,4,0:01.0,,M. Belinelli enters the game for C. Joseph,97,97
455,4,0:01.0,J. Freeland enters the game for D. Wright,,97,97
456,4,0:00.0,,D. Green misses 3-pt jump shot from 24 ft (block by D. Lillard),97,97
457,4,0:00.0,,Offensive rebound by Team,97,97
458,1OT,4:45.0,,M. Ginóbili misses 2-pt jump shot from 3 ft (block by J. Freeland),97,97
459,1OT,4:44.0,,Offensive rebound by D. Green,97,97
460,1OT,4:37.0,,T. Duncan makes 2-pt jump shot from 13 ft,97,99
461,1OT,4:13.0,W. Matthews misses 3-pt jump shot from 24 ft,,97,99
462,1OT,4:12.0,,Defensive rebound by C. Joseph,97,99
463,1OT,4:02.0,,C. Joseph misses 2-pt jump shot from 18 ft,97,99
464,1OT,4:01.0,Defensive rebound by J. Freeland,,97,99
465,1OT,3:50.0,D. Lillard misses 2-pt jump shot from 15 ft,,97,99
466,1OT,3:49.0,,Defensive rebound by D. Green,97,99
467,1OT,3:27.0,,T. Duncan makes 2-pt jump shot from 14 ft,97,101
468,1OT,3:11.0,Turnover by L. Aldridge (lost ball; steal by T. Splitter),,97,101
469,1OT,3:00.0,,Turnover by T. Splitter (lost ball; steal by L. Aldridge),97,101
470,1OT,2:55.0,S. Blake misses 2-pt jump shot from 20 ft,,97,101
471,1OT,2:53.0,,Defensive rebound by T. Duncan,97,101
472,1OT,2:38.0,,M. Ginóbili makes 2-pt jump shot from 14 ft,97,103
473,1OT,2:38.0,Portland full timeout,,97,103
474,1OT,2:38.0,D. Wright enters the game for J. Freeland,,97,103
475,1OT,2:38.0,T. Robinson enters the game for S. Blake,,97,103
476,1OT,2:26.0,D. Lillard misses 2-pt jump shot from 17 ft,,97,103
477,1OT,2:25.0,,Defensive rebound by D. Green,97,103
478,1OT,2:11.0,,M. Ginóbili misses 2-pt layup from 1 ft,97,103
479,1OT,2:10.0,,Offensive rebound by T. Duncan,97,103
480,1OT,2:06.0,,D. Green misses 2-pt jump shot from 8 ft,97,103
481,1OT,2:04.0,Defensive rebound by T. Robinson,,97,103
482,1OT,1:49.0,Turnover by D. Wright (lost ball),,97,103
483,1OT,1:29.0,,T. Duncan misses 2-pt jump shot from 11 ft,97,103
484,1OT,1:27.0,,Offensive rebound by T. Splitter,97,103
485,1OT,1:25.0,,Turnover by Team (shot clock),97,103
486,1OT,1:25.0,,B. Diaw enters the game for T. Splitter,97,103
487,1OT,1:25.0,S. Blake enters the game for T. Robinson,,97,103
488,1OT,1:17.0,D. Lillard makes 2-pt layup at rim,,99,103
489,1OT,1:00.0,,Shooting foul by L. Aldridge (drawn by T. Duncan),99,103
490,1OT,1:00.0,,T. Duncan misses free throw 1 of 2,99,103
491,1OT,1:00.0,,Offensive rebound by Team,99,103
492,1OT,1:00.0,,M. Belinelli enters the game for B. Diaw,99,103
493,1OT,1:00.0,T. Robinson enters the game for D. Wright,,99,103
494,1OT,1:00.0,,T. Duncan makes free throw 2 of 2,99,104
495,1OT,1:00.0,Portland full timeout,,99,104
496,1OT,1:00.0,D. Wright enters the game for T. Robinson,,99,104
497,1OT,0:53.0,D. Lillard misses 2-pt jump shot from 5 ft,,99,104
498,1OT,0:52.0,Offensive rebound by W. Matthews,,99,104
499,1OT,0:52.0,Shooting foul by T. Duncan (drawn by W. Matthews),,99,104
500,1OT,0:52.0,W. Matthews makes free throw 1 of 2,,100,104
501,1OT,0:52.0,W. Matthews makes free throw 2 of 2,,101,104
502,1OT,0:35.0,,M. Ginóbili misses 2-pt layup at rim (block by L. Aldridge),101,104
503,1OT,0:35.0,,Offensive rebound by Team,101,104
504,1OT,0:30.0,,T. Duncan misses 2-pt jump shot from 16 ft,101,104
505,1OT,0:29.0,Defensive rebound by D. Lillard,,101,104
506,1OT,0:18.0,W. Matthews misses 3-pt jump shot from 23 ft,,101,104
507,1OT,0:17.0,Offensive rebound by L. Aldridge,,101,104
508,1OT,0:14.0,D. Lillard makes 3-pt jump shot from 24 ft (assist by W. Matthews),,104,104
509,1OT,0:14.0,,San Antonio full timeout,104,104
510,1OT,0:14.0,,M. Bonner enters the game for C. Joseph,104,104
511,1OT,0:00.0,,M. Ginóbili misses 2-pt jump shot from 15 ft,104,104
512,1OT,0:00.0,Defensive rebound by D. Wright,,104,104
513,2OT,4:43.0,,D. Green makes 2-pt layup from 2 ft (assist by C. Joseph),104,106
514,2OT,4:24.0,D. Lillard misses 3-pt jump shot from 26 ft,,104,106
515,2OT,4:22.0,,Defensive rebound by K. Anderson,104,106
516,2OT,4:03.0,,M. Belinelli misses 2-pt jump shot from 18 ft,104,106
517,2OT,4:02.0,,Offensive rebound by M. Belinelli,104,106
518,2OT,3:45.0,,M. Belinelli makes 2-pt jump shot from 15 ft (assist by T. Duncan),104,108
519,2OT,3:17.0,W. Matthews misses 3-pt jump shot from 22 ft,,104,108
520,2OT,3:16.0,,Defensive rebound by K. Anderson,104,108
521,2OT,2:51.0,,Turnover by Team (shot clock),104,108
522,2OT,2:36.0,L. Aldridge misses 2-pt jump shot from 6 ft (block by T. Duncan),,104,108
523,2OT,2:36.0,Offensive rebound by Team,,104,108
524,2OT,2:29.0,W. Matthews misses 2-pt layup from 1 ft (block by T. Duncan),,104,108
525,2OT,2:29.0,Offensive rebound by Team,,104,108
526,2OT,2:24.0,L. Aldridge misses 3-pt jump shot from 24 ft,,104,108
527,2OT,2:23.0,,Defensive rebound by D. Green,104,108
528,2OT,2:21.0,,Personal foul by S. Blake (drawn by D. Green),104,108
529,2OT,1:59.0,,T. Duncan makes 2-pt jump shot from 12 ft,104,110
530,2OT,1:59.0,Portland full timeout,,104,110
531,2OT,1:51.0,D. Lillard makes 2-pt dunk at rim,,106,110
532,2OT,1:30.0,,T. Duncan misses 2-pt jump shot from 8 ft (block by L. Aldridge),106,110
533,2OT,1:29.0,Defensive rebound by W. Matthews,,106,110
534,2OT,1:05.0,D. Wright makes 3-pt jump shot from 24 ft (assist by D. Lillard),,109,110
535,2OT,0:48.0,,D. Green misses 2-pt jump shot from 5 ft,109,110
536,2OT,0:45.0,Defensive rebound by L. Aldridge,,109,110
537,2OT,0:30.0,S. Blake makes 3-pt jump shot from 24 ft (assist by D. Lillard),,112,110
538,2OT,0:30.0,,San Antonio full timeout,112,110
539,2OT,0:30.0,,M. Ginóbili enters the game for K. Anderson,112,110
540,2OT,0:24.0,,C. Joseph makes 2-pt jump shot from 11 ft,112,112
541,2OT,0:04.0,Personal foul by C. Joseph (drawn by D. Lillard),,112,112
542,2OT,0:04.0,Portland full timeout,,112,112
543,2OT,0:00.0,W. Matthews misses 3-pt jump shot from 25 ft,,112,112
544,2OT,0:00.0,Offensive rebound by Team,,112,112
545,3OT,4:47.0,,D. Green misses 2-pt layup from 1 ft,112,112
546,3OT,4:46.0,Defensive rebound by T. Robinson,,112,112
547,3OT,4:36.0,D. Lillard makes 2-pt jump shot from 16 ft,,114,112
548,3OT,4:21.0,,M. Ginóbili misses 2-pt jump shot from 17 ft,114,112
549,3OT,4:18.0,Defensive rebound by L. Aldridge,,114,112
550,3OT,4:08.0,D. Lillard makes 2-pt layup at rim,,116,112
551,3OT,3:51.0,,Turnover by M. Ginóbili (lost ball; steal by W. Matthews),116,112
552,3OT,3:48.0,Shooting foul by D. Green (drawn by W. Matthews),,116,112
553,3OT,3:48.0,W. Matthews makes free throw 1 of 2,,117,112
554,3OT,3:48.0,,M. Belinelli enters the game for M. Ginóbili,117,112
555,3OT,3:48.0,W. Matthews makes free throw 2 of 2,,118,112
556,3OT,3:27.0,,T. Duncan misses 2-pt layup at rim,118,112
557,3OT,3:26.0,Defensive rebound by D. Wright,,118,112
558,3OT,3:04.0,D. Lillard makes 2-pt jump shot from 20 ft,,120,112
559,3OT,3:04.0,,San Antonio full timeout,120,112
560,3OT,3:04.0,,B. Diaw enters the game for T. Splitter,120,112
561,3OT,2:54.0,,M. Belinelli misses 3-pt jump shot from 24 ft,120,112
562,3OT,2:53.0,Defensive rebound by T. Robinson,,120,112
563,3OT,2:39.0,W. Matthews misses 2-pt layup from 1 ft (block by T. Duncan),,120,112
564,3OT,2:39.0,Offensive rebound by Team,,120,112
565,3OT,2:33.0,D. Lillard makes 3-pt jump shot from 23 ft,,123,112
566,3OT,2:23.0,,M. Bonner enters the game for T. Duncan,123,112
567,3OT,2:23.0,,A. Daye enters the game for B. Diaw,123,112
568,3OT,2:23.0,,A. Baynes enters the game for D. Green,123,112
569,3OT,2:20.0,,M. Belinelli makes 2-pt jump shot from 16 ft (assist by C. Joseph),123,114
570,3OT,1:57.0,W. Matthews misses 3-pt jump shot from 25 ft,,123,114
571,3OT,1:57.0,Offensive rebound by L. Aldridge,,123,114
572,3OT,1:57.0,L. Aldridge makes 2-pt tip-in from 1 ft,,125,114
573,3OT,1:49.0,,Personal foul by T. Robinson (drawn by A. Baynes),125,114
574,3OT,1:49.0,,K. Anderson enters the game for C. Joseph,125,114
575,3OT,1:38.0,,A. Daye makes 3-pt jump shot from 23 ft (assist by K. Anderson),125,117
576,3OT,1:19.0,L. Aldridge makes 2-pt jump shot from 11 ft,,127,117
577,3OT,1:08.0,,A. Daye misses 2-pt jump shot from 5 ft,127,117
578,3OT,1:07.0,Defensive rebound by Team,,127,117
579,3OT,1:07.0,C. McCollum enters the game for L. Aldridge,,127,117
580,3OT,1:07.0,A. Crabbe enters the game for W. Matthews,,127,117
581,3OT,1:07.0,S. Blake enters the game for D. Lillard,,127,117
582,3OT,1:07.0,J. Freeland enters the game for D. Wright,,127,117
583,3OT,0:58.0,Portland full timeout,,127,117
584,3OT,0:43.0,C. McCollum misses 3-pt jump shot from 26 ft,,127,117
585,3OT,0:40.0,,Defensive rebound by M. Bonner,127,117
586,3OT,0:36.0,,A. Daye makes 2-pt layup at rim (assist by M. Bonner),127,119
587,3OT,0:32.0,Personal foul by M. Belinelli (drawn by C. McCollum),,127,119
588,3OT,0:20.0,J. Freeland makes 2-pt dunk at rim (assist by T. Robinson),,129,119
589,3OT,0:10.0,,K. Anderson misses 2-pt jump shot from 15 ft,129,119
590,3OT,0:08.0,Defensive rebound by S. Blake,,129,119
