,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,PORTLAND_ACTION,SACRAMENTO_SCORE,PORTLAND_SCORE
392,4,5:35.0,Defensive rebound by D. Cousins,,83,81
393,4,5:21.0,Turnover by D. Collison (bad pass; steal by T. Robinson),,83,81
394,4,5:03.0,,N. Batum makes 3-pt jump shot from 24 ft,83,84
395,4,4:42.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by D. Collison),,85,84
396,4,4:28.0,,T. Robinson misses 2-pt jump shot from 3 ft,85,84
397,4,4:26.0,Defensive rebound by Team,,85,84
398,4,4:15.0,D. Collison makes 2-pt layup from 1 ft,,87,84
399,4,3:55.0,,W. Matthews misses 3-pt jump shot from 24 ft,87,84
400,4,3:54.0,Defensive rebound by D. Collison,,87,84
401,4,3:42.0,,Portland full timeout,87,84
402,4,3:27.0,,Shooting foul by D. Cousins (drawn by T. Robinson),87,84
403,4,3:27.0,,T. Robinson makes free throw 1 of 2,87,85
404,4,3:27.0,,T. Robinson makes free throw 2 of 2,87,86
405,4,3:08.0,,Offensive charge foul by D. Cousins (drawn by T. Robinson),87,86
406,4,3:08.0,Turnover by D. Cousins (offensive foul),,87,86
407,4,2:52.0,,W. Barton misses 2-pt jump shot from 11 ft,87,86
408,4,2:51.0,Defensive rebound by D. Cousins,,87,86
409,4,2:43.0,Turnover by D. Collison (lost ball; steal by W. Matthews),,87,86
410,4,2:36.0,,D. Lillard misses 3-pt jump shot from 25 ft,87,86
411,4,2:34.0,,Offensive rebound by W. Barton,87,86
412,4,2:32.0,,Shooting foul by D. Williams (drawn by T. Robinson),87,86
413,4,2:32.0,,T. Robinson makes free throw 1 of 2,87,87
414,4,2:32.0,,T. Robinson misses free throw 2 of 2,87,87
415,4,2:31.0,Defensive rebound by D. Cousins,,87,87
416,4,2:31.0,Personal foul by N. Batum (drawn by D. Cousins),,87,87
417,4,2:18.0,Turnover by R. Gay (bad pass; steal by W. Barton),,87,87
418,4,2:09.0,,W. Matthews makes 2-pt jump shot from 23 ft,87,89
419,4,1:50.0,Shooting foul by T. Robinson (drawn by D. Cousins),,87,89
420,4,1:50.0,D. Cousins makes free throw 1 of 2,,88,89
421,4,1:50.0,D. Cousins makes free throw 2 of 2,,89,89
422,4,1:42.0,,Personal foul by D. Cousins (drawn by T. Robinson),89,89
423,4,1:42.0,J. Thompson enters the game for D. Cousins,,89,89
424,4,1:42.0,,T. Robinson misses free throw 1 of 2,89,89
425,4,1:42.0,,Offensive rebound by Team,89,89
426,4,1:42.0,,T. Robinson misses free throw 2 of 2,89,89
427,4,1:41.0,,Offensive rebound by Team,89,89
428,4,1:24.0,,W. Matthews misses 3-pt jump shot from 22 ft,89,89
429,4,1:23.0,,Offensive rebound by D. Lillard,89,89
430,4,1:20.0,,D. Lillard makes 2-pt layup from 1 ft,89,91
431,4,1:02.0,Turnover by R. Gay (bad pass; steal by W. Matthews),,89,91
432,4,1:02.0,,Personal foul by R. Gay (drawn by N. Batum),89,91
433,4,1:02.0,,N. Batum makes free throw 1 of 2,89,92
434,4,1:02.0,,N. Batum makes free throw 2 of 2,89,93
435,4,0:46.0,Shooting foul by W. Barton (drawn by B. McLemore),,89,93
436,4,0:46.0,B. McLemore makes free throw 1 of 3,,90,93
437,4,0:46.0,B. McLemore makes free throw 2 of 3,,91,93
438,4,0:46.0,,C. Kaman enters the game for W. Barton,91,93
439,4,0:46.0,B. McLemore makes free throw 3 of 3,,92,93
440,4,0:46.0,,Portland full timeout,92,93
441,4,0:46.0,,W. Barton enters the game for C. Kaman,92,93
442,4,0:34.0,,D. Lillard makes 2-pt dunk at rim,92,95
443,4,0:34.0,Sacramento full timeout,,92,95
444,4,0:32.0,Shooting foul by W. Matthews (drawn by R. Gay),,92,95
445,4,0:32.0,R. Gay makes free throw 1 of 2,,93,95
446,4,0:32.0,,C. Kaman enters the game for W. Barton,93,95
447,4,0:32.0,R. Gay makes free throw 2 of 2,,94,95
448,4,0:32.0,,Portland full timeout,94,95
449,4,0:32.0,,W. Barton enters the game for C. Kaman,94,95
450,4,0:22.0,,Shooting foul by D. Collison (drawn by D. Lillard),94,95
451,4,0:22.0,,D. Lillard makes free throw 1 of 2,94,96
452,4,0:22.0,,D. Lillard misses free throw 2 of 2,94,96
453,4,0:21.0,Defensive rebound by J. Thompson,,94,96
454,4,0:21.0,Sacramento full timeout,,94,96
455,4,0:11.0,R. Gay misses 2-pt jump shot from 18 ft,,94,96
456,4,0:10.0,,Defensive rebound by D. Lillard,94,96
457,4,0:09.0,,Personal take foul by J. Thompson (drawn by D. Lillard),94,96
458,4,0:09.0,,D. Lillard misses free throw 1 of 2,94,96
459,4,0:09.0,,Offensive rebound by Team,94,96
460,4,0:09.0,R. Evans enters the game for D. Williams,,94,96
461,4,0:09.0,,D. Lillard makes free throw 2 of 2,94,97
462,4,0:09.0,Sacramento full timeout,,94,97
463,4,0:09.0,D. Williams enters the game for R. Evans,,94,97
464,4,0:06.0,Turnover by D. Collison (step out of bounds),,94,97
465,4,0:06.0,,S. Blake enters the game for T. Robinson,94,97
466,4,0:02.0,,Personal take foul by R. Gay (drawn by N. Batum),94,97
467,4,0:02.0,,N. Batum misses free throw 1 of 2,94,97
468,4,0:02.0,,Offensive rebound by Team,94,97
469,4,0:02.0,,N. Batum makes free throw 2 of 2,94,98
470,4,0:00.0,B. McLemore misses 3-pt jump shot from 39 ft,,94,98
471,4,0:00.0,Offensive rebound by Team,,94,98
